"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Duarte, Javier Mauricio","PHYS 142 - Comp Phys II:PDE & Matrix Modl (A)","SP22","13","3","66.7%","100.0%","2.50","B (3.00)","N/A"
"Kuti, Julius","PHYS 142 - Comp Phys II:PDE & Matrix Modl (A)","SP22","13","3","66.7%","66.7%","2.50","B (3.00)","N/A"
"Keating, Brian","PHYS 162 - Cosmology (A)","SP22","43","16","80.0%","73.3%","5.43","B+ (3.36)","A- (3.74)"
"Booker, Angela N","PHYS 192 - Senior Seminar in Physics (A)","SP22","6","3","100.0%","100.0%","1.50","N/A","N/A"
"Burgasser, Adam Jonathan","PHYS 192 - Senior Seminar in Physics (A)","SP22","6","3","100.0%","100.0%","1.50","N/A","N/A"
"Johnson, Sara E.","PHYS 192 - Senior Seminar in Physics (A)","SP22","6","3","100.0%","100.0%","1.50","N/A","N/A"
"Konopacky, Quinn Morgan","PHYS 1A - Mechanics (A)","SP22","391","294","84.9%","89.0%","6.01","B+ (3.31)","B (3.23)"
"Tsai, Philbert S","PHYS 1AL - Mechanics Laboratory (A)","SP22","29","12","58.3%","58.3%","5.17","B (3.00)","B- (2.92)"
"Yagil, Avi","PHYS 1AL - Mechanics Laboratory (A)","SP22","29","12","58.3%","66.7%","5.17","B (3.00)","B- (2.92)"
"Tsai, Philbert S","PHYS 1AL - Mechanics Laboratory (B)","SP22","30","8","16.7%","16.7%","4.83","B- (2.83)","C+ (2.69)"
"Yagil, Avi","PHYS 1AL - Mechanics Laboratory (B)","SP22","30","8","16.7%","16.7%","4.83","B- (2.83)","C+ (2.69)"
"Tsai, Philbert S","PHYS 1AL - Mechanics Laboratory (C)","SP22","28","15","30.8%","53.8%","4.96","B (3.08)","B- (2.89)"
"Yagil, Avi","PHYS 1AL - Mechanics Laboratory (C)","SP22","28","15","30.8%","53.8%","4.96","B (3.08)","B- (2.89)"
"Tsai, Philbert S","PHYS 1AL - Mechanics Laboratory (D)","SP22","26","12","45.5%","54.5%","6.30","B (3.00)","B (3.08)"
"Yagil, Avi","PHYS 1AL - Mechanics Laboratory (D)","SP22","26","12","45.5%","54.5%","6.30","B (3.00)","B (3.08)"
"Tsai, Philbert S","PHYS 1AL - Mechanics Laboratory (E)","SP22","29","18","58.8%","58.8%","3.68","B (3.29)","B+ (3.41)"
"Yagil, Avi","PHYS 1AL - Mechanics Laboratory (E)","SP22","29","18","58.8%","52.9%","3.68","B (3.29)","B+ (3.41)"
"Tsai, Philbert S","PHYS 1AL - Mechanics Laboratory (F)","SP22","27","9","55.6%","77.8%","5.61","B (3.00)","B- (2.99)"
"Yagil, Avi","PHYS 1AL - Mechanics Laboratory (F)","SP22","27","9","55.6%","66.7%","5.61","B (3.00)","B- (2.99)"
"Tsai, Philbert S","PHYS 1AL - Mechanics Laboratory (G)","SP22","27","13","30.8%","61.5%","4.65","C+ (2.69)","B (3.16)"
"Yagil, Avi","PHYS 1AL - Mechanics Laboratory (G)","SP22","27","13","30.8%","53.8%","4.65","C+ (2.69)","B (3.16)"
"Tsai, Philbert S","PHYS 1AL - Mechanics Laboratory (H)","SP22","29","17","50.0%","68.8%","4.74","B+ (3.41)","B+ (3.47)"
"Yagil, Avi","PHYS 1AL - Mechanics Laboratory (H)","SP22","29","17","50.0%","68.8%","4.74","B+ (3.41)","B+ (3.47)"
"Tsai, Philbert S","PHYS 1AL - Mechanics Laboratory (I)","SP22","29","14","85.7%","78.6%","3.64","B (3.29)","B (3.14)"
"Yagil, Avi","PHYS 1AL - Mechanics Laboratory (I)","SP22","29","14","85.7%","78.6%","3.64","B (3.29)","B (3.14)"
"Tsai, Philbert S","PHYS 1AL - Mechanics Laboratory (J)","SP22","28","12","54.5%","45.5%","5.50","B+ (3.30)","B+ (3.34)"
"Yagil, Avi","PHYS 1AL - Mechanics Laboratory (J)","SP22","28","12","54.5%","36.4%","5.50","B+ (3.30)","B+ (3.34)"
"Tsai, Philbert S","PHYS 1AL - Mechanics Laboratory (K)","SP22","27","14","57.1%","64.3%","5.21","B+ (3.50)","B+ (3.49)"
"Yagil, Avi","PHYS 1AL - Mechanics Laboratory (K)","SP22","27","14","57.1%","71.4%","5.21","B+ (3.50)","B+ (3.49)"
"Tsai, Philbert S","PHYS 1AL - Mechanics Laboratory (L)","SP22","22","12","50.0%","54.5%","4.00","B (3.00)","B (3.00)"
"Yagil, Avi","PHYS 1AL - Mechanics Laboratory (L)","SP22","22","12","50.0%","63.6%","4.00","B (3.00)","B (3.00)"
"Gilbert, Dylan Paul","PHYS 1B - Electricity and Magnetism (A)","SP22","306","132","84.3%","95.2%","6.85","B (3.20)","B- (2.82)"
"Tsai, Philbert S","PHYS 1BL - Electricity & Magnetism Lab (A)","SP22","26","13","58.3%","81.8%","5.33","B+ (3.42)","B (3.20)"
"Yagil, Avi","PHYS 1BL - Electricity & Magnetism Lab (A)","SP22","26","13","58.3%","72.7%","5.33","B+ (3.42)","B (3.20)"
"Tsai, Philbert S","PHYS 1BL - Electricity & Magnetism Lab (B)","SP22","30","14","85.7%","92.9%","3.07","B (3.29)","B+ (3.51)"
"Yagil, Avi","PHYS 1BL - Electricity & Magnetism Lab (B)","SP22","30","14","85.7%","92.9%","3.07","B (3.29)","B+ (3.51)"
"Tsai, Philbert S","PHYS 1BL - Electricity & Magnetism Lab (C)","SP22","29","6","66.7%","83.3%","5.17","B (3.17)","B+ (3.48)"
"Yagil, Avi","PHYS 1BL - Electricity & Magnetism Lab (C)","SP22","29","6","66.7%","83.3%","5.17","B (3.17)","B+ (3.48)"
"Tsai, Philbert S","PHYS 1BL - Electricity & Magnetism Lab (D)","SP22","25","9","33.3%","66.7%","2.94","B (3.22)","B+ (3.36)"
"Yagil, Avi","PHYS 1BL - Electricity & Magnetism Lab (D)","SP22","25","9","33.3%","77.8%","2.94","B (3.22)","B+ (3.36)"
"Tsai, Philbert S","PHYS 1BL - Electricity & Magnetism Lab (E)","SP22","30","13","66.7%","83.3%","4.32","B+ (3.36)","B+ (3.34)"
"Yagil, Avi","PHYS 1BL - Electricity & Magnetism Lab (E)","SP22","30","13","66.7%","83.3%","4.32","B+ (3.36)","B+ (3.34)"
"Tsai, Philbert S","PHYS 1BL - Electricity & Magnetism Lab (F)","SP22","27","12","54.5%","100.0%","5.50","B+ (3.55)","B+ (3.47)"
"Yagil, Avi","PHYS 1BL - Electricity & Magnetism Lab (F)","SP22","27","12","54.5%","90.9%","5.50","B+ (3.55)","B+ (3.47)"
"Tsai, Philbert S","PHYS 1BL - Electricity & Magnetism Lab (G)","SP22","27","6","66.7%","83.3%","4.50","B+ (3.50)","B+ (3.34)"
"Yagil, Avi","PHYS 1BL - Electricity & Magnetism Lab (G)","SP22","27","6","66.7%","83.3%","4.50","B+ (3.50)","B+ (3.34)"
"Tsai, Philbert S","PHYS 1BL - Electricity & Magnetism Lab (H)","SP22","26","9","75.0%","87.5%","3.25","B (3.13)","B+ (3.39)"
"Yagil, Avi","PHYS 1BL - Electricity & Magnetism Lab (H)","SP22","26","9","75.0%","87.5%","3.25","B (3.13)","B+ (3.39)"
"Tsai, Philbert S","PHYS 1BL - Electricity & Magnetism Lab (I)","SP22","26","12","72.7%","81.8%","4.14","B+ (3.64)","B+ (3.66)"
"Yagil, Avi","PHYS 1BL - Electricity & Magnetism Lab (I)","SP22","26","12","72.7%","81.8%","4.14","B+ (3.64)","B+ (3.66)"
"Tsai, Philbert S","PHYS 1BL - Electricity & Magnetism Lab (J)","SP22","25","8","75.0%","75.0%","6.00","B (3.00)","B (3.23)"
"Yagil, Avi","PHYS 1BL - Electricity & Magnetism Lab (J)","SP22","25","8","75.0%","75.0%","6.00","B (3.00)","B (3.23)"
"Tsai, Philbert S","PHYS 1BL - Electricity & Magnetism Lab (K)","SP22","28","8","87.5%","100.0%","5.00","B+ (3.63)","B+ (3.49)"
"Yagil, Avi","PHYS 1BL - Electricity & Magnetism Lab (K)","SP22","28","8","87.5%","100.0%","5.00","B+ (3.63)","B+ (3.49)"
"Tsai, Philbert S","PHYS 1BL - Electricity & Magnetism Lab (L)","SP22","24","5","60.0%","100.0%","3.70","B+ (3.40)","B+ (3.51)"
"Yagil, Avi","PHYS 1BL - Electricity & Magnetism Lab (L)","SP22","24","6","66.7%","83.3%","4.50","B+ (3.33)","B+ (3.51)"
"Koslover, Elena F","PHYS 1C - Waves, Optics & Modern Physics (A)","SP22","358","152","92.6%","99.3%","6.03","B+ (3.42)","B (3.11)"
"Tytler, David Robert","PHYS 1C - Waves, Optics & Modern Physics (B)","SP22","186","84","27.5%","10.0%","6.81","B- (2.79)","C+ (2.49)"
"Coil, Alison","PHYS 1C - Waves, Optics & Modern Physics (C)","SP22","352","129","73.6%","70.2%","5.98","B+ (3.30)","B (3.04)"
"Tsai, Philbert S","PHYS 1CL - Waves,Optics&Modrn Phys Lab (0)","SP22","883","290","48.6%","81.3%","5.12","B (3.12)","B (3.14)"
"Yagil, Avi","PHYS 1CL - Waves,Optics&Modrn Phys Lab (0)","SP22","883","290","48.6%","67.0%","5.12","B (3.12)","B (3.14)"
"Meyertholen, Andrew D.","PHYS 2A - Physics-Mechanics (A)","SP22","290","130","92.2%","93.7%","6.98","B (3.15)","B- (2.73)"
"Shotwell, Brian","PHYS 2B - Phys-Electricity and Magnetism (B)","SP22","353","156","80.8%","86.7%","8.22","B (3.13)","B- (2.97)"
"Shotwell, Brian","PHYS 2B - Phys-Electricity and Magnetism (C)","SP22","344","158","70.5%","73.9%","7.96","B (3.16)","B- (2.93)"
"Butov, Leonid","PHYS 2BL - Physics Laboratory-Mechanics (A)","SP22","267","108","61.9%","62.9%","5.08","B+ (3.58)","B+ (3.43)"
"Michelsen, Eric Leonard","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)","SP22","302","125","55.4%","45.8%","7.84","B- (2.85)","C+ (2.56)"
"Shpyrko, Oleg","PHYS 2CL - Phys Lab-Elec&Magnetism (A)","SP22","116","35","97.1%","100.0%","4.84","A- (3.83)","B+ (3.46)"
"Branson, James G","PHYS 2D - Phys-Relativity&Quantm Physics (A)","SP22","71","40","58.3%","42.9%","6.28","B (3.20)","B+ (3.46)"
"Chivukula, Raja S","PHYS 4B - Phys Majrs-Fluid,Wav,StatTherm (A)","SP22","106","49","81.3%","78.7%","9.58","B+ (3.48)","B+ (3.41)"
"Frano Pereira, Alex M","PHYS 4E - Physics Majors-Quantum Physics (A)","SP22","77","32","93.8%","96.9%","8.50","B+ (3.38)","B (3.12)"
"Grinstein, Benjamin","PHYS 87 - Freshman Seminar (A)","SP22","16","8","100.0%","100.0%","1.50","A (4.00)","N/A"
"Sharma, Vivek A.","PHYS 10 - Concepts In Physics (A)","WI22","54","39","56.4%","43.6%","5.53","B+ (3.33)","B- (2.98)"
"Michelsen, Eric Leonard","PHYS 100B - Electromagnetism II (A)","WI22","62","30","70.0%","55.2%","7.97","B- (2.85)","C+ (2.67)"
"Green, Daniel Richard","PHYS 105A - Mathematical&Computatnl Phy I (A)","WI22","70","28","85.2%","85.2%","9.39","B- (2.81)","C+ (2.59)"
"Serra, Mattia","PHYS 110B - Mechanics II (A)","WI22","27","10","80.0%","60.0%","9.70","B (3.00)","B (3.09)"
"Feddersen, Falk","PHYS 111 - Introduction to Ocean Waves (A)","WI22","11","4","100.0%","100.0%","3.17","A (4.00)","N/A"
"Jenkins, Elizabeth","PHYS 130C - Quantum Physics III (A)","WI22","12","3","100.0%","0.0%","5.17","C+ (2.33)","N/A"
"Grinstein, Benjamin","PHYS 139 - Special Topics (A)","WI22","12","6","66.7%","100.0%","4.90","B+ (3.50)","N/A"
"Fogler, Michael M.","PHYS 140B - Statistical & Thermal Phys II (A)","WI22","12","3","100.0%","100.0%","11.83","B+ (3.33)","N/A"
"Duarte, Javier Mauricio","PHYS 141 - Comp Phys I:Prob Models & Simu (A)","WI22","10","3","100.0%","100.0%","10.50","B+ (3.33)","N/A"
"Kuti, Julius","PHYS 141 - Comp Phys I:Prob Models & Simu (A)","WI22","10","3","100.0%","100.0%","10.50","B+ (3.33)","N/A"
"You, Yizhuang","PHYS 152A - Condensed Matter Physics (A)","WI22","18","9","88.9%","100.0%","4.94","A- (3.89)","N/A"
"Keres, Dusan","PHYS 163 - Galaxies and Quasars (A)","WI22","28","14","78.6%","64.3%","8.21","B (3.14)","C+ (2.40)"
"Konopacky, Quinn Morgan","PHYS 164 - Observational Astrophysics Lab (A)","WI22","20","15","93.3%","100.0%","8.77","B- (2.86)","B- (2.76)"
"Dudko, Olga","PHYS 177 - Physics of the Cell (A)","WI22","15","7","85.7%","85.7%","6.21","B+ (3.50)","N/A"
"Burgasser, Adam Jonathan","PHYS 1A - Mechanics (A)","WI22","362","295","53.1%","55.1%","9.04","B- (2.99)","B (3.00)"
"Tsai, Philbert S","PHYS 1AL - Mechanics Laboratory (0)","WI22","363","176","73.4%","88.7%","4.96","B (3.25)","B (3.23)"
"Yagil, Avi","PHYS 1AL - Mechanics Laboratory (0)","WI22","363","175","73.2%","83.5%","4.92","B (3.25)","B (3.23)"
"Smith, Douglas E","PHYS 1B - Electricity and Magnetism (A)","WI22","264","97","90.2%","97.8%","5.62","B+ (3.47)","B (3.16)"
"Smith, Douglas E","PHYS 1B - Electricity and Magnetism (B)","WI22","380","152","91.2%","97.9%","5.27","B+ (3.61)","B (3.16)"
"Smith, Douglas E","PHYS 1B - Electricity and Magnetism (C)","WI22","384","156","87.2%","93.9%","5.27","B+ (3.53)","B (3.19)"
"Tsai, Philbert S","PHYS 1BL - Electricity & Magnetism Lab (0)","WI22","966","327","68.1%","93.0%","4.86","B+ (3.48)","B (3.24)"
"Yagil, Avi","PHYS 1BL - Electricity & Magnetism Lab (0)","WI22","966","327","68.1%","76.4%","4.86","B+ (3.48)","B (3.24)"
"Gilbert, Dylan Paul","PHYS 1C - Waves, Optics & Modern Physics (A)","WI22","302","118","94.1%","99.1%","4.66","B+ (3.62)","B+ (3.31)"
"Tsai, Philbert S","PHYS 1CL - Waves,Optics&Modrn Phys Lab (0)","WI22","268","86","37.3%","78.3%","6.13","B (3.05)","B (3.03)"
"Yagil, Avi","PHYS 1CL - Waves,Optics&Modrn Phys Lab (0)","WI22","268","86","37.3%","63.9%","6.13","B (3.05)","B (3.03)"
"Popmintchev, Tenio","PHYS 2A - Physics-Mechanics (A)","WI22","340","229","81.0%","68.1%","7.52","B+ (3.45)","B+ (3.48)"
"Popmintchev, Tenio","PHYS 2A - Physics-Mechanics (B)","WI22","203","134","81.8%","74.0%","7.25","B+ (3.32)","B+ (3.37)"
"Popmintchev, Tenio","PHYS 2A - Physics-Mechanics (C)","WI22","276","186","80.0%","66.8%","7.34","B (3.24)","B+ (3.30)"
"Meyertholen, Andrew D.","PHYS 2B - Phys-Electricity and Magnetism (A)","WI22","381","230","90.7%","98.2%","7.46","B (3.17)","B- (2.88)"
"Yang, Liang","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)","WI22","272","108","91.3%","90.4%","6.13","B+ (3.39)","B (3.07)"
"Butov, Leonid","PHYS 2CL - Phys Lab-Elec&Magnetism (A)","WI22","232","89","80.0%","84.7%","5.67","B+ (3.42)","B+ (3.50)"
"Branson, James G","PHYS 2D - Phys-Relativity&Quantm Physics (A)","WI22","56","22","76.2%","42.9%","7.07","B+ (3.52)","B+ (3.39)"
"Chivukula, Raja S","PHYS 4A - Physics/Physics Majrs-Mechancs (A)","WI22","119","76","95.9%","97.3%","8.45","B+ (3.51)","B (3.24)"
"Shotwell, Brian","PHYS 4A - Physics/Physics Majrs-Mechancs (A)","WI22","119","76","95.9%","100.0%","8.45","B+ (3.51)","B (3.24)"
"Frano Pereira, Alex M","PHYS 4D - Phys Majrs-EM Wav,Spec Rel,Opt (A)","WI22","81","35","88.2%","88.2%","9.50","B (3.06)","B (3.04)"
"Norman, Michael L","PHYS 5 - Stars and Black Holes (A)","WI22","182","84","96.3%","97.6%","3.87","A- (3.74)","B+ (3.49)"
"Grinstein, Benjamin","PHYS 87 - Freshman Seminar (A)","WI22","17","8","100.0%","100.0%","1.25","N/A","N/A"
"Tytler, David Robert","PHYS 9 - The Solar System (A)","WI22","51","17","62.5%","50.0%","8.13","B+ (3.31)","B (3.11)"
"Shotwell, Brian","PHYS 100A - Electromagnetism I (A)","FA21","76","35","96.9%","93.5%","9.06","B+ (3.63)","B (3.02)"
"Burgasser, Adam Jonathan","PHYS 110A - Mechanics I (A)","FA21","75","37","94.6%","97.3%","9.42","B+ (3.38)","B (3.21)"
"Yang, Liang","PHYS 120 - Circuits and Electronics (A)","FA21","32","20","100.0%","100.0%","13.30","B (3.20)","B- (2.82)"
"Ni, Kaixuan","PHYS 122 - Experimental Techniques (A)","FA21","10","9","88.9%","100.0%","8.28","B+ (3.67)","N/A"
"Meyertholen, Andrew D.","PHYS 130B - Quantum Physics II (A)","FA21","53","31","90.0%","100.0%","9.03","B (3.07)","B- (2.79)"
"Du, Chunhui","PHYS 133 - Condensed Matter/MATL Sci. Lab (A)","FA21","11","8","100.0%","100.0%","6.00","A- (3.88)","N/A"
"Kuti, Julius","PHYS 139 - Special Topics (A)","FA21","9","5","60.0%","60.0%","5.70","B+ (3.60)","N/A"
"Shotwell, Brian","PHYS 140A - Statistical & Thermal Phys I (A)","FA21","63","27","96.2%","96.2%","8.73","B+ (3.44)","B (3.26)"
"Wright, Shelley Adams","PHYS 160 - Stellar Astrophysics (A)","FA21","40","25","91.7%","87.5%","7.14","B (3.20)","C+ (2.53)"
"Jun, Suckjoon","PHYS 173 - Modern Physics Lab:Bio&Quantum (A)","FA21","5","3","100.0%","100.0%","9.83","A (4.00)","N/A"
"Shpyrko, Oleg","PHYS 191 - Undergraduate Seminar/Physics (A)","FA21","21","9","88.9%","100.0%","0.50","N/A","N/A"
"Tsai, Philbert S","PHYS 1A - Mechanics (A)","FA21","434","168","86.8%","92.5%","7.05","B+ (3.33)","B (3.18)"
"Tsai, Philbert S","PHYS 1A - Mechanics (B)","FA21","386","160","79.1%","88.6%","6.68","B (3.16)","B (3.15)"
