"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Martin Sandino, Amanda Maria Yoland","CGS 121 - Topics:Critical Gender Studies (A)","WI22","21","11","100.0%","100.0%","4.68","A- (3.89)","A- (3.71)"
"Whitley, Leila Marie","CGS 121 - Topics:Critical Gender Studies (B)","WI22","9","5","100.0%","100.0%","3.70","A- (3.80)","N/A"
"Middleton, Kianna","CGS 147 - Black Feminisms Past & Pres (A)","WI22","16","3","100.0%","100.0%","3.83","A (4.00)","N/A"
"Perez, Roy","CGS 100A - Conceptualizing Gndr: Theories (A)","FA21","30","9","100.0%","100.0%","3.39","A- (3.78)","B+ (3.57)"
"Shelby, Karen Lee","CGS 101 - Gender & Globalization (A)","FA21","32","25","87.0%","100.0%","5.25","B+ (3.30)","B- (2.99)"
"Martin Sandino, Amanda Maria Yoland","CGS 113 - Gender & Sexuality in the Arts (A)","FA21","38","15","100.0%","100.0%","3.83","A- (3.85)","B+ (3.41)"
"Nguyen, Hoang Tan","CGS 119 - Asian American Film and Media (A)","FA21","20","12","90.0%","90.0%","4.70","B+ (3.63)","A- (3.93)"
"Whitley, Leila Marie","CGS 121 - Topics:Critical Gender Studies (A)","FA21","7","4","100.0%","100.0%","2.50","A- (3.75)","N/A"
"Whitley, Leila Marie","CGS 123 - Gender & Reproductive Politics (A)","FA21","20","9","100.0%","100.0%","3.17","A (4.00)","A- (3.93)"
"Perez, Roy","CGS 187 - Latinx Sexualities (A)","FA21","11","3","100.0%","100.0%","5.83","B+ (3.50)","N/A"
"Martin Sandino, Amanda Maria Yoland","CGS 2A - Intro/CGS: Key Terms, Concepts (A)","FA21","104","71","94.4%","95.8%","4.58","A- (3.71)","B+ (3.57)"
"Mendelsohn, Asa Lipman","CGS 105 - Queer Theory (A)","S121","25","5","100.0%","100.0%","4.50","A (4.00)","A- (3.88)"
"Patel, Shaista","CGS 112 - Sexuality & Nation (A)","S121","14","5","100.0%","100.0%","5.30","A (4.00)","N/A"
"Huang, Ningning","CGS 2A - Intro/CGS: Key Terms, Concepts (A)","S121","25","12","100.0%","91.7%","4.17","A- (3.73)","A- (3.81)"
"Whitley, Leila Marie","CGS 100B - Conceptualizing Gndr: Methods (A)","SP21","29","10","90.0%","90.0%","3.70","A (4.00)","A- (3.82)"
"Whitley, Leila Marie","CGS 106 - Gender & the Law (A)","SP21","35","11","100.0%","100.0%","4.10","A- (3.90)","A- (3.74)"
"Taylor-Garcia, Daphne","CGS 114 - Gender,Race,Ethnicity & Class (A)","SP21","20","6","66.7%","83.3%","4.50","A- (3.75)","A- (3.87)"
"Mendelsohn, Asa Lipman","CGS 121 - Topics:Critical Gender Studies (A)","SP21","9","4","100.0%","100.0%","2.50","A (4.00)","N/A"
"Whitley, Leila Marie","CGS 122 - Adv. Top/Compar. Perspectives (A)","SP21","5","3","100.0%","100.0%","4.50","A (4.00)","N/A"
"Perez, Roy","CGS 187 - Latinx Sexualities (A)","SP21","11","3","100.0%","100.0%","1.83","B+ (3.67)","N/A"
"Mendelsohn, Asa Lipman","CGS 2B - Intro/CGS:Social Formations (A)","SP21","56","22","95.5%","95.5%","3.59","A- (3.95)","A- (3.89)"
"Werner, Bradley T.","CGS 101 - Gender & Globalization (A)","WI21","32","14","100.0%","100.0%","5.21","A- (3.85)","A- (3.84)"
"Mendelsohn, Asa Lipman","CGS 105 - Queer Theory (A)","WI21","49","23","95.7%","95.7%","4.59","A- (3.84)","A- (3.77)"
"Raphaeli, Karen Adee","CGS 111 - Gender and the Body (A)","WI21","41","14","92.9%","100.0%","2.64","A- (3.93)","B+ (3.55)"
"Mendelsohn, Asa Lipman","CGS 113 - Gender & Sexuality in the Arts (A)","WI21","19","4","100.0%","100.0%","4.00","A (4.00)","N/A"
"Whitley, Leila Marie","CGS 121 - Topics:Critical Gender Studies (A)","WI21","10","7","100.0%","100.0%","5.07","A- (3.83)","N/A"
"Casumbal, Melisa","CGS 123 - Gender & Reproductive Politics (A)","WI21","13","7","100.0%","100.0%","4.50","A (4.00)","N/A"
"Patel, Shaista","CGS 126 - Muslims on Gender & Sexuality (A)","WI21","10","6","100.0%","100.0%","5.17","A (4.00)","N/A"
"Perez, Roy","CGS 100A - Conceptualizing Gndr: Theories (A)","FA20","25","11","100.0%","100.0%","3.70","A (4.00)","A (4.00)"
"Mendelsohn, Asa Lipman","CGS 108 - Gender, Race, & Artificial Int (A)","FA20","14","9","88.9%","100.0%","2.28","B (3.11)","N/A"
"Mendelsohn, Asa Lipman","CGS 117 - Transgenderisms (A)","FA20","16","7","100.0%","100.0%","2.50","A (4.00)","N/A"
"Whitley, Leila Marie","CGS 118 - Gender and Incarceration (A)","FA20","24","11","80.0%","80.0%","4.50","A- (3.70)","A- (3.84)"
"Nguyen, Hoang Tan","CGS 119 - Asian American Film and Media (A)","FA20","34","17","100.0%","100.0%","3.38","B+ (3.63)","B+ (3.64)"
"Whitley, Leila Marie","CGS 120 - Capitalism & Gender (A)","FA20","25","7","71.4%","85.7%","2.21","A- (3.71)","A- (3.74)"
"Shelby, Karen Lee","CGS 2A - Intro/CGS: Key Terms, Concepts (A)","FA20","104","43","93.0%","90.5%","3.34","A- (3.77)","B+ (3.64)"
"Martin Sandino, Amanda Maria Yoland","CGS 101 - Gender & Globalization (B)","S220","7","3","100.0%","100.0%","3.83","B+ (3.67)","N/A"
"Rassooli, Nima","CGS 114 - Gender,Race,Ethnicity & Class (A)","S220","11","5","80.0%","60.0%","2.90","A (4.00)","N/A"
"Vazquez, Cynthia","CGS 112 - Sexuality & Nation (A)","S120","13","7","100.0%","85.7%","4.50","A (4.00)","N/A"
"Bui, Kevin Xuanduy","CGS 119 - Asian American Film and Media (A)","S120","18","10","90.0%","100.0%","6.30","B+ (3.60)","N/A"
"Martin Sandino, Amanda Maria Yoland","CGS 2A - Intro/CGS: Key Terms, Concepts (A)","S120","24","9","100.0%","100.0%","3.39","A (4.00)","A- (3.89)"
"Whitley, Leila Marie","CGS 100B - Conceptualizing Gndr: Methods (A)","SP20","25","7","100.0%","100.0%","5.50","A (4.00)","A- (3.86)"
"Brickley, Briana Grace","CGS 111 - Gender and the Body (A)","SP20","32","16","100.0%","100.0%","4.25","A- (3.86)","A- (3.83)"
"Raphaeli, Karen Adee","CGS 113 - Gender & Sexuality in the Arts (A)","SP20","16","4","100.0%","100.0%","4.50","B+ (3.33)","N/A"
"Hankins, Joseph D.","CGS 120 - Capitalism & Gender (A)","SP20","13","4","100.0%","100.0%","3.00","B+ (3.50)","N/A"
"Whitley, Leila Marie","CGS 122 - Adv. Top/Compar. Perspectives (A)","SP20","7","5","100.0%","100.0%","2.50","A (4.00)","N/A"
"Martin Sandino, Amanda Maria Yoland","CGS 125 - Women of Color Writers (A)","SP20","10","3","100.0%","66.7%","3.17","B+ (3.50)","N/A"
"Dorr, Kirstie A.","CGS 2B - Intro/CGS:Social Formations (A)","SP20","45","18","100.0%","100.0%","5.17","A- (3.82)","A- (3.93)"
"Hankins, Joseph D.","CGS 87 - Freshman Seminar (A)","SP20","16","7","100.0%","100.0%","1.36","N/A","N/A"
"Wesling, Megan E.","CGS 87 - Freshman Seminar (B)","SP20","18","6","100.0%","100.0%","1.17","N/A","N/A"
"Werner, Bradley T.","CGS 101 - Gender,Modernity&Globalization (A)","WI20","29","15","93.3%","93.3%","3.97","A- (3.71)","A- (3.94)"
"Nguyen, Hoang Tan","CGS 105 - Queer Theory (A)","WI20","34","11","66.7%","66.7%","4.72","B+ (3.63)","B+ (3.69)"
"Whitley, Leila Marie","CGS 106 - Gender & the Law (A)","WI20","34","12","91.7%","90.9%","5.83","A- (3.75)","A- (3.75)"
"Kang, Byung Chu","CGS 117 - Transgenderisms (A)","WI20","15","4","100.0%","100.0%","2.50","A- (3.75)","N/A"
"Whitley, Leila Marie","CGS 121 - Topics:Critical Gender Studies (A)","WI20","16","6","100.0%","100.0%","4.17","B+ (3.67)","N/A"
"Plant, Rebecca Jo","CGS 123 - Gender & Reproductive Politics (A)","WI20","14","5","100.0%","100.0%","4.10","A (4.00)","N/A"
"Hankins, Joseph D.","CGS 87 - Freshman Seminar (A)","WI20","14","5","100.0%","100.0%","1.30","N/A","N/A"
"Shelby, Karen Lee","CGS 100A - Conceptualizing Gndr: Theories (A)","FA19","26","12","100.0%","100.0%","5.83","B+ (3.42)","B+ (3.38)"
"Dorr, Kirstie A.","CGS 112 - Sexuality & Nation (A)","FA19","25","14","92.3%","92.3%","4.81","B+ (3.58)","B+ (3.60)"
"Whitley, Leila Marie","CGS 114 - Gender,Race,Ethnicity & Class (A)","FA19","20","14","100.0%","100.0%","5.21","B+ (3.36)","B+ (3.57)"
"Whitley, Leila Marie","CGS 2A - Intro/CGS: Key Terms, Concepts (B)","FA19","114","68","90.5%","93.1%","3.98","A- (3.73)","A- (3.71)"
"Nguyen, Hoang Tan","CGS 119 - Asian American Film and Media (A)","S219","14","4","100.0%","100.0%","5.17","A (4.00)","N/A"
"Martinez, America","CGS 105 - Queer Theory (A)","S119","7","4","100.0%","100.0%","6.00","B (3.00)","N/A"
"Werner, Bradley T.","CGS 105 - Queer Theory (A)","S119","7","4","100.0%","100.0%","6.00","B (3.00)","N/A"
"Shaikh, Hina","CGS 112 - Sexuality & Nation (A)","S119","13","10","100.0%","100.0%","7.30","B+ (3.60)","N/A"
"Hankins, Joseph D.","CGS 100B - Conceptualizing Gndr: Methods (A)","SP19","25","8","85.7%","100.0%","4.50","A (4.00)","B+ (3.57)"
"Kheshti, Roshanak","CGS 112 - Sexuality & Nation (A)","SP19","24","10","100.0%","100.0%","3.90","B (3.25)","A- (3.73)"
"Icreverzi, Kimberly Heathe","CGS 113 - Gender & Sexuality in the Arts (A)","SP19","19","9","100.0%","100.0%","4.94","A- (3.75)","N/A"
"Taylor-Garcia, Daphne","CGS 114 - Gender,Race,Ethnicity & Class (A)","SP19","19","5","80.0%","100.0%","4.90","B (3.00)","N/A"
"Hankins, Joseph D.","CGS 118 - Gender and Incarceration (A)","SP19","14","6","100.0%","100.0%","3.83","B+ (3.50)","N/A"
"Whitley, Leila Marie","CGS 122 - Adv. Top/Compar. Perspectives (A)","SP19","10","8","100.0%","100.0%","5.75","B+ (3.63)","N/A"
"Whitley, Leila Marie","CGS 2B - Intro/CGS:Social Formations (A)","SP19","40","31","100.0%","100.0%","3.79","A- (3.74)","B+ (3.67)"
"Hankins, Joseph D.","CGS 87 - Freshman Seminar (A)","SP19","16","9","100.0%","100.0%","1.07","A (4.00)","N/A"
"Whitley, Leila Marie","CGS 101 - Gender,Modernity&Globalization (A)","WI19","44","18","76.5%","76.5%","4.74","A- (3.77)","B+ (3.57)"
"Wesling, Megan E.","CGS 105 - Queer Theory (A)","WI19","49","28","89.3%","85.7%","6.14","B (3.08)","B (3.09)"
"Whitley, Leila Marie","CGS 106 - Gender & the Law (A)","WI19","33","14","92.9%","92.9%","4.93","A- (3.79)","B+ (3.42)"
"el Tayeb, Fatima","CGS 108 - Gender, Race, & Artificial Int (A)","WI19","11","9","88.9%","88.9%","3.61","B+ (3.40)","N/A"
"Icreverzi, Kimberly Heathe","CGS 122 - Adv. Top/Compar. Perspectives (A)","WI19","5","3","100.0%","100.0%","3.17","A (4.00)","N/A"
"Perez, Crystal Roxana Ramirez","CGS 137 - Latina Issues & Cultural Prod. (A)","WI19","11","4","100.0%","100.0%","5.00","A- (3.75)","N/A"
"Taylor-Garcia, Daphne","CGS 150 - Visuality, Sexuality, and Race (A)","WI19","12","5","80.0%","80.0%","5.30","A- (3.75)","N/A"
"Hankins, Joseph D.","CGS 87 - Freshman Seminar (A)","WI19","16","10","100.0%","100.0%","1.39","N/A","N/A"
"Whitley, Leila Marie","CGS 100A - Conceptualizing Gndr: Theories (A)","FA18","24","11","90.0%","100.0%","4.14","B+ (3.55)","B+ (3.56)"
"Whitley, Leila Marie","CGS 111 - Gender and the Body (A)","FA18","31","13","83.3%","81.8%","5.67","A- (3.75)","B+ (3.30)"
"Icreverzi, Kimberly Heathe","CGS 122 - Adv. Top/Compar. Perspectives (A)","FA18","10","4","75.0%","75.0%","4.00","B+ (3.33)","N/A"
"Kaplan, Sara Clarke","CGS 190 - Honors Seminar (A)","FA18","4","3","100.0%","100.0%","16.50","B+ (3.67)","N/A"
"Icreverzi, Kimberly Heathe","CGS 2A - Intro/CGS: Key Terms, Concepts (A)","FA18","100","46","75.0%","83.7%","5.32","B+ (3.31)","B (3.20)"
"Wesling, Megan E.","CGS 87 - Freshman Seminar (B)","FA18","11","8","100.0%","100.0%","0.50","N/A","N/A"
"Nguyen, Hoang Tan","CGS 87 - Freshman Seminar (C)","FA18","11","7","100.0%","100.0%","1.64","A (4.00)","N/A"
"Abusneineh, Bayan Abdelmajid","CGS 123 - Gender & Reproductive Politics (A)","S218","9","9","100.0%","100.0%","6.06","A- (3.88)","N/A"
"Martin Sandino, Amanda Maria Yoland","CGS 2A - Intro/CGS: Key Terms, Concepts (A)","S218","30","10","90.0%","100.0%","2.30","A- (3.88)","A- (3.79)"
"Kheshti, Roshanak","CGS 105 - Queer Theory (A)","S118","14","4","100.0%","75.0%","9.00","A- (3.75)","N/A"
"Celleri, Maria","CGS 112 - Sexuality & Nation (A)","S118","12","3","100.0%","100.0%","5.17","A (4.00)","N/A"
"Nguyen, Ly Thuy","CGS 114 - Gender,Race,Ethnicity & Class (A)","S118","3","3","100.0%","100.0%","4.50","B+ (3.33)","N/A"
"Gore, Dayo F.","CGS 100B - Conceptualizing Gndr: Methods (A)","SP18","14","4","66.7%","66.7%","5.00","B+ (3.50)","N/A"
"Zarate, Salvador Elias","CGS 106 - Gender & the Law (A)","SP18","33","26","100.0%","100.0%","5.04","A- (3.80)","A- (3.88)"
"Dorr, Kirstie A.","CGS 112 - Sexuality & Nation (A)","SP18","24","10","100.0%","100.0%","3.17","A- (3.88)","A- (3.87)"
"Taylor-Garcia, Daphne","CGS 114 - Gender,Race,Ethnicity & Class (A)","SP18","18","11","100.0%","100.0%","5.90","A- (3.90)","N/A"
"Hankins, Joseph D.","CGS 118 - Gender and Incarceration (A)","SP18","12","4","100.0%","100.0%","5.50","A- (3.75)","N/A"
"Zarate, Salvador Elias","CGS 187 - Latinx Sexualities (A)","SP18","17","7","100.0%","100.0%","4.50","A- (3.86)","N/A"
"Hernandez, Jillian","CGS 2B - Intro/CGS:Social Formations (A)","SP18","45","23","100.0%","100.0%","3.64","A- (3.80)","B+ (3.59)"
"Hankins, Joseph D.","CGS 87 - Freshman Seminar (B)","SP18","14","5","100.0%","100.0%","0.90","N/A","N/A"
"Zarate, Salvador Elias","CGS 101 - Gender,Modernity&Globalization (A)","WI18","40","24","95.7%","95.7%","5.58","A- (3.71)","A- (3.78)"
"Wesling, Megan E.","CGS 105 - Queer Theory (A)","WI18","36","19","100.0%","100.0%","5.45","B+ (3.53)","B+ (3.54)"
"Zarate, Salvador Elias","CGS 123 - Gender & Reproductive Politics (A)","WI18","17","11","100.0%","100.0%","5.30","A (4.00)","N/A"
"Hernandez, Jillian","CGS 137 - Latina Issues & Cultural Prod. (A)","WI18","12","7","100.0%","100.0%","5.07","A (4.00)","N/A"
"Taylor-Garcia, Daphne","CGS 150 - Visuality, Sexuality, and Race (A)","WI18","14","8","100.0%","100.0%","4.75","A- (3.75)","N/A"
"Hankins, Joseph D.","CGS 87 - Freshman Seminar (A)","WI18","17","12","90.9%","100.0%","1.77","A (4.00)","N/A"
"Zarate, Salvador Elias","CGS 100A - Conceptualizing Gndr: Theories (A)","FA17","19","10","100.0%","100.0%","4.50","B (3.11)","N/A"
"Kaplan, Sara Clarke","CGS 190 - Honors Seminar (A)","FA17","6","3","50.0%","100.0%","8.50","A (4.00)","N/A"
"Zarate, Salvador Elias","CGS 2A - Intro/CGS: Key Terms, Concepts (A)","FA17","103","77","96.1%","97.2%","4.92","B+ (3.41)","B+ (3.46)"
"Serlin, David","CGS 87 - Freshman Seminar (A)","FA17","16","8","100.0%","100.0%","2.25","A (4.00)","N/A"
"Martin Sandino, Amanda Maria Yoland","CGS 2A - Intro/CGS: Social Movements (A)","S217","25","12","83.3%","90.0%","4.67","B+ (3.67)","A- (3.75)"
"Hartblay, Cassandra S","CGS 102 - Topics in Critical Gender Stds (A)","S117","11","10","88.9%","100.0%","7.17","B+ (3.38)","N/A"
"Dorr, Kirstie A.","CGS 112 - Sexuality & Nation (A)","S117","18","4","100.0%","100.0%","4.00","A- (3.75)","N/A"
"Nguyen, Ly Thuy","CGS 114 - Gender,Race,Ethnicity & Class (A)","S117","10","3","100.0%","100.0%","8.50","B (3.00)","N/A"
"Eileraas, Karina Astrid","CGS 111 - Gender and the Body (A)","SP17","29","14","100.0%","92.3%","5.27","B+ (3.42)","B+ (3.40)"
"Taylor-Garcia, Daphne","CGS 114 - Gender,Race,Ethnicity & Class (A)","SP17","15","6","80.0%","100.0%","3.30","A- (3.80)","N/A"
"Shelby, Karen Lee","CGS 2B - Intro/CGS:Gender&Institutions (A)","SP17","38","22","94.7%","100.0%","5.28","B+ (3.47)","A- (3.71)"
"Eileraas, Karina Astrid","CGS 101 - Gender,Modernity&Globalization (A)","WI17","38","18","77.8%","61.1%","3.91","B+ (3.35)","B+ (3.69)"
"Eileraas, Karina Astrid","CGS 103 - Feminist Theory (A)","WI17","18","8","85.7%","100.0%","4.21","A- (3.71)","N/A"
"Taylor-Garcia, Daphne","CGS 150 - Visuality, Sexuality, and Race (A)","WI17","9","3","33.3%","66.7%","2.50","B+ (3.67)","N/A"
"Kini, Ashvin Rathnanand","CGS 165 - Sex&Gendr/Afr Amer Communities (A)","WI17","7","5","100.0%","100.0%","4.00","A (4.00)","N/A"
"Serlin, David","CGS 87 - Freshman Seminar (A)","WI17","11","7","71.4%","71.4%","0.50","N/A","N/A"
"Eileraas, Karina Astrid","CGS 100 - Conceptlzg Gender:Theory&Methd (A)","FA16","40","19","88.9%","55.6%","3.61","A- (3.75)","B+ (3.62)"
"Johnson, Sara E.","CGS 102 - Topics in Critical Gender Stds (A)","FA16","12","9","88.9%","100.0%","6.72","A- (3.75)","N/A"
"Shelby, Karen Lee","CGS 102 - Topics in Critical Gender Stds (B)","FA16","8","7","100.0%","100.0%","3.64","B+ (3.57)","N/A"
"Hankins, Joseph D.","CGS 180 - Labor's Relations (A)","FA16","12","8","100.0%","100.0%","5.75","B+ (3.50)","N/A"
"Eileraas, Karina Astrid","CGS 2A - Intro/CGS: Social Movements (A)","FA16","91","46","81.0%","81.0%","4.50","B+ (3.63)","A- (3.72)"
"Hankins, Joseph D.","CGS 87 - Freshman Seminar (A)","FA16","17","11","100.0%","100.0%","1.70","A (4.00)","N/A"
"Kim, Eunsong","CGS 113 - Gender & Sexuality in the Arts (A)","S216","7","5","100.0%","100.0%","5.50","B+ (3.50)","N/A"
"Singh, Vineeta","CGS 2A - Intro/CGS: Social Movements (A)","S216","19","7","100.0%","100.0%","4.83","B (3.17)","N/A"
"Ting, June Yuen","CGS 104 - Adv. Top/Compar. Perspectives (A)","S116","9","6","100.0%","100.0%","6.50","A (4.00)","N/A"
"Kheshti, Roshanak","CGS 105 - Queer Theory (A)","S116","19","7","71.4%","85.7%","5.93","B+ (3.33)","N/A"
"Santizo, Gabriela Domitila","CGS 105 - Queer Theory (A)","SP16","31","6","66.7%","83.3%","6.50","C+ (2.67)","B+ (3.54)"
"Shelby, Karen Lee","CGS 106 - Gender Equality & the Law (A)","SP16","33","29","96.4%","96.4%","4.87","B+ (3.35)","B+ (3.41)"
"Dorr, Kirstie A.","CGS 112 - Sexuality & Nation (A)","SP16","21","12","81.8%","100.0%","4.32","B+ (3.67)","B+ (3.45)"
"Santizo, Gabriela Domitila","CGS 113 - Gender & Sexuality in the Arts (A)","SP16","12","8","87.5%","87.5%","4.50","A- (3.75)","N/A"
"Kaplan, Sara Clarke","CGS 2B - Intro/CGS:Gender&Institutions (A)","SP16","45","20","100.0%","100.0%","4.50","B (3.22)","B (3.02)"
"Serlin, David","CGS 87 - Freshman Seminar (A)","SP16","10","7","100.0%","100.0%","1.17","N/A","N/A"
"Hankins, Joseph D.","CGS 87 - Freshman Seminar (B)","SP16","9","4","100.0%","100.0%","1.50","A (4.00)","N/A"
"Santizo, Gabriela Domitila","CGS 101 - Gender,Modernity&Globalization (A)","WI16","46","27","80.8%","88.5%","5.42","B+ (3.63)","A- (3.83)"
"Kaplan, Sara Clarke","CGS 102 - Topics in Critical Gender Stds (A)","WI16","12","5","100.0%","100.0%","5.70","A- (3.80)","N/A"
"Plant, Rebecca Jo","CGS 107 - Gender & Reproductive Rights (A)","WI16","28","14","100.0%","91.7%","4.00","A- (3.70)","B+ (3.63)"
"Taylor-Garcia, Daphne","CGS 114 - Gender,Race,Ethnicity & Class (A)","WI16","21","9","77.8%","66.7%","2.94","B (3.22)","B+ (3.44)"
"Taylor-Garcia, Daphne","CGS 150 - Visuality, Sexuality, and Race (A)","WI16","15","7","100.0%","100.0%","4.90","B+ (3.60)","N/A"
"Santizo, Gabriela Domitila","CGS 100 - Conceptlzg Gender:Theory&Methd (A)","FA15","32","16","53.8%","53.8%","5.58","B+ (3.45)","B (3.08)"
"Hernandez, Jillian","CGS 102 - Topics in Critical Gender Stds (A)","FA15","15","10","88.9%","100.0%","2.72","A- (3.89)","N/A"
"Santizo, Gabriela Domitila","CGS 102 - Topics in Critical Gender Stds (B)","FA15","6","6","100.0%","100.0%","6.50","B+ (3.67)","N/A"
"Shelby, Karen Lee","CGS 103 - Feminist Theory (A)","FA15","23","17","88.2%","88.2%","5.91","B (3.14)","B (3.18)"
"Hernandez, Jillian","CGS 115 - Latina/o Sexualities (A)","FA15","18","7","100.0%","100.0%","6.79","A- (3.86)","N/A"
"el Tayeb, Fatima","CGS 190 - Honors Seminar (A)","FA15","4","3","100.0%","100.0%","5.83","A (4.00)","N/A"
"Gore, Dayo F.","CGS 2A - Intro/CGS: Social Movements (A)","FA15","69","61","85.0%","95.0%","3.95","B (3.25)","B+ (3.44)"
"Hernandez, Jillian","CGS 87 - Freshman Seminar (A)","FA15","16","8","100.0%","100.0%","1.00","A (4.00)","N/A"
"Kim, Eunsong","CGS 113 - Gender & Sexuality in the Arts (A)","S215","21","6","75.0%","100.0%","7.50","B+ (3.33)","A- (3.87)"
"Kini, Ashvin Rathnanand","CGS 102 - Topics in Critical Gender Stds (A)","S115","13","5","100.0%","100.0%","4.10","B (3.25)","N/A"
"Santizo, Gabriela Domitila","CGS 100 - Conceptlzg Gender:Theory&Methd (A)","SP15","36","17","94.1%","100.0%","4.62","A- (3.75)","B+ (3.59)"
"Santizo, Gabriela Domitila","CGS 104 - Adv. Top/Compar. Perspectives (A)","SP15","13","3","100.0%","100.0%","4.50","A (4.00)","N/A"
"Hernandez, Jillian","CGS 116 - Girls & Sexuality (A)","SP15","30","12","100.0%","100.0%","4.32","A- (3.83)","A- (3.87)"
"Gore, Dayo F.","CGS 165 - Sex&Gendr/Afr Amer Communities (A)","SP15","14","8","100.0%","100.0%","4.83","B (3.25)","N/A"
"Kheshti, Roshanak","CGS 101 - Gender,Modernity&Globalization (A)","WI15","58","28","85.2%","100.0%","4.27","B+ (3.65)","B+ (3.48)"
"Santizo, Gabriela Domitila","CGS 112 - Sexuality & Nation (A)","WI15","22","22","81.8%","86.4%","5.05","B+ (3.56)","B+ (3.35)"
"Hernandez, Jillian","CGS 2B - Intro/CGS:Gender&Institutions (A)","WI15","52","31","100.0%","100.0%","4.50","A- (3.77)","A- (3.73)"
"Santizo, Gabriela Domitila","CGS 102 - Topics in Critical Gender Stds (B)","FA14","23","11","70.0%","80.0%","6.70","B (3.25)","B+ (3.51)"
"George, Nadine","CGS 103 - Feminist Theory (A)","FA14","19","17","92.9%","100.0%","4.96","B+ (3.54)","N/A"
"Yanez, Angelica M","CGS 115 - Latina/o Sexualities (A)","FA14","4","4","100.0%","100.0%","5.00","B- (2.75)","N/A"
