"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Edington, Claire Ellen","HISC 109 - Invention of Tropical Disease (A)","S222","15","4","100.0%","100.0%","6.00","B+ (3.33)","N/A"
"Golan, Tal","HISC 119 - Biology and Society (A)","S222","24","4","100.0%","100.0%","6.50","A- (3.75)","B+ (3.57)"
"Man, Simeon S","HIUS 103 - United States & Pacific World (A)","S222","24","4","75.0%","75.0%","4.50","B+ (3.67)","B+ (3.65)"
"Kwak, Nancy","HIUS 123 - History of New York City (A)","S222","22","6","100.0%","100.0%","7.50","B (3.20)","B+ (3.69)"
"Malone, Kevan Quinn","HIUS 142B - US in 20th Century 1945-presnt (A)","S222","16","3","100.0%","100.0%","6.50","B+ (3.50)","N/A"
"Chan, Thomas Arthur Kwok Wah","HIEA 131 - China/War & Revolution 1911-49 (A)","S122","28","12","91.7%","91.7%","5.50","A- (3.83)","A- (3.90)"
"Marvin, Jamie Marie","HIEU 102A - Ancient Roman Civilization (A)","S122","19","12","91.7%","100.0%","5.83","B+ (3.55)","N/A"
"Crum, Matthew Stephen","HIEU 104 - Byzantine Empire (A)","S122","17","14","100.0%","100.0%","4.93","A- (3.85)","N/A"
"Ehrlich, Matthew Lawrence","HIEU 109 - Nationalism in Europe (A)","S122","21","8","100.0%","100.0%","4.21","A (4.00)","A- (3.79)"
"Wood, Lauren Elizabeth","HIEU 111 - Europe in the Middle Ages (A)","S122","29","5","80.0%","80.0%","7.70","B+ (3.40)","B (3.23)"
"Caldwell, Michael Alan","HIEU 121GS - Scotl/Engl Civil War 1601-1689 (A)","S122","23","6","100.0%","100.0%","5.17","B+ (3.33)","B+ (3.34)"
"Polic, Ivana","HIEU 148 - Europe and the World II (A)","S122","30","9","100.0%","100.0%","5.39","B+ (3.56)","B+ (3.46)"
"Ivey, James Alexander","HIGL 127 - Sport in the Modern World (A)","S122","15","3","100.0%","100.0%","1.83","B (3.00)","N/A"
"Hartung, Felicitas","HILD 2C - United States History (A)","S122","26","7","85.7%","85.7%","4.21","A- (3.83)","A- (3.80)"
"Kwak, Nancy","HIUS 117 - History of Los Angeles (A)","S122","22","3","100.0%","100.0%","5.83","A (4.00)","B+ (3.34)"
"Man, Simeon S","HIUS 125 - Asian American Social Movemnts (A)","S122","23","4","100.0%","100.0%","8.00","A (4.00)","B+ (3.69)"
"Castaneda, Miguel Angel","HIUS 149 - United States in the 1960's (A)","S122","30","3","100.0%","100.0%","5.50","A (4.00)","A- (3.94)"
"Prestholdt, Jeremy","HIAF 113 - SmallWars GloblOrdr/Afrca&Asia (A)","SP22","76","21","100.0%","100.0%","3.10","A- (3.72)","B+ (3.59)"
"Rosenfeld, Susan Alexandra","HIAF 123 - W Africa/Earliest Times - 1800 (A)","SP22","47","14","100.0%","100.0%","3.88","A- (3.75)","B+ (3.63)"
"Matsumura, Wendy Y","HIEA 114 - Postwar Japan (A)","SP22","74","23","100.0%","100.0%","4.50","A- (3.95)","A- (3.75)"
"Matsumura, Wendy Y","HIEA 115 - Social&Cultural/20th C Japan (A)","SP22","97","30","93.1%","96.6%","3.69","A- (3.88)","A- (3.78)"
"Schneewind, Sarah","HIEA 124 - Life in Ming China (1368-1644) (A)","SP22","44","31","93.5%","96.8%","6.05","B (3.29)","B- (2.76)"
"Gerth, Karl G.","HIEA 140R - China Since 1978 (A)","SP22","24","9","57.1%","57.1%","8.21","B+ (3.40)","B (3.23)"
"Lu, Weijing","HIEA 144 - Topics in East Asian History (A)","SP22","30","10","70.0%","80.0%","4.30","B (3.22)","B (3.13)"
"Henry, Todd A.","HIEA 153 - Social&Cultural Hist/20c Korea (A)","SP22","47","14","85.7%","100.0%","6.64","B (3.29)","B (3.07)"
"Edelman, Robert S.","HIEU 114 - USSR & Russia:1917 to Present (A)","SP22","69","20","90.0%","100.0%","4.00","A- (3.85)","A- (3.72)"
"Neuheiser, Joerg","HIEU 150 - Modern British History (A)","SP22","55","44","86.0%","95.3%","5.23","B (3.26)","B- (2.92)"
"Demetriou, Denise","HIEU 160 - Topics/Ancient Greek History (A)","SP22","12","3","100.0%","100.0%","6.50","B+ (3.67)","N/A"
"Edelman, Robert S.","HIEU 178 - Soviet History (A)","SP22","18","7","85.7%","100.0%","7.07","B+ (3.67)","N/A"
"Henry, Todd A.","HILD 12 - Twentieth-Century East Asia (A)","SP22","158","59","81.0%","87.7%","4.43","B+ (3.31)","B (3.09)"
"Hendrickson, Gerald M.","HILD 2C - United States History (A)","SP22","181","58","90.7%","98.1%","4.35","B+ (3.32)","B (3.02)"
"Vitz, Matthew","HILD 43 - Anthropocene 4: Acceleration (A)","SP22","45","10","77.8%","77.8%","3.61","A- (3.75)","B (3.10)"
"Alvarez, Luis A","HILD 7C - Race & Ethnicity/United States (A)","SP22","373","126","90.2%","95.1%","3.98","A- (3.80)","B+ (3.66)"
"Provence, Michael","HINE 120 - Middle East in the New Century (A)","SP22","44","19","94.4%","94.4%","2.39","B+ (3.59)","B+ (3.58)"
"Shafir, Nir","HINE 145 - Islam and Science (A)","SP22","75","17","76.5%","88.2%","4.85","B+ (3.50)","B (3.20)"
"Shafir, Nir","HINE 186 - Topics/Middle Eastern History (A)","SP22","15","3","100.0%","100.0%","4.50","B+ (3.67)","N/A"
"Gere, Catherina M.","HISC 108 - Life Sciences in 20th Century (A)","SP22","77","24","95.7%","100.0%","3.93","B+ (3.38)","B+ (3.31)"
"Golan, Tal","HISC 119 - Biology and Society (A)","SP22","26","8","100.0%","100.0%","5.17","A (4.00)","A- (3.81)"
"Biess, Frank Peter","HITO 133 - War & Society/Second World War (A)","SP22","51","41","97.6%","97.6%","4.70","B+ (3.43)","B+ (3.38)"
"Biess, Frank Peter","HITO 192 - Senior Seminar in History (A)","SP22","7","3","100.0%","100.0%","4.50","N/A","N/A"
"Patterson, Patrick H.","HITO 87 - First-year Seminar (A)","SP22","10","5","100.0%","100.0%","2.50","A (4.00)","N/A"
"Patterson, Patrick H.","HITO 87 - First-year Seminar (B)","SP22","11","9","100.0%","100.0%","1.17","A (4.00)","N/A"
"Schneewind, Sarah","HITO 87 - First-year Seminar (C)","SP22","8","3","100.0%","100.0%","2.50","A (4.00)","N/A"
"Man, Simeon S","HIUS 120D - Race & Oral Hist. in San Diego (A)","SP22","27","7","80.0%","80.0%","3.50","B+ (3.60)","B+ (3.54)"
"Klein, Rachel","HIUS 131 - Cultural Hist/1865-1917 (A)","SP22","55","19","94.7%","94.4%","3.24","B+ (3.37)","B+ (3.42)"
"Hanna, Mark G.","HIUS 133 - The Golden Age of Piracy (A)","SP22","128","57","85.2%","90.7%","4.42","B (3.25)","B (3.18)"
"Klann, Mary Cameron","HIUS 144 - Topics in U.S. History (A)","SP22","50","23","100.0%","100.0%","3.59","A (4.00)","A- (3.84)"
"Vandevelde, Kenneth Joseph","HIUS 144 - Topics in U.S. History (B)","SP22","61","22","100.0%","100.0%","2.86","A- (3.90)","A- (3.72)"
"Bermudez, Rosie Cano","HIUS 144 - Topics in U.S. History (C)","SP22","28","6","100.0%","100.0%","3.17","B+ (3.67)","B- (2.96)"
"Bermudez, Rosie Cano","HIUS 149 - United States in the 1960's (A)","SP22","48","14","100.0%","92.9%","4.64","B+ (3.64)","B+ (3.32)"
"Plant, Rebecca Jo","HIUS 156 - American Women/Amern Womanhood (A)","SP22","59","17","100.0%","100.0%","3.79","B+ (3.69)","B (3.25)"
"Hendrickson, Gerald M.","HIUS 185 - In the Public Interest (A)","SP22","15","5","80.0%","80.0%","8.10","B+ (3.60)","N/A"
"Prestholdt, Jeremy","HIAF 111 - Modern Africa Since 1880 (A)","WI22","73","31","100.0%","100.0%","2.89","B+ (3.64)","B+ (3.49)"
"Matsumura, Wendy Y","HIEA 112 - Japan:Mid-19th C.-US Occupatn (A)","WI22","124","43","100.0%","100.0%","3.76","A- (3.75)","A- (3.83)"
"Kletzer, Benjamin Nathan","HIEA 131 - China/War & Revolution 1911-49 (A)","WI22","46","17","94.1%","94.1%","5.21","A- (3.81)","B (3.13)"
"Lu, Weijing","HIEA 138 - Women & the Chinese Revolution (A)","WI22","31","9","100.0%","100.0%","5.00","B (3.00)","C+ (2.67)"
"Henry, Todd A.","HIEA 154 - Korean History Through Film (A)","WI22","68","21","84.2%","94.7%","6.30","B (3.19)","B (3.07)"
"Watts, Edward J.","HIEU 102 - Roman History (A)","WI22","116","36","82.9%","80.0%","6.21","B+ (3.45)","B (3.21)"
"Caciola, Nancy A","HIEU 107 - PaganEurope&ChristianAftermath (A)","WI22","48","15","93.3%","93.3%","3.70","A- (3.80)","B+ (3.56)"
"Demetriou, Denise","HIEU 122 - Archaic Greek History (A)","WI22","51","27","100.0%","100.0%","6.13","B (3.27)","B (3.06)"
"Neuheiser, Joerg","HIEU 128 - Europe since 1945 (A)","WI22","48","34","94.1%","100.0%","5.50","B+ (3.48)","B- (2.91)"
"Strasser, Ulrike","HIEU 144 - Topics in European History (A)","WI22","37","19","100.0%","94.4%","3.45","A (4.00)","B+ (3.34)"
"Devereux, Andrew W","HIEU 144 - Topics in European History (B)","WI22","5","3","100.0%","100.0%","7.17","A (4.00)","N/A"
"Gallant, Thomas W.","HIEU 166 - Mediterranean Enviro. History (A)","WI22","18","5","100.0%","100.0%","4.50","A (4.00)","N/A"
"Edelman, Robert S.","HIGL 127 - Sport in the Modern World (A)","WI22","50","15","86.7%","85.7%","3.03","B+ (3.50)","B+ (3.45)"
"Cowan, Benjamin A","HILA 102 - Latin America/Twentieth Centry (A)","WI22","47","12","90.0%","100.0%","6.10","A- (3.80)","B+ (3.46)"
"Gerth, Karl G.","HILD 11 - East Asia & the West,1279-1911 (A)","WI22","164","84","79.5%","85.2%","6.14","B+ (3.45)","B (3.25)"
"Klein, Rachel","HILD 2B - United States History (A)","WI22","148","55","90.6%","90.6%","4.58","B+ (3.41)","B (3.29)"
"Gere, Catherina M.","HILD 42 - Anthropocene3: IndustrlRevoltn (A)","WI22","63","22","95.5%","100.0%","3.23","B+ (3.57)","B (3.29)"
"Widener, Daniel","HILD 7A - Race & Ethnicity/United States (A)","WI22","365","150","91.7%","97.9%","3.72","B+ (3.66)","B+ (3.70)"
"Shafir, Nir","HINE 109 - History of the Ottoman Empire (A)","WI22","72","25","91.3%","95.7%","5.11","B+ (3.39)","B (3.11)"
"Kayali, Hasan","HINE 118 - Middle East/Twentieth Century (A)","WI22","33","8","100.0%","100.0%","5.00","B (3.25)","B- (2.80)"
"Hertz, Deborah","HINE 144 - Topics/Middle Eastern History (A)","WI22","26","7","57.1%","50.0%","5.07","A- (3.71)","B- (2.86)"
"Edington, Claire Ellen","HISC 109 - Invention of Tropical Disease (A)","WI22","32","16","93.8%","100.0%","4.63","A- (3.71)","A- (3.79)"
"Edington, Claire Ellen","HISC 176 - History/Medicine/E & SE Asia (A)","WI22","11","7","100.0%","100.0%","8.10","A- (3.80)","N/A"
"Golan, Tal","HISC 180 - Science and Public Policy (A)","WI22","11","4","100.0%","100.0%","8.50","B+ (3.67)","N/A"
"Hendrickson, Gerald M.","HITO 100 - The Craft of History (A)","WI22","25","17","100.0%","100.0%","4.62","A- (3.88)","B+ (3.37)"
"Shafir, Gershon","HITO 119 - Human Rights I: Introduction (A)","WI22","15","7","100.0%","100.0%","7.93","B+ (3.43)","N/A"
"Patterson, Patrick H.","HITO 87 - Freshman Seminar (A)","WI22","13","9","100.0%","100.0%","3.17","A (4.00)","N/A"
"Patterson, Patrick H.","HITO 87 - Freshman Seminar (B)","WI22","14","7","100.0%","100.0%","1.36","A (4.00)","N/A"
"Man, Simeon S","HIUS 103 - United States & Pacific World (A)","WI22","35","14","100.0%","100.0%","2.93","A- (3.86)","A- (3.89)"
"Plant, Rebecca Jo","HIUS 112 - The U.S. Civil War (A)","WI22","147","52","98.1%","98.1%","3.85","A- (3.75)","B+ (3.58)"
"Man, Simeon S","HIUS 125 - Asian American Social Movemnts (A)","WI22","21","6","100.0%","100.0%","3.83","A- (3.83)","A- (3.76)"
"Bermudez, Rosie Cano","HIUS 144 - Topics in U.S. History (A)","WI22","15","7","100.0%","100.0%","4.79","A- (3.71)","N/A"
"Hartung, Felicitas","HIUS 144 - Topics in U.S. History (B)","WI22","28","11","81.8%","81.8%","6.32","B+ (3.60)","A- (3.74)"
"Vandevelde, Kenneth Joseph","HIUS 152B - Constitutnl Hist/US after 1865 (A)","WI22","49","19","100.0%","100.0%","4.50","A- (3.78)","B+ (3.69)"
"Plant, Rebecca Jo","HIUS 157 - American Women,Womanhood1870-P (A)","WI22","102","40","97.4%","100.0%","3.78","A- (3.79)","B+ (3.61)"
"Rosenfeld, Susan Alexandra","HIAF 112 - West Africa Since 1880 (A)","FA21","47","18","88.2%","94.1%","3.68","A- (3.71)","B+ (3.64)"
"Lu, Weijing","HIEA 137 - Women & Family/Chinese History (A)","FA21","48","18","88.2%","100.0%","4.13","B (3.14)","B- (2.78)"
"Lu, Weijing","HIEA 171 - Society & Culture/Premod China (A)","FA21","8","4","100.0%","100.0%","6.50","B (3.25)","N/A"
"Nathan, Geoffrey Stephen","HIEU 104 - Byzantine Empire (A)","FA21","48","18","83.3%","76.5%","6.94","B (3.00)","C+ (2.64)"
"Hertz, Deborah","HIEU 109 - Nationalism in Europe (A)","FA21","73","39","94.9%","92.3%","3.94","A- (3.73)","B+ (3.58)"
"Gallant, Thomas W.","HIEU 116B - Greece/Balkans/Age/Nationalism (A)","FA21","50","23","100.0%","100.0%","3.28","A- (3.82)","B (3.25)"
"Edington, Claire Ellen","HIEU 137 - New Imperialsm to Decoloniztn (A)","FA21","57","18","93.8%","93.8%","4.74","A- (3.93)","B+ (3.45)"
"Devereux, Andrew W","HIEU 138 - Imperial Spain 1476-1808 (A)","FA21","51","16","93.3%","93.3%","5.79","B+ (3.47)","B (3.00)"
"Neuheiser, Joerg","HIEU 154 - Mod German/Bismarck to Hitler (A)","FA21","46","37","91.9%","97.2%","4.50","B+ (3.41)","B (3.22)"
"Hertz, Deborah","HIEU 158 - Why Hitler? How Auschwitz? (A)","FA21","72","47","89.1%","82.6%","3.76","B+ (3.44)","B+ (3.54)"
"Devereux, Andrew W","HIEU 164 - Special Tops/Early Modrn Europ (A)","FA21","15","5","100.0%","100.0%","7.70","B+ (3.60)","N/A"
"Cowan, Benjamin A","HILA 101 - Nation-State Formation/LatinAm (A)","FA21","48","19","66.7%","61.1%","6.83","B (3.28)","B- (2.95)"
"Cowan, Benjamin A","HILA 121B - History of Brazil 1889-Present (A)","FA21","52","24","100.0%","100.0%","4.83","B+ (3.33)","B (3.18)"
"Schneewind, Sarah","HILD 10 - East Asia: The Great Tradition (A)","FA21","184","113","64.3%","67.6%","5.70","B (3.08)","B (3.07)"
"Murillo, Dana V.","HILD 14 - Film & History in Latin Amer (A)","FA21","63","27","88.5%","76.9%","2.96","B+ (3.55)","B+ (3.45)"
"Hanna, Mark G.","HILD 2A - United States History (A)","FA21","181","121","93.2%","97.4%","3.65","B+ (3.56)","B+ (3.42)"
"Edington, Claire Ellen","HILD 30 - History of Public Health (A)","FA21","64","28","92.6%","100.0%","4.80","B+ (3.63)","B+ (3.48)"
"Kwak, Nancy","HILD 7B - Race & Ethnicity/United States (A)","FA21","365","167","90.1%","95.7%","4.06","A- (3.77)","B+ (3.60)"
"Kayali, Hasan","HINE 116 - Middle East (1798-1914) (A)","FA21","54","25","91.7%","91.7%","5.25","B (3.25)","B- (2.92)"
"Provence, Michael","HINE 119 - U.S. Mid-East Policy-Post WWII (A)","FA21","45","24","100.0%","95.7%","5.02","B+ (3.64)","B+ (3.59)"
"Golan, Tal","HISC 107 - Emergence of Modern Science (A)","FA21","48","15","80.0%","93.3%","4.10","B+ (3.54)","B- (2.89)"
"Gere, Catherina M.","HISC 115 - History Modern Medicine (A)","FA21","114","43","90.0%","97.6%","4.26","B+ (3.44)","B (3.23)"
"Golan, Tal","HISC 131 - Science, Technology, & Law (A)","FA21","50","19","83.3%","82.4%","2.83","A- (3.76)","B+ (3.69)"
"Balberg, Mira","HITO 100 - The Craft of History (A)","FA21","34","11","100.0%","100.0%","5.39","A (4.00)","B+ (3.62)"
"Vitz, Matthew","HITO 100 - The Craft of History (B)","FA21","25","7","71.4%","100.0%","3.07","A (4.00)","B+ (3.59)"
"Hanna, Mark G.","HITO 178 - Hist of Seafaring/Age of Sail (A)","FA21","17","8","100.0%","100.0%","4.50","A- (3.86)","N/A"
"Biess, Frank Peter","HITO 87 - Freshman Seminar (A)","FA21","8","5","80.0%","80.0%","1.70","B+ (3.60)","N/A"
"Patterson, Patrick H.","HITO 87 - Freshman Seminar (B)","FA21","12","8","100.0%","100.0%","3.00","A (4.00)","N/A"
"Patterson, Patrick H.","HITO 87 - Freshman Seminar (C)","FA21","12","9","100.0%","100.0%","2.28","N/A","N/A"
"Hanna, Mark G.","HITO 87 - Freshman Seminar (D)","FA21","13","6","100.0%","100.0%","0.50","N/A","N/A"
"Schneewind, Sarah","HITO 87 - Freshman Seminar (F)","FA21","11","6","100.0%","100.0%","2.17","A (4.00)","N/A"
"Klein, Rachel","HIUS 130 - Cultural Hist/1607-1865 (A)","FA21","63","21","90.5%","95.2%","5.07","B+ (3.61)","B+ (3.47)"
"Hendrickson, Gerald M.","HIUS 141 - Economic Hist/United States II (A)","FA21","27","6","83.3%","83.3%","3.17","B (3.17)","C+ (2.69)"
"Vandevelde, Kenneth Joseph","HIUS 152A - Constitutional Hist/US to 1865 (A)","FA21","45","15","100.0%","100.0%","2.63","A- (3.80)","A- (3.73)"
"Chan, Thomas Arthur Kwok Wah","HIEA 132 - Hist/People's Republic/China (A)","S221","25","6","100.0%","100.0%","5.83","A (4.00)","A- (3.90)"
"Marvin, Jamie Marie","HIEU 102A - Ancient Roman Civilization (A)","S221","22","17","94.1%","94.1%","6.74","A- (3.76)","B (3.03)"
"Campos, Amie","HILA 145 - People & Nature in Amazonia (A)","S221","24","3","100.0%","100.0%","12.50","B+ (3.33)","B- (2.98)"
"Edwards, Robert Scott","HILD 2C - United States History (A)","S221","25","18","94.1%","100.0%","4.26","A- (3.81)","B+ (3.46)"
"Gokatalay, Semih","HINE 114 - History/Islamic Middle East (A)","S221","15","4","100.0%","100.0%","4.50","A (4.00)","N/A"
"Edington, Claire Ellen","HISC 109 - Invention of Tropical Disease (A)","S221","23","9","100.0%","100.0%","5.50","A- (3.75)","B+ (3.57)"
"Golan, Tal","HISC 119 - Biology and Society (A)","S221","23","7","100.0%","100.0%","3.64","A- (3.71)","A- (3.87)"
"Man, Simeon S","HIUS 103 - United States & Pacific World (A)","S221","21","5","100.0%","100.0%","3.30","A (4.00)","A- (3.86)"
"West, Geoffrey Scott","HIUS 114A - California:Conquest-Gold Rush (A)","S221","10","4","100.0%","100.0%","5.50","B- (2.75)","N/A"
"Man, Simeon S","HIUS 125 - Asian American Social Movemnts (A)","S221","21","5","100.0%","100.0%","4.50","A (4.00)","A- (3.92)"
"Matsumura, Wendy Y","HIEA 112 - Japan:Mid-19th C.-US Occupatn (A)","S121","30","10","100.0%","100.0%","6.30","A- (3.75)","A- (3.97)"
"Chan, Thomas Arthur Kwok Wah","HIEA 131 - China/War & Revolution 1911-49 (A)","S121","25","15","100.0%","100.0%","5.97","A- (3.93)","A- (3.84)"
"Wood, Lauren Elizabeth","HIEU 111 - Europe in the Middle Ages (A)","S121","26","3","100.0%","100.0%","3.83","A (4.00)","B+ (3.54)"
"Caldwell, Michael Alan","HIEU 121GS - Scotl/Engl Civil War 1601-1689 (A)","S121","20","9","87.5%","100.0%","12.00","B (3.00)","B (3.28)"
"Westerfeld, Kevin John","HIEU 124 - The Age of Alexander (A)","S121","22","16","100.0%","100.0%","7.25","B+ (3.43)","B (3.23)"
"Tronzo, William","HIEU 124GS - The City In Italy (A)","S121","28","8","100.0%","100.0%","3.50","A (4.00)","A- (3.96)"
"Gray, Taylor Erin","HIEU 146 - Fascism,Communism 1919-1945 (A)","S121","26","6","100.0%","100.0%","5.17","B+ (3.50)","B- (2.82)"
"Martins Marcos, Patricia I","HILA 121A - History of Brazil through 1889 (A)","S121","11","6","100.0%","100.0%","9.17","B- (2.80)","N/A"
"Campos, Amie","HILA 133S - Guerrillas & Revolution/LatAmr (A)","S121","26","9","100.0%","100.0%","5.75","C+ (2.56)","B+ (3.30)"
"Kwak, Nancy","HILD 7B - Race & Ethnicity/United States (A)","S121","58","15","86.7%","100.0%","6.23","A- (3.75)","B+ (3.56)"
"Polic, Ivana","HITO 126 - A History of Childhood (A)","S121","25","10","100.0%","100.0%","5.50","A (4.00)","B+ (3.69)"
"Patterson, Patrick H.","HITO 156 - Div, Equity, Inclusion US/Eur (A)","S121","9","8","100.0%","100.0%","6.50","A- (3.88)","N/A"
"Ramirez, Jorge","HIUS 113 - History of Mexican America (A)","S121","22","5","100.0%","100.0%","4.50","A- (3.80)","A- (3.90)"
"Kwak, Nancy","HIUS 117 - History of Los Angeles (A)","S121","23","13","100.0%","100.0%","6.04","A- (3.75)","B+ (3.33)"
"Castaneda, Miguel Angel","HIUS 149 - United States in the 1960's (A)","S121","19","4","100.0%","100.0%","5.50","A (4.00)","N/A"
"Prestholdt, Jeremy","HIAF 111 - Modern Africa Since 1880 (A)","SP21","77","26","88.5%","80.8%","4.18","B+ (3.64)","B+ (3.56)"
"Rosenfeld, Susan Alexandra","HIAF 112 - West Africa Since 1880 (A)","SP21","42","15","100.0%","93.3%","3.57","B+ (3.67)","B+ (3.66)"
"Gerth, Karl G.","HIEA 140 - China Since 1978 (A)","SP21","31","9","88.9%","88.9%","9.39","A (4.00)","B+ (3.54)"
"Diederich, Inga Kim","HIEA 151 - The Two Koreas, 1945-Prsent (A)","SP21","59","52","100.0%","100.0%","4.19","A- (3.84)","A- (3.94)"
"Lu, Weijing","HIEA 171 - Society & Culture/Premod China (A)","SP21","17","3","100.0%","100.0%","6.50","A (4.00)","N/A"
"Nathan, Geoffrey Stephen","HIEU 105 - The Early Christian Church (A)","SP21","53","20","80.0%","90.0%","6.20","B (3.20)","B- (2.75)"
"Edelman, Robert S.","HIEU 114 - USSR & Russia:1917 to Present (A)","SP21","55","21","95.0%","100.0%","3.60","B+ (3.69)","A- (3.82)"
"Neuheiser, Joerg","HIEU 128 - Europe since 1945 (A)","SP21","59","44","93.2%","95.5%","4.82","B (3.22)","B- (2.99)"
"Radcliff, Pamela B.","HIEU 140 - EuroWomen/Gender 1800-present (A)","SP21","56","21","100.0%","95.0%","4.90","A- (3.85)","B+ (3.54)"
