"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Chen, Pei-Chia","CHIN 10CD - First Yr Chinese/Dialect III (B)","SP22","15","7","100.0%","100.0%","4.83","A (4.00)","N/A"
"Xu, Li","CHIN 10CM - First Yr Chinese/Mandarin III (A)","SP22","31","8","87.5%","87.5%","5.00","A (4.00)","A- (3.89)"
"Cha, Samuel","CHIN 10CN - First Yr Chinese/Non-NativeIII (A)","SP22","16","7","80.0%","60.0%","11.70","C+ (2.67)","N/A"
"Cha, Samuel","CHIN 10CN - First Yr Chinese/Non-NativeIII (B)","SP22","24","7","100.0%","100.0%","6.79","B (3.17)","A- (3.72)"
"Xu, Li","CHIN 165A - Business Chinese (A)","SP22","16","7","100.0%","100.0%","3.07","B+ (3.57)","N/A"
"Wang, Xiao","CHIN 169B - Medical Chinese II (A)","SP22","15","7","100.0%","100.0%","3.17","A (4.00)","N/A"
"Wang, Xiao","CHIN 20CD - Second Yr Chinese-Dialect III (A)","SP22","22","8","100.0%","87.5%","4.00","A (4.00)","A- (3.73)"
"Anderson, Qin-Hong","CHIN 20CN - Second Yr Chinese/NonNativeIII (A)","SP22","16","15","100.0%","100.0%","3.03","B+ (3.64)","N/A"
"Anderson, Qin-Hong","CHIN 20CN - Second Yr Chinese/NonNativeIII (B)","SP22","19","18","100.0%","100.0%","3.83","A- (3.86)","N/A"
"Anderson, Qin-Hong","CHIN 100BM - Third Yr Chinese/Heritage SpII (A)","WI22","12","12","91.7%","100.0%","3.33","A (4.00)","N/A"
"Xu, Li","CHIN 100BN - Third Yr Chinese/Non-Native II (A)","WI22","11","9","100.0%","100.0%","3.61","A (4.00)","N/A"
"Chen, Pei-Chia","CHIN 10BD - First Yr Chinese/Dialect Sp II (A)","WI22","13","8","100.0%","100.0%","5.00","B+ (3.67)","N/A"
"Chen, Pei-Chia","CHIN 10BD - First Yr Chinese/Dialect Sp II (B)","WI22","25","13","92.3%","100.0%","5.42","A- (3.90)","B+ (3.66)"
"Xu, Li","CHIN 10BM - First Yr Chinese/Mandarin II (A)","WI22","33","13","100.0%","100.0%","4.65","A (4.00)","A- (3.91)"
"Cha, Samuel","CHIN 10BN - First Yr Chinese/Non-Native II (A)","WI22","19","8","100.0%","100.0%","7.25","B+ (3.33)","N/A"
"Cha, Samuel","CHIN 10BN - First Yr Chinese/Non-Native II (B)","WI22","12","5","100.0%","100.0%","6.50","A- (3.75)","N/A"
"Cha, Samuel","CHIN 10BN - First Yr Chinese/Non-Native II (C)","WI22","18","5","80.0%","75.0%","6.50","A- (3.75)","N/A"
"Wang, Xiao","CHIN 169A - Medical Chinese I (A)","WI22","19","8","87.5%","75.0%","3.00","A (4.00)","N/A"
"Liu, Mingming","CHIN 182A - Intro/Classical Chinese-Adv I (A)","WI22","11","7","100.0%","100.0%","6.79","B+ (3.57)","N/A"
"Wang, Xiao","CHIN 20BD - Second Yr Chinese-Dialect SpII (A)","WI22","11","5","100.0%","100.0%","3.70","B+ (3.50)","N/A"
"Wang, Xiao","CHIN 20BM - Second Yr Chinese-Mandarin II (A)","WI22","25","13","100.0%","100.0%","4.50","A- (3.90)","A- (3.74)"
"Anderson, Qin-Hong","CHIN 20BN - Second Yr Chinese/Non-NativeII (A)","WI22","19","16","100.0%","100.0%","3.13","A- (3.92)","N/A"
"Anderson, Qin-Hong","CHIN 20BN - Second Yr Chinese/Non-NativeII (B)","WI22","22","16","100.0%","100.0%","3.38","A- (3.83)","A- (3.82)"
"Anderson, Qin-Hong","CHIN 100AM - Third Yr Chinese/Heritage SpkI (A)","FA21","15","15","93.3%","100.0%","4.23","B+ (3.64)","N/A"
"Xu, Li","CHIN 100AN - Third Yr Chinese/Non-Native I (A)","FA21","18","11","100.0%","100.0%","4.32","A- (3.70)","N/A"
"Chen, Pei-Chia","CHIN 10AD - First Yr Chinese/Dialect Spk I (A)","FA21","20","10","100.0%","100.0%","3.61","A- (3.88)","A- (3.74)"
"Chen, Pei-Chia","CHIN 10AD - First Yr Chinese/Dialect Spk I (B)","FA21","15","11","100.0%","100.0%","3.41","A- (3.91)","N/A"
"Xu, Li","CHIN 10AM - First Yr Chinese/Mandarin I (A)","FA21","29","10","100.0%","100.0%","5.50","A (4.00)","A- (3.88)"
"Cha, Samuel","CHIN 10AN - First Yr Chinese/Non-Native I (A)","FA21","27","14","85.7%","85.7%","6.64","B+ (3.60)","B (3.04)"
"Cha, Samuel","CHIN 10AN - First Yr Chinese/Non-Native I (B)","FA21","27","12","100.0%","100.0%","5.41","A- (3.70)","B+ (3.68)"
"Cha, Samuel","CHIN 10AN - First Yr Chinese/Non-Native I (C)","FA21","15","10","100.0%","100.0%","5.83","B (3.22)","N/A"
"Xu, Li","CHIN 185A - Readngs/Chinese Cult & Society (A)","FA21","15","9","100.0%","100.0%","4.06","A (4.00)","N/A"
"Wang, Xiao","CHIN 20AD - Second Yr Chinese-Dialect SpkI (A)","FA21","25","13","83.3%","58.3%","3.59","A- (3.75)","A- (3.86)"
"Wang, Xiao","CHIN 20AD - Second Yr Chinese-Dialect SpkI (B)","FA21","27","11","90.9%","72.7%","3.05","B+ (3.63)","B+ (3.69)"
"Wang, Xiao","CHIN 20AM - Second Yr Chinese-Mandarin I (A)","FA21","24","9","77.8%","88.9%","4.06","A- (3.88)","A- (3.81)"
"Wang, Pai","CHIN 20AM - Second Yr Chinese-Mandarin I (B)","FA21","19","10","90.0%","90.0%","3.50","A- (3.78)","N/A"
"Anderson, Qin-Hong","CHIN 20AN - Second Yr Chinese/Non-Native I (A)","FA21","28","26","100.0%","100.0%","5.27","B+ (3.35)","B+ (3.50)"
"Anderson, Qin-Hong","CHIN 20AN - Second Yr Chinese/Non-Native I (B)","FA21","23","21","100.0%","100.0%","6.10","B+ (3.56)","B+ (3.52)"
"Xu, Li","CHIN 100CN - Third Yr Chinese/Non-NativeIII (A)","SP21","12","6","100.0%","100.0%","3.83","B (3.00)","N/A"
"Chen, Pei-Chia","CHIN 10CD - First Yr Chinese/Dialect III (A)","SP21","24","7","100.0%","100.0%","4.83","B+ (3.67)","B+ (3.56)"
"Chen, Pei-Chia","CHIN 10CD - First Yr Chinese/Dialect III (B)","SP21","28","15","100.0%","100.0%","5.30","A- (3.93)","B+ (3.69)"
"Xu, Li","CHIN 10CM - First Yr Chinese/Mandarin III (A)","SP21","28","11","90.9%","100.0%","5.41","A- (3.78)","A- (3.79)"
"Cha, Samuel","CHIN 10CN - First Yr Chinese/Non-NativeIII (A)","SP21","35","13","100.0%","92.3%","6.96","A- (3.73)","B+ (3.63)"
"Cha, Samuel","CHIN 10CN - First Yr Chinese/Non-NativeIII (B)","SP21","21","8","100.0%","100.0%","6.00","A (4.00)","B+ (3.58)"
"Wang, Xiao","CHIN 169B - Medical Chinese II (A)","SP21","12","7","100.0%","100.0%","5.64","A (4.00)","N/A"
"Wang, Xiao","CHIN 20CD - Second Yr Chinese-Dialect III (A)","SP21","19","7","100.0%","100.0%","3.07","A- (3.83)","N/A"
"Anderson, Qin-Hong","CHIN 20CN - Second Yr Chinese/NonNativeIII (A)","SP21","13","11","100.0%","100.0%","2.86","A (4.00)","N/A"
"Anderson, Qin-Hong","CHIN 20CN - Second Yr Chinese/NonNativeIII (B)","SP21","18","16","100.0%","100.0%","3.38","B+ (3.67)","N/A"
"Anderson, Qin-Hong","CHIN 100BM - Third Yr Chinese/Heritage SpII (A)","WI21","9","9","100.0%","100.0%","3.17","A- (3.75)","N/A"
"Xu, Li","CHIN 100BN - Third Yr Chinese/Non-Native II (A)","WI21","16","6","100.0%","100.0%","4.17","A- (3.75)","N/A"
"Chen, Pei-Chia","CHIN 10BD - First Yr Chinese/Dialect Sp II (A)","WI21","24","10","100.0%","100.0%","4.50","A (4.00)","A- (3.79)"
"Chen, Pei-Chia","CHIN 10BD - First Yr Chinese/Dialect Sp II (B)","WI21","26","14","100.0%","100.0%","5.12","A- (3.75)","B+ (3.54)"
"Xu, Li","CHIN 10BM - First Yr Chinese/Mandarin II (A)","WI21","30","13","100.0%","100.0%","4.50","A- (3.92)","B+ (3.70)"
"Cha, Samuel","CHIN 10BN - First Yr Chinese/Non-Native II (A)","WI21","14","3","100.0%","100.0%","7.83","B (3.00)","N/A"
"Cha, Samuel","CHIN 10BN - First Yr Chinese/Non-Native II (B)","WI21","21","12","100.0%","100.0%","6.67","B+ (3.45)","B+ (3.67)"
"Cha, Samuel","CHIN 10BN - First Yr Chinese/Non-Native II (C)","WI21","18","4","100.0%","100.0%","11.00","B- (2.75)","N/A"
"Wang, Xiao","CHIN 169A - Medical Chinese I (A)","WI21","14","7","100.0%","100.0%","5.64","A- (3.83)","N/A"
"Wang, Xiao","CHIN 20BD - Second Yr Chinese-Dialect SpII (A)","WI21","22","10","100.0%","90.0%","3.30","A- (3.89)","A- (3.96)"
"Wang, Xiao","CHIN 20BM - Second Yr Chinese-Mandarin II (A)","WI21","11","4","75.0%","75.0%","3.00","A (4.00)","N/A"
"Anderson, Qin-Hong","CHIN 20BN - Second Yr Chinese/Non-NativeII (A)","WI21","22","22","100.0%","100.0%","4.68","A- (3.85)","A- (3.73)"
"Anderson, Qin-Hong","CHIN 20BN - Second Yr Chinese/Non-NativeII (B)","WI21","16","16","100.0%","100.0%","4.63","A- (3.73)","N/A"
"Anderson, Qin-Hong","CHIN 100AM - Third Yr Chinese/Heritage SpkI (A)","FA20","14","14","100.0%","92.9%","4.93","A- (3.82)","N/A"
"Xu, Li","CHIN 100AN - Third Yr Chinese/Non-Native I (A)","FA20","19","11","100.0%","100.0%","4.10","B+ (3.67)","N/A"
"Chen, Pei-Chia","CHIN 10AD - First Yr Chinese/Dialect Spk I (A)","FA20","17","9","100.0%","100.0%","3.25","A- (3.88)","N/A"
"Chen, Pei-Chia","CHIN 10AD - First Yr Chinese/Dialect Spk I (B)","FA20","20","13","100.0%","100.0%","3.50","A (4.00)","A- (3.71)"
"Xu, Li","CHIN 10AM - First Yr Chinese/Mandarin I (A)","FA20","26","15","100.0%","100.0%","4.81","A- (3.83)","A- (3.79)"
"Cha, Samuel","CHIN 10AN - First Yr Chinese/Non-Native I (A)","FA20","27","10","100.0%","100.0%","5.30","B+ (3.60)","B+ (3.69)"
"Cha, Samuel","CHIN 10AN - First Yr Chinese/Non-Native I (B)","FA20","15","8","87.5%","100.0%","7.00","B+ (3.57)","N/A"
"Cha, Samuel","CHIN 10AN - First Yr Chinese/Non-Native I (C)","FA20","22","10","100.0%","100.0%","6.10","A- (3.86)","B (3.14)"
"Xu, Li","CHIN 185A - Readngs/Chinese Cult & Society (A)","FA20","14","9","77.8%","100.0%","4.28","A- (3.71)","N/A"
"Wang, Xiao","CHIN 20AD - Second Yr Chinese-Dialect SpkI (A)","FA20","25","11","90.9%","90.9%","3.77","A- (3.89)","B+ (3.69)"
"Wang, Xiao","CHIN 20AD - Second Yr Chinese-Dialect SpkI (B)","FA20","25","12","66.7%","66.7%","2.50","A- (3.88)","A- (3.86)"
"Wang, Xiao","CHIN 20AM - Second Yr Chinese-Mandarin I (A)","FA20","19","12","75.0%","83.3%","4.00","B+ (3.63)","N/A"
"Wang, Chuchu","CHIN 20AM - Second Yr Chinese-Mandarin I (B)","FA20","20","11","72.7%","81.8%","4.86","B+ (3.56)","A- (3.75)"
"Anderson, Qin-Hong","CHIN 20AN - Second Yr Chinese/Non-Native I (A)","FA20","25","24","100.0%","100.0%","4.67","B+ (3.53)","B+ (3.69)"
"Anderson, Qin-Hong","CHIN 20AN - Second Yr Chinese/Non-Native I (B)","FA20","17","17","100.0%","100.0%","3.50","B+ (3.57)","N/A"
"Xu, Li","CHIN 100CN - Third Yr Chinese/Non-NativeIII (A)","SP20","13","6","100.0%","100.0%","4.17","B+ (3.67)","N/A"
"Chen, Pei-Chia","CHIN 10CD - First Yr Chinese/Dialect III (A)","SP20","31","13","92.3%","92.3%","5.88","A- (3.75)","A- (3.91)"
"Chen, Pei-Chia","CHIN 10CD - First Yr Chinese/Dialect III (B)","SP20","24","11","100.0%","100.0%","7.23","A- (3.70)","A- (3.84)"
"Xu, Li","CHIN 10CM - First Yr Chinese/Mandarin III (A)","SP20","27","11","100.0%","100.0%","4.50","A (4.00)","A- (3.92)"
"Cha, Samuel","CHIN 10CN - First Yr Chinese/Non-NativeIII (A)","SP20","23","11","100.0%","100.0%","4.30","B+ (3.57)","B+ (3.57)"
"Cha, Samuel","CHIN 10CN - First Yr Chinese/Non-NativeIII (B)","SP20","23","12","100.0%","100.0%","5.33","B+ (3.38)","B+ (3.52)"
"Xu, Li","CHIN 165A - Business Chinese (A)","SP20","9","4","100.0%","100.0%","4.00","A (4.00)","N/A"
"Wang, Xiao","CHIN 169B - Medical Chinese II (A)","SP20","11","6","100.0%","100.0%","4.17","A (4.00)","N/A"
"Wang, Xiao","CHIN 20CD - Second Yr Chinese-Dialect III (A)","SP20","27","12","91.7%","100.0%","2.67","A- (3.83)","A- (3.94)"
"Anderson, Qin-Hong","CHIN 20CN - Second Yr Chinese/NonNativeIII (A)","SP20","14","13","100.0%","100.0%","4.65","A- (3.83)","N/A"
"Anderson, Qin-Hong","CHIN 20CN - Second Yr Chinese/NonNativeIII (B)","SP20","20","17","100.0%","100.0%","4.15","B+ (3.67)","A- (3.93)"
"Anderson, Qin-Hong","CHIN 100BM - Third Yr Chinese/Heritage SpII (A)","WI20","10","10","100.0%","100.0%","2.70","B+ (3.50)","N/A"
"Xu, Li","CHIN 100BN - Third Yr Chinese/Non-Native II (A)","WI20","16","6","100.0%","100.0%","3.83","B+ (3.60)","N/A"
"Chen, Pei-Chia","CHIN 10BD - First Yr Chinese/Dialect Sp II (A)","WI20","29","14","100.0%","100.0%","5.33","B+ (3.56)","B+ (3.37)"
"Chen, Pei-Chia","CHIN 10BD - First Yr Chinese/Dialect Sp II (B)","WI20","28","8","100.0%","100.0%","6.50","B+ (3.63)","B+ (3.44)"
"Xu, Li","CHIN 10BM - First Yr Chinese/Mandarin II (A)","WI20","30","18","100.0%","100.0%","5.06","A- (3.89)","A- (3.82)"
"Cha, Samuel","CHIN 10BN - First Yr Chinese/Non-Native II (A)","WI20","22","9","100.0%","100.0%","6.25","B+ (3.40)","B+ (3.65)"
"Cha, Samuel","CHIN 10BN - First Yr Chinese/Non-Native II (B)","WI20","15","5","100.0%","100.0%","9.30","A- (3.75)","N/A"
"Cha, Samuel","CHIN 10BN - First Yr Chinese/Non-Native II (C)","WI20","13","7","100.0%","100.0%","9.36","B+ (3.40)","N/A"
"Wang, Xiao","CHIN 169A - Medical Chinese I (A)","WI20","17","9","77.8%","88.9%","3.17","A (4.00)","N/A"
"Lin, Chihho","CHIN 185A - Readngs/Chinese Cult & Society (A)","WI20","10","6","100.0%","100.0%","5.17","A (4.00)","N/A"
"Wang, Xiao","CHIN 20BD - Second Yr Chinese-Dialect SpII (A)","WI20","21","10","100.0%","100.0%","4.30","A- (3.89)","A- (3.81)"
"Wang, Xiao","CHIN 20BM - Second Yr Chinese-Mandarin II (A)","WI20","15","6","100.0%","100.0%","4.50","A- (3.75)","N/A"
"Anderson, Qin-Hong","CHIN 20BN - Second Yr Chinese/Non-NativeII (A)","WI20","18","16","100.0%","100.0%","4.75","A- (3.75)","N/A"
"Anderson, Qin-Hong","CHIN 20BN - Second Yr Chinese/Non-NativeII (B)","WI20","20","20","100.0%","100.0%","3.60","A- (3.89)","A- (3.73)"
"Anderson, Qin-Hong","CHIN 100AM - Third Yr Chinese/Heritage SpkI (A)","FA19","17","15","93.3%","100.0%","3.83","A- (3.71)","N/A"
"Xu, Li","CHIN 100AN - Third Yr Chinese/Non-Native I (A)","FA19","16","8","100.0%","100.0%","5.64","B+ (3.33)","N/A"
"Chen, Pei-Chia","CHIN 10AD - First Yr Chinese/Dialect Spk I (A)","FA19","25","10","100.0%","100.0%","2.70","A- (3.75)","B+ (3.59)"
"Chen, Pei-Chia","CHIN 10AD - First Yr Chinese/Dialect Spk I (B)","FA19","25","14","100.0%","100.0%","4.93","B+ (3.56)","B+ (3.34)"
"Xu, Li","CHIN 10AM - First Yr Chinese/Mandarin I (A)","FA19","25","16","100.0%","100.0%","5.50","A- (3.92)","B+ (3.59)"
"Cha, Samuel","CHIN 10AN - First Yr Chinese/Non-Native I (A)","FA19","26","12","100.0%","100.0%","6.17","B+ (3.40)","B- (2.93)"
"Cha, Samuel","CHIN 10AN - First Yr Chinese/Non-Native I (B)","FA19","19","9","100.0%","100.0%","6.00","B+ (3.57)","N/A"
"Cha, Samuel","CHIN 10AN - First Yr Chinese/Non-Native I (C)","FA19","17","11","100.0%","100.0%","5.77","B+ (3.50)","N/A"
"Xu, Li","CHIN 186A - Read/Chinese Econ,Pol,TradeI (A)","FA19","10","5","100.0%","100.0%","4.00","A- (3.75)","N/A"
"Wang, Xiao","CHIN 20AD - Second Yr Chinese-Dialect SpkI (A)","FA19","30","13","100.0%","90.9%","4.50","A- (3.80)","A- (3.84)"
"Wang, Xiao","CHIN 20AD - Second Yr Chinese-Dialect SpkI (B)","FA19","28","16","93.8%","87.5%","3.38","A- (3.77)","A- (3.71)"
"Wang, Xiao","CHIN 20AM - Second Yr Chinese-Mandarin I (A)","FA19","37","15","100.0%","92.3%","4.81","A- (3.80)","A- (3.79)"
"Anderson, Qin-Hong","CHIN 20AN - Second Yr Chinese/Non-Native I (A)","FA19","24","23","100.0%","100.0%","4.93","A- (3.80)","A- (3.72)"
"Anderson, Qin-Hong","CHIN 20AN - Second Yr Chinese/Non-Native I (B)","FA19","31","31","100.0%","100.0%","4.56","B+ (3.60)","B+ (3.65)"
"Xu, Li","CHIN 100CN - Third Yr Chinese/Non-NativeIII (A)","SP19","9","4","100.0%","100.0%","5.50","B+ (3.67)","N/A"
"Chen, Pei-Chia","CHIN 10CD - First Yr Chinese/Dialect III (A)","SP19","23","9","100.0%","100.0%","3.64","A- (3.71)","A- (3.75)"
"Chen, Pei-Chia","CHIN 10CD - First Yr Chinese/Dialect III (B)","SP19","26","13","100.0%","100.0%","6.17","B+ (3.64)","A- (3.75)"
"Xu, Li","CHIN 10CM - First Yr Chinese/Mandarin III (A)","SP19","30","11","100.0%","100.0%","5.23","A- (3.80)","B+ (3.67)"
"Cha, Samuel","CHIN 10CN - First Yr Chinese/Non-NativeIII (A)","SP19","27","8","100.0%","100.0%","8.25","B+ (3.60)","B+ (3.39)"
"Cha, Samuel","CHIN 10CN - First Yr Chinese/Non-NativeIII (B)","SP19","32","10","100.0%","100.0%","6.70","B+ (3.67)","B+ (3.39)"
"Xu, Li","CHIN 165A - Business Chinese (A)","SP19","14","11","100.0%","90.0%","4.10","A- (3.88)","N/A"
"Wang, Xiao","CHIN 169B - Medical Chinese II (A)","SP19","8","4","100.0%","100.0%","3.50","A (4.00)","N/A"
"Wang, Xiao","CHIN 20CD - Second Yr Chinese-Dialect III (A)","SP19","10","7","100.0%","100.0%","3.50","A (4.00)","N/A"
"Anderson, Qin-Hong","CHIN 20CN - Second Yr Chinese/NonNativeIII (A)","SP19","17","17","100.0%","100.0%","3.09","A- (3.91)","N/A"
"Anderson, Qin-Hong","CHIN 20CN - Second Yr Chinese/NonNativeIII (B)","SP19","17","13","100.0%","100.0%","4.35","A- (3.80)","N/A"
"Anderson, Qin-Hong","CHIN 100BM - Third Yr Chinese/Heritage SpII (A)","WI19","15","14","92.9%","92.9%","2.93","B+ (3.50)","N/A"
"Wang, Chuchu","CHIN 100BN - Third Yr Chinese/Non-Native II (A)","WI19","13","4","100.0%","100.0%","2.50","A- (3.75)","N/A"
"Chen, Pei-Chia","CHIN 10BD - First Yr Chinese/Dialect Sp II (A)","WI19","24","6","100.0%","100.0%","6.83","B+ (3.50)","B+ (3.65)"
"Chen, Pei-Chia","CHIN 10BD - First Yr Chinese/Dialect Sp II (B)","WI19","28","18","100.0%","100.0%","4.37","A- (3.79)","B+ (3.65)"
"Lin, Chihho","CHIN 10BM - First Yr Chinese/Mandarin II (A)","WI19","30","10","100.0%","100.0%","6.50","A (4.00)","A- (3.83)"
"Cha, Samuel","CHIN 10BN - First Yr Chinese/Non-Native II (A)","WI19","32","9","100.0%","100.0%","9.83","B+ (3.38)","B+ (3.45)"
"Cha, Samuel","CHIN 10BN - First Yr Chinese/Non-Native II (B)","WI19","14","7","85.7%","100.0%","9.64","B+ (3.40)","N/A"
"Cha, Samuel","CHIN 10BN - First Yr Chinese/Non-Native II (C)","WI19","18","7","100.0%","100.0%","8.50","B+ (3.43)","N/A"
"Wang, Xiao","CHIN 169A - Medical Chinese I (A)","WI19","12","4","100.0%","100.0%","4.00","A (4.00)","N/A"
"Wang, Xiao","CHIN 185C - Readngs/Chinese Cult & Society (A)","WI19","9","4","100.0%","100.0%","5.00","A (4.00)","N/A"
"Wang, Xiao","CHIN 20BD - Second Yr Chinese-Dialect SpII (A)","WI19","22","10","100.0%","90.0%","4.70","B+ (3.33)","A- (3.80)"
"Anderson, Qin-Hong","CHIN 20BN - Second Yr Chinese/Non-NativeII (A)","WI19","20","18","100.0%","100.0%","3.91","A- (3.85)","A- (3.75)"
"Anderson, Qin-Hong","CHIN 20BN - Second Yr Chinese/Non-NativeII (B)","WI19","15","13","100.0%","100.0%","4.50","B+ (3.50)","N/A"
"Anderson, Qin-Hong","CHIN 100AM - Third Yr Chinese/Heritage SpkI (A)","FA18","17","16","93.8%","100.0%","4.25","B+ (3.50)","N/A"
"Xu, Li","CHIN 100AN - Third Yr Chinese/Non-Native I (A)","FA18","14","7","100.0%","100.0%","6.79","A (4.00)","N/A"
"Chen, Pei-Chia","CHIN 10AD - First Yr Chinese/Dialect Spk I (A)","FA18","25","15","100.0%","100.0%","3.50","B+ (3.58)","B+ (3.60)"
"Chen, Pei-Chia","CHIN 10AD - First Yr Chinese/Dialect Spk I (B)","FA18","19","9","100.0%","100.0%","3.93","A- (3.75)","N/A"
"Xu, Li","CHIN 10AM - First Yr Chinese/Mandarin I (A)","FA18","24","10","100.0%","100.0%","5.50","A- (3.71)","A- (3.83)"
"Cha, Samuel","CHIN 10AN - First Yr Chinese/Non-Native I (A)","FA18","33","18","93.8%","100.0%","7.88","B+ (3.36)","B (3.18)"
"Cha, Samuel","CHIN 10AN - First Yr Chinese/Non-Native I (B)","FA18","28","11","90.9%","100.0%","5.77","A- (3.78)","B (3.18)"
"Cha, Samuel","CHIN 10AN - First Yr Chinese/Non-Native I (C)","FA18","22","9","100.0%","100.0%","7.75","A- (3.75)","B (3.18)"
"Xu, Li","CHIN 186A - Read/Chinese Econ,Pol,TradeI (A)","FA18","10","9","100.0%","100.0%","5.07","B+ (3.50)","N/A"
"Wang, Xiao","CHIN 20AD - Second Yr Chinese-Dialect SpkI (A)","FA18","27","15","64.3%","64.3%","5.50","B+ (3.38)","A- (3.92)"
"Wang, Xiao","CHIN 20AD - Second Yr Chinese-Dialect SpkI (B)","FA18","27","9","88.9%","88.9%","4.94","A- (3.88)","A- (3.92)"
"Wang, Xiao","CHIN 20AM - Second Yr Chinese-Mandarin I (A)","FA18","38","13","84.6%","69.2%","3.42","A- (3.80)","B+ (3.67)"
"Anderson, Qin-Hong","CHIN 20AN - Second Yr Chinese/Non-Native I (A)","FA18","29","28","92.9%","96.4%","5.98","B+ (3.62)","A- (3.76)"
"Anderson, Qin-Hong","CHIN 20AN - Second Yr Chinese/Non-Native I (B)","FA18","23","19","100.0%","100.0%","4.50","B+ (3.50)","A- (3.76)"
"Xu, Li","CHIN 100CN - Third Yr Chinese/Non-NativeIII (A)","SP18","14","5","100.0%","100.0%","6.10","A (4.00)","N/A"
"Chen, Pei-Chia","CHIN 10CD - First Yr Chinese/Dialect III (A)","SP18","20","8","100.0%","100.0%","5.07","A (4.00)","B+ (3.49)"
"Chen, Pei-Chia","CHIN 10CD - First Yr Chinese/Dialect III (B)","SP18","21","9","100.0%","100.0%","3.61","A- (3.78)","B+ (3.49)"
"Xu, Li","CHIN 10CM - First Yr Chinese/Mandarin III (A)","SP18","26","10","100.0%","100.0%","4.28","A (4.00)","A- (3.77)"
"Cha, Samuel","CHIN 10CN - First Yr Chinese/Non-NativeIII (A)","SP18","37","18","100.0%","100.0%","6.38","B+ (3.58)","B+ (3.41)"
"Cha, Samuel","CHIN 10CN - First Yr Chinese/Non-NativeIII (B)","SP18","29","10","88.9%","100.0%","4.50","B+ (3.56)","B+ (3.41)"
"Xu, Li","CHIN 165A - Business Chinese (A)","SP18","16","10","90.0%","70.0%","4.10","B+ (3.63)","N/A"
"Wang, Xiao","CHIN 185A - Readngs/Chinese Cult & Society (A)","SP18","13","6","100.0%","100.0%","4.17","A (4.00)","N/A"
"Wang, Xiao","CHIN 20CD - Second Yr Chinese-Dialect III (A)","SP18","17","7","100.0%","100.0%","2.79","A- (3.83)","N/A"
