"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Goldman, Harvey Stern","SOCI 100 - Classical Sociological Theory (A)","WI22","44","21","90.0%","90.0%","7.00","B- (2.85)","C (2.22)"
"Raudenbush, Danielle","SOCI 104Q - Qualitative Interviewing (A)","WI22","30","8","100.0%","100.0%","2.75","A- (3.88)","A- (3.86)"
"Payne, Christine Anna","SOCI 106 - Comparative&Historical Methods (A)","WI22","28","8","100.0%","100.0%","5.07","A- (3.86)","B+ (3.54)"
"Rosen, Jennifer Lindsay","SOCI 108 - Survey Research Design (A)","WI22","30","12","100.0%","100.0%","5.83","A- (3.75)","A- (3.72)"
"Rogers, Julia Ellen","SOCI 113 - Sociology of the AIDS Epidemic (A)","WI22","52","14","83.3%","58.3%","2.83","B+ (3.42)","B (3.11)"
"Lampland, Martha","SOCI 114 - Sociology of Humor (A)","WI22","65","27","88.9%","72.0%","4.42","B+ (3.54)","B (3.19)"
"Jones, Makeba","SOCI 117 - Language, Culture & Education (A)","WI22","80","32","96.9%","100.0%","5.00","A- (3.91)","A- (3.81)"
"Aragon, Maria Jose","SOCI 117 - Language, Culture & Education (B)","WI22","64","24","95.5%","95.5%","3.14","A- (3.82)","B+ (3.67)"
"Rosen, Jennifer Lindsay","SOCI 119 - Sexuality & Sexual Identities (A)","WI22","93","37","100.0%","100.0%","5.28","A- (3.71)","A- (3.72)"
"Pardo Guerra, Juan Pablo","SOCI 121R - Economy and Society (A)","WI22","73","21","95.0%","85.0%","4.60","B+ (3.68)","A- (3.79)"
"Tirshfield, Jeffrey T","SOCI 123 - Japanese Culture Inside/Out (A)","WI22","57","19","36.8%","31.6%","6.39","B- (2.79)","C (2.29)"
"Kenworthy, Lane A.","SOCI 124 - The Good Society (A)","WI22","58","17","76.5%","88.2%","3.79","A- (3.75)","B+ (3.42)"
"Pitt, Richard Norris","SOCI 126 - Social Organization/Education (A)","WI22","38","32","93.8%","93.8%","6.44","B+ (3.63)","B (3.13)"
"Thorpe, Charles Robert","SOCI 131 - Sociology Of Youth (A)","WI22","54","21","57.1%","57.1%","5.45","B+ (3.30)","B (3.18)"
"Calderon-Zaks, Michael Aar","SOCI 133 - Immigration/Comparative Perspt (A)","WI22","54","50","100.0%","100.0%","5.62","A- (3.83)","A- (3.87)"
"Pitt, Richard Norris","SOCI 133E - Sociology of Race & Ethnicity (A)","WI22","40","29","93.1%","89.7%","5.05","B+ (3.52)","B (3.22)"
"Payne, Christine Anna","SOCI 135 - Medical Sociology (A)","WI22","98","37","97.2%","100.0%","3.50","A- (3.86)","A- (3.82)"
"Gong, Neil M","SOCI 136F - Soc/Mental Illness/Contemp Soc (A)","WI22","55","25","100.0%","100.0%","5.80","B+ (3.41)","B (3.27)"
"Ng, Kwai","SOCI 140K - Law and Society in China (A)","WI22","52","18","100.0%","100.0%","3.56","A- (3.80)","B+ (3.54)"
"Estefan, Michel","SOCI 144 - Forms of Social Control (A)","WI22","77","74","100.0%","100.0%","4.28","B+ (3.61)","B (3.27)"
"Ostovany, Khashayar","SOCI 158 - Islam in the Modern World (A)","WI22","25","8","87.5%","87.5%","5.25","A (4.00)","A- (3.94)"
"Rogers, Julia Ellen","SOCI 162 - Popular Culture (A)","WI22","45","13","83.3%","66.7%","4.83","B (3.17)","B+ (3.36)"
"Navon, Daniel","SOCI 173 - Soc/Health, Illness, Medicine (A)","WI22","99","34","94.1%","94.1%","3.62","A- (3.82)","B+ (3.44)"
"Shafir, Gershon","SOCI 174 - Human Rights I: Introduction (A)","WI22","18","5","80.0%","100.0%","4.90","B (3.00)","N/A"
"Calderon-Zaks, Michael Aar","SOCI 175 - Nationality and Citizenship (A)","WI22","61","53","94.3%","96.2%","3.67","B+ (3.66)","A- (3.70)"
"Kohler, Kristopher M.","SOCI 185 - Globalization & Social Develop (A)","WI22","25","8","100.0%","100.0%","6.00","A- (3.71)","B- (2.80)"
"Andrews, Abigail Leslie","SOCI 188 - Field Research in Migrant Comm (A)","WI22","23","7","100.0%","100.0%","10.79","A (4.00)","A- (3.75)"
"Jules-Rosette, Bennetta W.","SOCI 188E - Community&Social Change/Africa (A)","WI22","10","9","100.0%","100.0%","6.28","A- (3.78)","N/A"
"Raudenbush, Danielle","SOCI 2 - The Study of Society (A)","WI22","345","178","96.4%","96.9%","3.77","B+ (3.65)","B+ (3.63)"
"Kenworthy, Lane A.","SOCI 20 - Social Change/Modern World (A)","WI22","64","25","100.0%","92.0%","4.58","B+ (3.60)","B (3.19)"
"Tirshfield, Jeffrey T","SOCI 50 - Introduction to Law & Society (A)","WI22","108","41","75.0%","75.0%","4.74","B+ (3.47)","B+ (3.45)"
"Estefan, Michel","SOCI 60 - Practice of Social Research (A)","WI22","118","108","98.1%","100.0%","4.17","B+ (3.31)","B+ (3.38)"
"Skrentny, John David","SOCI 1 - Introduction to Sociology (A)","FA21","316","172","98.2%","99.4%","3.34","B+ (3.69)","B+ (3.54)"
"Skrentny, John David","SOCI 1 - Introduction to Sociology (B)","FA21","58","27","85.2%","92.6%","5.06","B+ (3.33)","B (3.02)"
"Estefan, Michel","SOCI 100 - Classical Sociological Theory (B)","FA21","127","116","95.7%","99.1%","5.75","B+ (3.67)","B+ (3.43)"
"Medvetz, Thomas Matthew","SOCI 104 - Fld Res:Meth/Participnt Observ (A)","FA21","24","11","100.0%","100.0%","5.41","B+ (3.45)","B+ (3.31)"
"Jules-Rosette, Bennetta W.","SOCI 105 - Ethnographic Film: Media Meth (A)","FA21","11","6","83.3%","83.3%","10.83","B+ (3.33)","N/A"
"Rosen, Jennifer Lindsay","SOCI 109 - Analysis of Sociological Data (A)","FA21","30","11","100.0%","100.0%","4.86","A- (3.91)","B+ (3.55)"
"Arciniega, Leroy Joey","SOCI 110 - Qualitative Res/Educ Settings (A)","FA21","18","4","100.0%","100.0%","4.50","B+ (3.50)","N/A"
"Ribas Norris, Janet Vanesa","SOCI 111 - Local Lives, Global Problems (A)","FA21","55","21","85.7%","100.0%","4.69","A- (3.70)","B+ (3.45)"
"Harper, Heather Marie","SOCI 115 - Social Problems (A)","FA21","28","10","100.0%","100.0%","5.10","A- (3.90)","B+ (3.60)"
"Harper, Heather Marie","SOCI 115 - Social Problems (B)","FA21","31","7","100.0%","100.0%","8.17","A (4.00)","B- (2.91)"
"Chung, Luz Marina","SOCI 117 - Language, Culture & Education (A)","FA21","65","18","83.3%","88.9%","5.83","A- (3.71)","B+ (3.42)"
"Blair-Loy, Mary","SOCI 118 - Sociology of Gender (A)","FA21","57","23","90.9%","80.0%","4.05","A- (3.86)","B+ (3.42)"
"Andrews, Abigail Leslie","SOCI 125 - Sociology of Immigration (A)","FA21","178","55","94.0%","95.8%","5.50","B+ (3.60)","B+ (3.42)"
"Jones, Makeba","SOCI 126 - Social Organization/Education (A)","FA21","56","19","100.0%","100.0%","4.18","A- (3.89)","A- (3.77)"
"Calderon-Zaks, Michael Aar","SOCI 127 - Immigration, Race, & Ethnicity (A)","FA21","85","73","91.8%","91.8%","4.39","B+ (3.58)","A- (3.79)"
"Blair-Loy, Mary","SOCI 132 - Gender and Work (A)","FA21","54","17","100.0%","100.0%","4.62","A- (3.82)","B+ (3.66)"
"Rogers, Julia Ellen","SOCI 136F - Soc/Mental Illness/Contemp Soc (A)","FA21","73","28","66.7%","70.4%","3.76","B+ (3.36)","B (3.05)"
"Rogers, Julia Ellen","SOCI 136F - Soc/Mental Illness/Contemp Soc (B)","FA21","28","14","58.3%","41.7%","4.93","B+ (3.54)","B (3.12)"
"Navon, Daniel","SOCI 138 - Genetics and Society (A)","FA21","151","52","96.0%","96.0%","4.94","B+ (3.64)","B (3.12)"
"Ng, Kwai","SOCI 140 - Sociology Of Law (A)","FA21","109","36","100.0%","94.4%","4.33","B+ (3.69)","B (3.20)"
"Gong, Neil M","SOCI 140A - Defund Police and Prisons? (A)","FA21","44","20","100.0%","100.0%","4.71","A- (3.84)","B (3.21)"
"Summers, Valerie R.","SOCI 141 - Crime And Society (A)","FA21","76","28","100.0%","96.4%","5.21","B (3.30)","B- (2.92)"
"Rogers, Julia Ellen","SOCI 143 - Suicide (A)","FA21","55","21","78.9%","73.7%","4.90","B+ (3.30)","B- (2.91)"
"Rogers, Julia Ellen","SOCI 143 - Suicide (B)","FA21","29","6","100.0%","100.0%","6.10","B+ (3.33)","B (3.05)"
"Medvetz, Thomas Matthew","SOCI 160 - Sociology of Culture (A)","FA21","70","19","88.9%","83.3%","4.72","B+ (3.56)","C+ (2.52)"
"Hallin, Daniel C","SOCI 165A - MC: American News Media (A)","FA21","5","3","0.0%","0.0%","5.50","B (3.00)","N/A"
"Shafir, Gershon","SOCI 168G - Populism: Then and Now (A)","FA21","26","5","75.0%","75.0%","6.00","A (4.00)","C+ (2.48)"
"Carpano, Davide","SOCI 171 - Technology and Society (A)","FA21","32","13","84.6%","92.3%","3.42","A- (3.85)","B+ (3.54)"
"Rona-Tas, Akos","SOCI 172 - Films And Society (A)","FA21","55","22","95.5%","86.4%","2.88","A- (3.86)","B+ (3.62)"
"Calderon-Zaks, Michael Aar","SOCI 180 - Social Movemnts&Social Protest (A)","FA21","42","32","90.6%","87.5%","4.75","B+ (3.69)","A- (3.77)"
"Payne, Christine Anna","SOCI 60 - Practice of Social Research (B)","FA21","153","51","95.7%","100.0%","5.27","A- (3.81)","B+ (3.41)"
"Payne, Christine Anna","SOCI 70 - Gen Soc for Pre-Med Students (A)","FA21","117","60","89.3%","94.5%","4.18","A- (3.78)","A- (3.80)"
"Evans, Ivan T","SOCI 87 - Freshman Seminar (A)","FA21","18","10","100.0%","100.0%","0.50","A (4.00)","N/A"
"Jones, Makeba","SOCI 117 - Language, Culture & Education (A)","S321","22","4","100.0%","100.0%","9.50","A (4.00)","B+ (3.68)"
"Kenworthy, Lane A.","SOCI 1 - Introduction to Sociology (A)","S221","126","50","97.8%","97.8%","4.46","B+ (3.65)","B+ (3.33)"
"Rosen, Jennifer Lindsay","SOCI 109 - Analysis of Sociological Data (A)","S221","25","6","100.0%","100.0%","6.50","A (4.00)","B+ (3.31)"
"Pardo Guerra, Juan Pablo","SOCI 121 - Economy And Society (A)","S221","38","8","85.7%","100.0%","5.00","B+ (3.43)","B+ (3.49)"
"Blair-Loy, Mary","SOCI 132 - Gender and Work (A)","S221","29","5","80.0%","80.0%","2.50","B+ (3.67)","B (3.23)"
"Payne, Christine Anna","SOCI 135 - Medical Sociology (A)","S221","49","17","100.0%","94.1%","6.26","A- (3.88)","A- (3.81)"
"Jules-Rosette, Bennetta W.","SOCI 157 - Religion/Contemporary Society (A)","S221","8","4","75.0%","100.0%","7.00","A (4.00)","N/A"
"Raudenbush, Danielle","SOCI 2 - The Study of Society (A)","S221","55","11","90.9%","100.0%","5.59","B+ (3.67)","B+ (3.46)"
"Raudenbush, Danielle","SOCI 40 - Sociology/Health Care Issues (A)","S221","40","9","100.0%","87.5%","3.50","A- (3.75)","B+ (3.61)"
"Payne, Christine Anna","SOCI 100 - Classical Sociological Theory (A)","S121","39","10","88.9%","100.0%","7.70","A- (3.78)","B+ (3.36)"
"Matschiner, Andrew","SOCI 117 - Language, Culture & Education (A)","S121","19","11","100.0%","100.0%","6.50","A (4.00)","N/A"
"Rogers, Kirk Douglas","SOCI 126 - Social Organization/Education (A)","S121","17","5","100.0%","100.0%","7.30","A (4.00)","N/A"
"Kwon, Hee Eun","SOCI 127 - Immigration, Race, & Ethnicity (A)","S121","20","14","100.0%","100.0%","3.79","B+ (3.50)","B- (2.94)"
"Ribeiro Fernandes Da Silva, Germano","SOCI 148 - Political Sociology (A)","S121","25","4","100.0%","100.0%","8.00","A- (3.75)","B+ (3.47)"
"Merritt, Seth Ray","SOCI 149 - Sociology of the Environment (A)","S121","26","5","100.0%","100.0%","5.30","A- (3.80)","A- (3.95)"
"Ng, Kwai","SOCI 160E - Law and Culture (A)","S121","23","4","100.0%","100.0%","4.00","B+ (3.50)","B (3.13)"
"Valasek, Chad Justin","SOCI 50 - Introduction to Law & Society (A)","S121","32","11","100.0%","100.0%","6.32","A- (3.91)","B+ (3.58)"
"Rosen, Jennifer Lindsay","SOCI 60 - Practice of Social Research (A)","S121","35","8","87.5%","100.0%","5.00","B+ (3.63)","B+ (3.38)"
"Kenworthy, Lane A.","SOCI 10 - American Society (A)","SP21","90","35","91.2%","91.2%","3.41","B+ (3.67)","B+ (3.30)"
"Thorpe, Charles Robert","SOCI 100 - Classical Sociological Theory (A)","SP21","72","19","66.7%","77.8%","6.17","B+ (3.58)","B- (2.93)"
"Rosen, Jennifer Lindsay","SOCI 103M - Computer Appl/Data Management (A)","SP21","23","8","100.0%","100.0%","4.00","A (4.00)","B+ (3.64)"
"Rogers, Julia Ellen","SOCI 104Q - Qualitative Interviewing (A)","SP21","25","8","87.5%","37.5%","4.75","A- (3.88)","A- (3.73)"
"Payne, Christine Anna","SOCI 106 - Comparative&Historical Methods (A)","SP21","29","10","100.0%","100.0%","3.75","A (4.00)","A- (3.94)"
"Placek, Karolina Liba","SOCI 109 - Analysis of Sociological Data (A)","SP21","21","8","87.5%","87.5%","5.00","A (4.00)","B+ (3.43)"
"Andrews, Abigail Leslie","SOCI 109M - Research Reporting (A)","SP21","31","10","100.0%","100.0%","8.50","A- (3.89)","A- (3.88)"
"Binder, Amy","SOCI 110 - Qualitative Res/Educ Settings (A)","SP21","17","9","100.0%","100.0%","6.50","B+ (3.63)","N/A"
"Pitt, Richard Norris","SOCI 112 - Social Psychology (A)","SP21","8","3","100.0%","100.0%","4.50","A (4.00)","N/A"
"Sutton, April Marie","SOCI 115 - Social Problems (A)","SP21","45","14","100.0%","92.3%","5.79","A- (3.86)","A- (3.74)"
"Dean, Dallawrence Edward","SOCI 117 - Language, Culture & Education (A)","SP21","46","19","84.2%","94.7%","6.29","A- (3.74)","B+ (3.60)"
"Jones, Makeba","SOCI 117 - Language, Culture & Education (B)","SP21","49","23","100.0%","100.0%","5.11","A- (3.91)","A- (3.90)"
"Placek, Karolina Liba","SOCI 119 - Sexuality & Sexual Identities (A)","SP21","70","20","84.2%","63.2%","4.50","B (3.17)","B- (2.82)"
"Estefan, Michel","SOCI 120T - Spec Top/Cult,Lang&Soc Interac (A)","SP21","41","35","97.1%","97.1%","5.13","B+ (3.38)","B (3.14)"
"Tirshfield, Jeffrey T","SOCI 123 - Japanese Culture Inside/Out (A)","SP21","67","22","90.9%","95.5%","5.59","A- (3.74)","B (3.20)"
"Fitzgerald, David S","SOCI 125M - Soc/Refugee, Asylum, Migration (A)","SP21","23","5","80.0%","100.0%","7.70","B (3.20)","B (3.22)"
"Jones, Makeba","SOCI 126 - Social Organization/Education (A)","SP21","58","23","81.8%","90.9%","4.50","A- (3.70)","A- (3.82)"
"Fitzgerald, David S","SOCI 127 - Immigration, Race, & Ethnicity (A)","SP21","57","13","92.3%","100.0%","4.19","B (3.27)","B (3.16)"
"Dauber Griffin, Andrea Ste","SOCI 129 - The Family (A)","SP21","79","20","90.0%","90.0%","4.60","B+ (3.58)","B- (2.97)"
"Blair-Loy, Mary","SOCI 132 - Gender and Work (A)","SP21","77","19","100.0%","94.4%","2.94","B+ (3.56)","B+ (3.64)"
"Calderon-Zaks, Michael Aar","SOCI 133 - Immigration/Comparative Perspt (A)","SP21","8","7","85.7%","85.7%","5.93","A- (3.86)","N/A"
"Pardo Guerra, Juan Pablo","SOCI 136 - Data and Society (A)","SP21","30","9","100.0%","100.0%","3.17","A- (3.89)","A- (3.75)"
"Rogers, Julia Ellen","SOCI 143 - Suicide (A)","SP21","81","22","86.4%","77.3%","5.41","B+ (3.43)","B+ (3.31)"
"Estefan, Michel","SOCI 144 - Forms of Social Control (A)","SP21","64","54","98.1%","98.1%","4.94","B+ (3.53)","B (3.23)"
"Summers, Valerie R.","SOCI 146 - Criminal Punishment (A)","SP21","120","36","100.0%","94.1%","3.56","A- (3.79)","B+ (3.52)"
"Jules-Rosette, Bennetta W.","SOCI 157 - Religion/Contemporary Society (A)","SP21","22","12","100.0%","100.0%","6.17","B+ (3.33)","B+ (3.67)"
"Tirshfield, Jeffrey T","SOCI 159 - Spec Top/Soc/Organztns&Institn (A)","SP21","5","3","100.0%","100.0%","9.17","B+ (3.67)","N/A"
"Weinreb, Brad Allen","SOCI 159 - Spec Top/Soc/Organztns&Institn (B)","SP21","24","8","87.5%","87.5%","4.50","A- (3.75)","A- (3.78)"
"Rona-Tas, Akos","SOCI 165 - Predicting the Future (A)","SP21","42","18","94.4%","94.4%","4.17","B+ (3.67)","A- (3.87)"
"Thorpe, Charles Robert","SOCI 168 - Marxism (A)","SP21","25","4","100.0%","100.0%","3.50","A- (3.75)","B+ (3.34)"
"Turner, Christena L.","SOCI 176 - Transnational Japan Research (A)","SP21","22","9","100.0%","100.0%","6.28","B+ (3.67)","A- (3.75)"
"Calderon-Zaks, Michael Aar","SOCI 180 - Social Movemnts&Social Protest (A)","SP21","41","33","93.9%","97.0%","4.20","A- (3.78)","A- (3.78)"
"Sutton, April Marie","SOCI 183 - Geography/American Opportunity (A)","SP21","12","3","100.0%","100.0%","3.50","A (4.00)","N/A"
