"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Vespa, Emanuel Ignacio","ECON 105 - Industrl Orgniztn&Firm Stratgy (A)","S222","41","16","87.5%","93.8%","6.63","B (3.00)","B- (2.81)"
"Chua, F Michael Rogelio","ECON 110A - Long Run Macroeconomics (A)","S222","30","6","100.0%","100.0%","7.17","B+ (3.50)","B- (2.95)"
"Xie, Haitian","ECON 120A - Econometrics A (A)","S222","48","9","87.5%","87.5%","8.25","B+ (3.38)","B (3.05)"
"Sun, Yixiao","ECON 120B - Econometrics B (A)","S222","61","21","90.5%","90.0%","7.60","B+ (3.57)","B (3.05)"
"Sun, Yixiao","ECON 120C - Econometrics C (A)","S222","55","13","100.0%","100.0%","7.58","B+ (3.69)","B- (2.90)"
"Redpath, Connor","ECON 121 - Applied Econometrics & Data (A)","S222","16","6","100.0%","100.0%","9.83","B+ (3.67)","N/A"
"Squires, Dale E","ECON 144 - Economics of Conservation (A)","S222","45","6","100.0%","100.0%","8.50","B+ (3.40)","B (3.00)"
"Toda, Alexis Akira","ECON 173A - Financial Markets (A)","S222","12","11","90.9%","90.9%","7.41","B+ (3.36)","N/A"
"Zhu, Ying","ECON 178 - Economic&Business Forecasting (A)","S222","29","7","71.4%","71.4%","7.64","A- (3.71)","B (3.03)"
"Paul, Tyler Louis","ECON 3 - Principles of Macroeconomics (A)","S222","36","23","91.3%","95.7%","5.98","B+ (3.38)","B- (2.97)"
"Anderson, John Charles","ECON 4 - Financial Accounting (A)","S222","9","9","66.7%","66.7%","9.39","B+ (3.43)","N/A"
"Famulari, Melissa","ECON 1 - Principles of Microeconomics (A)","S122","44","19","100.0%","100.0%","5.55","B+ (3.35)","B- (2.89)"
"Famulari, Melissa","ECON 100A - Microeconomics A (A)","S122","94","60","91.5%","91.5%","9.38","B (3.27)","C+ (2.55)"
"Nieto-Barthaburu, Augusto","ECON 100B - Microeconomics B (A)","S122","58","12","100.0%","100.0%","5.41","A- (3.70)","C+ (2.63)"
"Levkoff, Steven B.","ECON 110B - Short Run Macroeconomics (A)","S122","114","23","100.0%","100.0%","8.67","B+ (3.52)","B (3.11)"
"Bae, Hannah","ECON 120A - Econometrics A (A)","S122","43","24","78.3%","73.9%","8.05","B+ (3.30)","B- (2.93)"
"Xi, Jin","ECON 120A - Econometrics A (B)","S122","45","10","87.5%","87.5%","8.72","B+ (3.44)","B (3.13)"
"Ma, Xinwei","ECON 120B - Econometrics B (A)","S122","53","7","100.0%","100.0%","5.83","B+ (3.50)","B- (2.89)"
"Wuthrich, Kaspar","ECON 120C - Econometrics C (A)","S122","58","14","100.0%","100.0%","9.07","B+ (3.64)","B- (2.86)"
"Nieto-Barthaburu, Augusto","ECON 131 - Economics of the Environment (A)","S122","52","6","100.0%","100.0%","4.17","B+ (3.40)","C+ (2.64)"
"Bharadwaj, Prashant","ECON 138 - Economics of Discrimination (A)","S122","35","23","91.3%","95.7%","8.50","A- (3.77)","B (3.27)"
"Levkoff, Steven B.","ECON 171 - Decisions Under Uncertainty (A)","S122","141","20","85.0%","90.0%","10.30","B (3.28)","B (3.11)"
"Candido, Maria Teresa","ECON 1 - Principles of Microeconomics (A)","SP22","111","42","82.5%","90.0%","4.35","B (3.28)","C+ (2.61)"
"Candido, Maria Teresa","ECON 1 - Principles of Microeconomics (B)","SP22","112","28","92.3%","88.5%","6.28","B+ (3.38)","B (3.03)"
"Tocoian, Oana","ECON 100A - Microeconomics A (A)","SP22","277","89","67.9%","62.7%","7.60","B (3.06)","C+ (2.66)"
"Newhouse, Herbert S","ECON 100A - Microeconomics A (B)","SP22","67","23","95.0%","100.0%","5.10","B (3.21)","C+ (2.68)"
"Tocoian, Oana","ECON 100B - Microeconomics B (A)","SP22","291","82","75.9%","75.9%","7.60","B (3.12)","B- (2.71)"
"Boomhower, Judson P","ECON 100C - Microeconomics C (A)","SP22","247","174","96.0%","97.7%","6.17","B (3.20)","B- (2.94)"
"Andreoni, James","ECON 100CH - Honors Microeconomics C (A)","SP22","14","8","100.0%","100.0%","2.79","A (4.00)","N/A"
"Muendler, Marc","ECON 102 - Globalization (A)","SP22","93","22","85.0%","89.5%","6.69","B (3.18)","B- (2.77)"
"Muendler, Marc","ECON 102 - Globalization (B)","SP22","97","32","93.5%","93.5%","5.98","B (3.19)","B- (2.77)"
"Muendler, Marc","ECON 103 - International Monetary Relatns (A)","SP22","126","27","92.3%","92.3%","7.50","B+ (3.48)","C+ (2.69)"
"Shishkin, Denis","ECON 109 - Game Theory (A)","SP22","65","47","89.1%","84.8%","6.37","B+ (3.33)","B- (2.88)"
"Shishkin, Denis","ECON 109 - Game Theory (B)","SP22","68","39","91.9%","91.9%","5.22","B (3.13)","C+ (2.56)"
"Rondina, Giacomo","ECON 110A - Long Run Macroeconomics (A)","SP22","180","100","93.9%","95.9%","6.99","B+ (3.39)","C+ (2.57)"
"Herreno Lopera, Juan","ECON 110B - Short Run Macroeconomics (A)","SP22","58","20","95.0%","95.0%","5.45","B+ (3.42)","B- (2.83)"
"Herreno Lopera, Juan","ECON 110B - Short Run Macroeconomics (B)","SP22","59","24","100.0%","91.3%","5.89","B+ (3.48)","B- (2.82)"
"Candido, Maria Teresa","ECON 110B - Short Run Macroeconomics (C)","SP22","190","48","91.1%","91.1%","7.45","B+ (3.52)","B- (2.81)"
"Cohen, Darrel Steven","ECON 111 - Monetary Economics (A)","SP22","56","17","100.0%","100.0%","5.13","B+ (3.53)","B- (2.96)"
"O, Mun Pyung","ECON 120A - Econometrics A (A)","SP22","113","27","69.2%","64.0%","6.65","B (3.04)","C+ (2.39)"
"O, Mun Pyung","ECON 120A - Econometrics A (B)","SP22","112","35","74.3%","60.0%","7.24","B (3.09)","C+ (2.46)"
"Ma, Xinwei","ECON 120B - Econometrics B (A)","SP22","171","45","78.6%","81.0%","6.99","B (3.27)","B- (2.94)"
"Ma, Xinwei","ECON 120B - Econometrics B (B)","SP22","174","46","88.4%","93.0%","7.01","B+ (3.35)","B- (2.93)"
"Sun, Yixiao","ECON 120C - Econometrics C (A)","SP22","77","44","83.3%","85.7%","6.69","B (3.25)","B (3.14)"
"Sun, Yixiao","ECON 120C - Econometrics C (B)","SP22","128","71","79.7%","81.2%","7.10","B (3.23)","B (3.17)"
"Sun, Yixiao","ECON 120CH - Honors Econometrics C (A)","SP22","14","5","100.0%","100.0%","3.30","A (4.00)","N/A"
"Tayman, Jeff","ECON 125 - Demographic Analys&Forecasting (A)","SP22","43","12","72.7%","81.8%","2.83","B (3.17)","C+ (2.66)"
"Eckert, Fabian Paul","ECON 129 - Cities, Inequality, Innovation (A)","SP22","49","13","100.0%","100.0%","4.50","B+ (3.69)","B- (2.89)"
"Eckert, Fabian Paul","ECON 129 - Cities, Inequality, Innovation (B)","SP22","50","16","93.3%","93.3%","4.77","B (3.20)","B- (2.84)"
"Betts, Julian","ECON 136 - Human Resources (A)","SP22","63","26","96.2%","92.3%","4.65","B (3.08)","B- (2.75)"
"Betts, Julian","ECON 136 - Human Resources (B)","SP22","61","24","95.8%","100.0%","4.75","B (3.27)","B- (2.81)"
"Niehaus, Paul","ECON 137 - Corruption (A)","SP22","10","8","100.0%","100.0%","6.50","B+ (3.50)","N/A"
"Rittenhouse, Katherine","ECON 138 - Economics of Discrimination (A)","SP22","40","34","100.0%","100.0%","4.26","B+ (3.36)","B- (2.93)"
"Fadlon, Yizhak","ECON 152 - Public Economics:ExpenditureII (A)","SP22","47","17","94.1%","100.0%","3.91","B+ (3.41)","B (3.07)"
"Fadlon, Yizhak","ECON 152 - Public Economics:ExpenditureII (B)","SP22","44","20","100.0%","100.0%","4.70","B+ (3.53)","B+ (3.31)"
"Newhouse, Herbert S","ECON 171 - Decisions Under Uncertainty (A)","SP22","72","12","90.9%","100.0%","5.77","B+ (3.30)","B- (2.86)"
"Newhouse, Herbert S","ECON 172B - Operations Research B (B)","SP22","61","10","100.0%","87.5%","8.28","B+ (3.33)","B- (2.87)"
"Levkoff, Steven B.","ECON 173B - Corporate Finance (A)","SP22","122","34","84.4%","96.9%","6.25","B (3.27)","B- (2.92)"
"O, Mun Pyung","ECON 174 - Financial Risk Management (A)","SP22","60","10","100.0%","90.0%","4.50","B+ (3.67)","B- (2.89)"
"Vespa, Emanuel Ignacio","ECON 191A - Senior Essay Seminar A (A)","SP22","10","5","100.0%","80.0%","8.10","A (4.00)","N/A"
"Ma, Alyson Chan","ECON 3 - Principles of Macroeconomics (A)","SP22","179","50","80.9%","78.7%","6.07","B (3.04)","B- (2.90)"
"Levkoff, Steven B.","ECON 4 - Financial Accounting (A)","SP22","91","36","82.9%","88.6%","6.27","B (3.18)","B- (2.79)"
"Levkoff, Steven B.","ECON 4 - Financial Accounting (B)","SP22","93","36","81.8%","78.8%","5.75","B- (2.93)","C+ (2.67)"
"Arnold, David Hall","ECON 5 - Data Analytics/Social Sciences (A)","SP22","266","180","97.7%","98.9%","5.99","A- (3.79)","B (3.21)"
"Hoffman, Geoffrey Joseph","ECON 5 - Data Analytics/Social Sciences (B)","SP22","10","4","100.0%","100.0%","4.50","A- (3.75)","N/A"
"Candido, Maria Teresa","ECON 1 - Principles of Microeconomics (A)","WI22","396","163","81.8%","79.1%","5.25","B (3.21)","B- (2.84)"
"Tocoian, Oana","ECON 100A - Microeconomics A (A)","WI22","384","124","71.3%","77.2%","9.52","B (3.11)","C+ (2.69)"
"Tocoian, Oana","ECON 100B - Microeconomics B (A)","WI22","259","86","90.2%","86.6%","6.89","B+ (3.40)","B- (2.78)"
"Du, Songzi","ECON 100C - Microeconomics C (A)","WI22","50","14","100.0%","100.0%","8.07","B (3.29)","B- (2.84)"
"Du, Songzi","ECON 100C - Microeconomics C (B)","WI22","50","20","94.4%","100.0%","6.39","B+ (3.68)","B (3.06)"
"Du, Songzi","ECON 100C - Microeconomics C (C)","WI22","51","18","100.0%","100.0%","7.09","B+ (3.35)","B (3.29)"
"Rauch, James E","ECON 101 - International Trade (A)","WI22","39","8","87.5%","75.0%","7.50","B (3.13)","B- (2.76)"
"Watson, Joel Christopher","ECON 109 - Game Theory (A)","WI22","139","44","73.2%","60.0%","8.69","B (3.11)","B- (2.96)"
"Candido, Maria Teresa","ECON 110A - Long Run Macroeconomics (A)","WI22","385","91","92.8%","94.0%","7.37","B+ (3.39)","B- (2.81)"
"Hamilton, James D.","ECON 110B - Short Run Macroeconomics (A)","WI22","101","34","87.5%","93.8%","5.57","B (3.19)","B- (2.81)"
"Hamilton, James D.","ECON 110B - Short Run Macroeconomics (B)","WI22","104","41","100.0%","100.0%","5.96","B+ (3.48)","B- (2.89)"
"Hamilton, James D.","ECON 110BH - Honors Macroeconomics B (A)","WI22","13","7","100.0%","100.0%","2.17","A (4.00)","N/A"
"Rondina, Giacomo","ECON 112 - Macroeconomic Data Analysis (A)","WI22","30","10","100.0%","100.0%","11.10","B (3.10)","B (3.20)"
"Lowes, Sara Rachel","ECON 116 - Economic Development (A)","WI22","72","21","73.7%","89.5%","5.34","B+ (3.50)","B (3.18)"
"Lowes, Sara Rachel","ECON 116 - Economic Development (B)","WI22","54","20","84.2%","84.2%","7.13","B+ (3.39)","B- (2.98)"
"O, Mun Pyung","ECON 120A - Econometrics A (A)","WI22","182","47","83.0%","60.9%","8.10","B (3.27)","B- (2.81)"
"O, Mun Pyung","ECON 120A - Econometrics A (B)","WI22","185","53","86.5%","71.2%","8.42","B (3.27)","C+ (2.60)"
"Dahl, Gordon B.","ECON 120B - Econometrics B (A)","WI22","26","16","100.0%","100.0%","6.10","B (3.20)","B- (2.73)"
"Dahl, Gordon B.","ECON 120B - Econometrics B (B)","WI22","29","18","94.4%","100.0%","5.83","B (3.24)","B (3.05)"
"Berman, Eli","ECON 120B - Econometrics B (C)","WI22","213","69","59.1%","50.0%","7.24","B (3.06)","B- (2.95)"
"Berman, Eli","ECON 120B - Econometrics B (D)","WI22","33","7","57.1%","57.1%","7.07","B- (2.71)","B (3.01)"
"Dahl, Gordon B.","ECON 120BH - Honors Econometrics B (A)","WI22","8","5","100.0%","100.0%","1.70","A (4.00)","N/A"
"Wuthrich, Kaspar","ECON 120C - Econometrics C (A)","WI22","94","25","100.0%","100.0%","5.67","B+ (3.46)","B- (2.73)"
"Wuthrich, Kaspar","ECON 120C - Econometrics C (B)","WI22","115","38","94.7%","100.0%","7.76","B+ (3.55)","B- (2.95)"
"Squires, Dale E","ECON 145 - Economics of Ocean Resources (A)","WI22","152","28","85.2%","88.9%","4.80","B (3.08)","B (3.01)"
"Cohen, Darrel Steven","ECON 146 - Economic Stabilization (A)","WI22","135","27","84.6%","88.5%","7.04","B+ (3.36)","B- (2.89)"
"Rauch, James E","ECON 165 - Middle East Economics (A)","WI22","104","15","100.0%","100.0%","3.83","B+ (3.62)","B- (2.71)"
"Newhouse, Herbert S","ECON 171 - Decisions Under Uncertainty (A)","WI22","127","29","92.6%","88.9%","5.64","B (3.30)","B- (2.81)"
"Newhouse, Herbert S","ECON 172A - Operations Research A (A)","WI22","73","10","90.0%","90.0%","7.70","B+ (3.60)","B- (2.94)"
"Newhouse, Herbert S","ECON 172B - Operations Research B (A)","WI22","89","22","95.5%","100.0%","5.45","B+ (3.43)","B (3.07)"
"O, Mun Pyung","ECON 173A - Financial Markets (A)","WI22","130","37","88.9%","68.6%","6.72","B (3.09)","B- (2.75)"
"Zhu, Ying","ECON 178 - Economic&Business Forecasting (A)","WI22","51","15","53.3%","60.0%","7.30","B (3.20)","B (3.02)"
"Zhu, Ying","ECON 178 - Economic&Business Forecasting (B)","WI22","47","11","80.0%","90.0%","6.10","B (3.11)","B (3.15)"
"Muralidharan, Karthik","ECON 181 - Topics in Economics (A)","WI22","16","6","100.0%","100.0%","6.50","B+ (3.67)","N/A"
"Levkoff, Steven B.","ECON 2 - Market Imperfections & Policy (A)","WI22","162","57","85.2%","96.3%","5.10","B (3.25)","B- (2.84)"
"Ramey, Valerie A","ECON 3 - Principles of Macroeconomics (A)","WI22","257","112","95.5%","98.2%","6.54","B+ (3.38)","B- (2.83)"
"Ramey, Valerie A","ECON 3 - Principles of Macroeconomics (B)","WI22","244","103","92.6%","96.8%","6.13","B+ (3.40)","B- (2.85)"
"Levkoff, Steven B.","ECON 4 - Financial Accounting (B)","WI22","223","73","88.6%","91.3%","5.67","B+ (3.30)","B- (2.89)"
"Arnold, David Hall","ECON 5 - Data Analytics/Social Sciences (A)","WI22","55","40","97.5%","97.5%","6.85","B+ (3.40)","B (3.24)"
"Arnold, David Hall","ECON 5 - Data Analytics/Social Sciences (B)","WI22","79","62","91.8%","98.4%","7.32","B+ (3.54)","B (3.12)"
"Zhao, Jiannan","ECON 5 - Data Analytics/Social Sciences (C)","WI22","10","7","85.7%","85.7%","4.79","B+ (3.57)","N/A"
"Jamel Edim Falabella, Leonardo","ECON 5 - Data Analytics/Social Sciences (D)","WI22","10","10","90.0%","90.0%","5.10","B+ (3.60)","N/A"
"Famulari, Melissa","ECON 1 - Principles of Microeconomics (A)","FA21","328","200","85.9%","94.4%","4.82","B (3.26)","B (3.04)"
"Famulari, Melissa","ECON 1 - Principles of Microeconomics (B)","FA21","330","226","88.1%","93.5%","4.62","B (3.28)","B (3.07)"
"Famulari, Melissa","ECON 1 - Principles of Microeconomics (C)","FA21","279","159","79.2%","87.0%","5.35","B (3.07)","B (3.00)"
"Sinitsyn, Maxim","ECON 100A - Microeconomics A (A)","FA21","138","52","73.5%","67.3%","9.26","B- (2.71)","C (2.13)"
"Sinitsyn, Maxim","ECON 100A - Microeconomics A (B)","FA21","179","68","69.8%","52.4%","8.97","C+ (2.66)","C (2.25)"
"Levkoff, Steven B.","ECON 100B - Microeconomics B (A)","FA21","109","38","82.9%","94.3%","7.99","C+ (2.69)","C+ (2.56)"
"Levkoff, Steven B.","ECON 100B - Microeconomics B (B)","FA21","103","39","89.2%","97.3%","7.82","B+ (3.39)","B (3.05)"
"Tocoian, Oana","ECON 100C - Microeconomics C (A)","FA21","116","37","91.2%","79.4%","7.70","B+ (3.38)","B- (2.72)"
"Tocoian, Oana","ECON 100C - Microeconomics C (B)","FA21","47","18","80.0%","86.7%","7.97","B- (2.80)","C+ (2.64)"
"Vespa, Emanuel Ignacio","ECON 105 - Industrl Orgniztn&Firm Stratgy (A)","FA21","64","53","84.9%","88.7%","6.20","B (3.12)","B- (2.91)"
"Alon, Titan Michael","ECON 110A - Macroeconomics A (A)","FA21","98","34","83.9%","90.0%","7.38","B+ (3.33)","B- (2.94)"
"Alon, Titan Michael","ECON 110A - Macroeconomics A (B)","FA21","106","43","95.1%","95.1%","6.45","B+ (3.50)","B (3.14)"
"Trottner, Fabian Gunter We","ECON 110B - Macroeconomics B (A)","FA21","86","45","95.6%","97.8%","5.88","B+ (3.38)","B- (2.74)"
"Trottner, Fabian Gunter We","ECON 110B - Macroeconomics B (B)","FA21","83","53","98.1%","100.0%","7.05","B+ (3.38)","B (3.13)"
"Candido, Maria Teresa","ECON 120A - Econometrics A (A)","FA21","195","67","90.9%","98.5%","6.17","B+ (3.41)","B- (2.75)"
"Candido, Maria Teresa","ECON 120A - Econometrics A (B)","FA21","194","74","84.9%","90.4%","6.25","B+ (3.47)","B- (2.94)"
"Candido, Maria Teresa","ECON 120B - Econometrics B (A)","FA21","156","52","91.8%","87.2%","7.13","B (3.25)","B- (2.82)"
"O, Mun Pyung","ECON 120C - Econometrics C (A)","FA21","68","15","85.7%","64.3%","7.64","B (3.00)","C+ (2.62)"
"O, Mun Pyung","ECON 120C - Econometrics C (B)","FA21","96","27","66.7%","51.9%","7.02","B (3.11)","C+ (2.60)"
"Vogl, Tom Saul","ECON 121 - Applied Econometrics & Data (A)","FA21","39","27","100.0%","100.0%","8.35","B+ (3.60)","B (3.12)"
"Tang, Yuan Emily","ECON 130 - Public Policy (A)","FA21","68","18","83.3%","94.4%","6.72","B+ (3.41)","B- (2.86)"
"Jacobsen, Mark","ECON 131 - Economics of the Environment (A)","FA21","248","152","87.8%","97.3%","5.91","B+ (3.32)","B (3.03)"
"Jacobsen, Mark","ECON 131 - Economics of the Environment (B)","FA21","78","56","85.5%","90.9%","4.68","B (3.07)","B (3.05)"
"Carson, Richard T","ECON 132 - Energy Economics (A)","FA21","85","15","73.3%","78.6%","7.17","B (3.29)","B (3.14)"
"Bharadwaj, Prashant","ECON 138 - Economics of Discrimination (A)","FA21","64","22","100.0%","95.5%","5.95","B+ (3.63)","B- (2.91)"
"Brown, Alyssa Ashleigh","ECON 138 - Economics of Discrimination (A)","FA21","64","22","100.0%","100.0%","5.95","B+ (3.63)","B- (2.91)"
"Rittenhouse, Katherine","ECON 138 - Economics of Discrimination (A)","FA21","64","22","100.0%","95.5%","5.95","B+ (3.63)","B- (2.91)"
"Bharadwaj, Prashant","ECON 138 - Economics of Discrimination (B)","FA21","70","17","93.3%","93.3%","4.90","B+ (3.64)","B- (2.88)"
"Brown, Alyssa Ashleigh","ECON 138 - Economics of Discrimination (B)","FA21","70","17","93.3%","100.0%","4.90","B+ (3.64)","B- (2.88)"
"Rittenhouse, Katherine","ECON 138 - Economics of Discrimination (B)","FA21","70","17","93.3%","92.9%","4.90","B+ (3.64)","B- (2.88)"
"Bharadwaj, Prashant","ECON 138 - Economics of Discrimination (C)","FA21","63","23","83.3%","77.8%","6.50","B+ (3.47)","C+ (2.65)"
"Brown, Alyssa Ashleigh","ECON 138 - Economics of Discrimination (C)","FA21","63","23","83.3%","83.3%","6.50","B+ (3.47)","C+ (2.65)"
"Rittenhouse, Katherine","ECON 138 - Economics of Discrimination (C)","FA21","63","23","83.3%","88.9%","6.50","B+ (3.47)","C+ (2.65)"
"Bharadwaj, Prashant","ECON 138 - Economics of Discrimination (D)","FA21","63","21","68.8%","75.0%","7.72","B (3.25)","C+ (2.70)"
"Brown, Alyssa Ashleigh","ECON 138 - Economics of Discrimination (D)","FA21","63","21","68.8%","80.0%","7.72","B (3.25)","C+ (2.70)"
"Rittenhouse, Katherine","ECON 138 - Economics of Discrimination (D)","FA21","63","21","68.8%","80.0%","7.72","B (3.25)","C+ (2.70)"
"Clemens, Jeffrey","ECON 140 - Economics of Health Producers (A)","FA21","19","7","85.7%","85.7%","5.64","B (3.00)","N/A"
"Trevino, Isabel","ECON 142 - Behavioral Economics (A)","FA21","19","5","80.0%","80.0%","6.10","B (3.20)","N/A"
"Trevino, Isabel","ECON 142 - Behavioral Economics (B)","FA21","21","10","70.0%","90.0%","4.90","B+ (3.33)","B (3.02)"
"Meckel, Katherine Hunter","ECON 151 - Public Economics:Expenditure I (A)","FA21","51","12","100.0%","100.0%","5.17","B+ (3.58)","B (3.11)"
"Meckel, Katherine Hunter","ECON 151 - Public Economics:Expenditure I (B)","FA21","53","17","100.0%","100.0%","6.85","A- (3.76)","B (3.20)"
"Hendrickson, Gerald M.","ECON 159 - Economic Hist/United States II (A)","FA21","33","13","100.0%","100.0%","4.81","B+ (3.46)","B (3.04)"
"Newhouse, Herbert S","ECON 171 - Decisions Under Uncertainty (A)","FA21","63","20","77.8%","94.4%","5.72","B+ (3.50)","B- (2.79)"
"Newhouse, Herbert S","ECON 171 - Decisions Under Uncertainty (B)","FA21","98","27","88.5%","96.2%","5.27","B+ (3.31)","C+ (2.61)"
"Newhouse, Herbert S","ECON 172A - Operations Research A (A)","FA21","134","37","94.1%","97.1%","5.71","B (3.06)","B- (2.79)"
"Toda, Alexis Akira","ECON 173A - Financial Markets (A)","FA21","61","20","35.3%","29.4%","6.61","B- (2.83)","B- (2.87)"
"Toda, Alexis Akira","ECON 173A - Financial Markets (B)","FA21","48","19","44.4%","27.8%","4.83","B (3.00)","B- (2.88)"
"Vespa, Emanuel Ignacio","ECON 191A - Senior Essay Seminar A (A)","FA21","10","6","100.0%","100.0%","8.83","A (4.00)","N/A"
"Tocoian, Oana","ECON 2 - Market Imperfections & Policy (A)","FA21","165","62","65.0%","67.8%","5.63","B- (2.98)","C+ (2.66)"
"Ma, Alyson Chan","ECON 3 - Principles of Macroeconomics (A)","FA21","66","17","68.8%","62.5%","5.25","B (3.13)","B- (2.78)"
"Levkoff, Steven B.","ECON 4 - Financial Accounting (A)","FA21","171","66","87.5%","96.9%","4.81","B (3.23)","B- (2.82)"
"Rittenhouse, Katherine","ECON 1 - Principles of Microeconomics (A)","S221","49","30","96.7%","96.7%","4.90","B+ (3.61)","B- (2.85)"
"Newhouse, Herbert S","ECON 100A - Microeconomics A (A)","S221","53","8","87.5%","87.5%","9.25","B+ (3.38)","C+ (2.67)"
