"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"McKenna, Denise","COMM 20 - Media Forms and Cultures (A)","FA22","40","13","91.7%","100.0%","3.42","B+ (3.46)","B (3.26)"
"Hellman, Jacob","COMM 10 - Introduction to Communication (A)","S222","104","25","87.5%","95.8%","5.17","B+ (3.67)","B+ (3.51)"
"Keith, Kerry","COMM 100B - Comm, Culture & Representation (A)","S222","28","7","100.0%","100.0%","6.50","A (4.00)","B+ (3.64)"
"Montero Munoz, Loreto","COMM 100C - Comm, Institutions & Power (A)","S222","25","8","100.0%","85.7%","7.36","A- (3.86)","B+ (3.32)"
"Iatarola, Briana Marie","COMM 103E - History of Electronic Media (A)","S222","36","19","100.0%","100.0%","6.92","A- (3.84)","A- (3.92)"
"Rojo Solis, Juan Jose","COMM 111P - CCP:Perform & Cultural Studies (A)","S222","16","5","100.0%","100.0%","4.50","A- (3.80)","N/A"
"Lazitski Torres, Olga","COMM 146 - Adv Studies-Cultural Prductn (A)","S222","30","7","100.0%","100.0%","6.17","B+ (3.67)","B+ (3.31)"
"Howard, Dorothy Rose","COMM 164 - Invisible Geog Power&Inequal (A)","S222","21","4","75.0%","75.0%","5.00","A- (3.75)","A- (3.90)"
"Abuelhiga, Soraya Jill","COMM 190 - Junior Seminar in Comm (A)","S222","23","19","94.7%","94.4%","6.92","A- (3.79)","A- (3.74)"
"Santa Rosa Siqueira Mendes, Paula","COMM 10 - Introduction to Communication (A)","S122","30","24","87.5%","91.7%","4.17","B+ (3.55)","B (3.29)"
"Gaffney, Samuel Jude","COMM 100A - Comm, the Person&Everyday Life (A)","S122","37","7","100.0%","100.0%","6.79","A (4.00)","B+ (3.64)"
"Leuning, Grant Maurstad","COMM 103F - How to Read a Film (A)","S122","9","8","100.0%","100.0%","6.75","A- (3.88)","N/A"
"Dewey, Matthew D","COMM 106T - CI: TV, Culture & the Public (A)","S122","13","4","100.0%","100.0%","9.00","B+ (3.33)","N/A"
"Conner, Thomas Hartnell","COMM 10 - Introduction to Communication (A)","SP22","179","75","88.0%","94.6%","3.38","B+ (3.66)","B+ (3.38)"
"Kidman, Shawna F","COMM 100C - Comm, Institutions & Power (A)","SP22","249","100","93.5%","94.6%","5.91","B+ (3.59)","B (3.01)"
"Martinico, Daniel J","COMM 101K - MPL: Documentary Sketchbook (A)","SP22","15","7","100.0%","100.0%","5.64","A (4.00)","N/A"
"Martinico, Daniel J","COMM 101N - MPL:Sound Prductn & Manipulatn (A)","SP22","15","6","100.0%","100.0%","6.17","A (4.00)","N/A"
"Halm, Gavin Patrick","COMM 102M - MMPP: Studio/TV (B)","SP22","22","4","100.0%","100.0%","6.50","A (4.00)","A- (3.90)"
"Hallin, Daniel C","COMM 104G - CMS: Latin America & Caribbean (A)","SP22","31","6","100.0%","100.0%","3.83","B (3.25)","B (3.11)"
"Geiger, Richard Stuart","COMM 106E - CI: Data, Science, and Society (A)","SP22","32","12","100.0%","100.0%","5.77","A- (3.91)","B+ (3.66)"
"Cordoba Azcarate, Matilde","COMM 106G - CI: Tourism - Global Industry (A)","SP22","46","21","100.0%","100.0%","4.60","A- (3.95)","A- (3.92)"
"Irani, Lilly C","COMM 106I - CI: Internet Industry (A)","SP22","95","35","91.4%","91.4%","4.16","B+ (3.57)","B+ (3.50)"
"Hill, Erin Truesdell","COMM 106V - CI: TV Industry (A)","SP22","35","14","76.9%","69.2%","5.79","B+ (3.38)","B (3.09)"
"Serlin, David","COMM 107 - Visual Culture (A)","SP22","21","5","100.0%","100.0%","5.30","B (3.25)","B- (2.96)"
"Goldfarb, Brian","COMM 108D - POB: Disability (A)","SP22","32","6","100.0%","100.0%","5.50","A (4.00)","A- (3.99)"
"Halm, Gavin Patrick","COMM 109D - MC: Advertising & Society (A)","SP22","81","23","90.0%","84.2%","3.50","A- (3.80)","A- (3.74)"
"Zilberg, Elana","COMM 111B - Global Borders: Communication (A)","SP22","24","4","25.0%","25.0%","5.00","A- (3.75)","B (3.14)"
"Kidman, Shawna F","COMM 111G - CCP: Popular Culture (A)","SP22","82","23","100.0%","100.0%","3.98","B+ (3.50)","B (3.27)"
"Uribe Del Aguila, Veronica","COMM 114E - CSI:Gender,Labor-Global Econmy (A)","SP22","12","7","85.7%","85.7%","3.93","B+ (3.57)","N/A"
"Lee, Nancy Stark","COMM 126 - Children and Media (A)","SP22","21","17","70.6%","64.7%","3.68","B+ (3.53)","B+ (3.52)"
"Abuelhiga, Soraya Jill","COMM 127 - The Problem of Voice (A)","SP22","25","16","93.8%","93.8%","3.75","A- (3.88)","A- (3.78)"
"Rojo Solis, Juan Jose","COMM 143 - Science Fiction (A)","SP22","30","5","100.0%","100.0%","2.90","B (3.20)","B (3.28)"
"Ahn, Patricia Jeehyun","COMM 146 - Adv Studies-Cultural Prductn (A)","SP22","36","9","100.0%","100.0%","5.25","A (4.00)","A- (3.99)"
"Keith, Kerry","COMM 146 - Adv Studies-Cultural Prductn (B)","SP22","13","7","100.0%","100.0%","3.93","A- (3.86)","N/A"
"Iatarola, Briana Marie","COMM 175 - Cultures of Consumption (A)","SP22","56","25","100.0%","100.0%","4.18","A- (3.84)","A- (3.90)"
"Cordoba Azcarate, Matilde","COMM 181 - Citizen Consumers (A)","SP22","27","15","100.0%","100.0%","4.63","A- (3.87)","A- (3.92)"
"Abuelhiga, Soraya Jill","COMM 190 - Junior Seminar in Comm (A)","SP22","19","16","93.8%","93.8%","4.50","A (4.00)","N/A"
"Gates, Kelly","COMM 190 - Junior Seminar in Comm (B)","SP22","23","3","100.0%","100.0%","2.50","B+ (3.50)","B+ (3.65)"
"Whitworth-Smith, Andrew C","COMM 190 - Junior Seminar in Comm (C)","SP22","21","18","88.9%","94.4%","5.50","A- (3.83)","B+ (3.50)"
"Hallin, Daniel C","COMM 190 - Junior Seminar in Comm (D)","SP22","14","4","100.0%","100.0%","5.00","A (4.00)","N/A"
"Schmidt, Thomas Rainer","COMM 10 - Introduction to Communication (A)","WI22","241","176","94.2%","95.3%","3.75","A- (3.84)","A- (3.78)"
"Cordoba Azcarate, Matilde","COMM 100B - Comm, Culture & Representation (A)","WI22","224","102","95.9%","96.9%","5.10","A- (3.70)","B+ (3.36)"
"Ahn, Patricia Jeehyun","COMM 101 - Intro Audio-Vis Media Practice (A)","WI22","91","38","100.0%","100.0%","4.27","A- (3.80)","A- (3.80)"
"Martinico, Daniel J","COMM 101D - MPL:Non-Linear Digital Editing (A)","WI22","17","8","100.0%","100.0%","6.50","A (4.00)","N/A"
"Halm, Gavin Patrick","COMM 101T - Media Prod Lab: Topics in Prod (A)","WI22","24","4","100.0%","100.0%","8.50","B+ (3.50)","B (3.26)"
"Gates, Kelly","COMM 105P - Comm Tech: Photographic Techno (A)","WI22","50","14","92.3%","100.0%","3.88","A- (3.92)","B+ (3.47)"
"Geiger, Richard Stuart","COMM 106D - CI: Data and Culture (A)","WI22","29","6","100.0%","100.0%","4.50","B+ (3.67)","B+ (3.67)"
"Dewaard, Andrew Michael","COMM 106T - CI: TV, Culture & the Public (A)","WI22","84","55","100.0%","100.0%","5.74","B+ (3.56)","B (3.25)"
"Jack, Caroline Sarah","COMM 109D - MC: Advertising & Society (A)","WI22","63","27","96.3%","96.3%","4.50","B+ (3.48)","B+ (3.34)"
"Iatarola, Briana Marie","COMM 110M - LLC: Comm & Community (A)","WI22","47","28","100.0%","100.0%","4.80","A- (3.78)","A- (3.91)"
"Zilberg, Elana","COMM 111C - CCP:Cities & Politics of Space (A)","WI22","13","5","40.0%","60.0%","5.30","B (3.20)","N/A"
"Dewaard, Andrew Michael","COMM 113T - Intm Topics in Communication (A)","WI22","33","19","100.0%","94.7%","5.72","A- (3.83)","B+ (3.36)"
"Fields, Gary","COMM 113T - Intm Topics in Communication (B)","WI22","37","14","92.3%","100.0%","5.36","A- (3.79)","B+ (3.36)"
"Sims, Christopher O","COMM 114I - CSI: Media Tech&Social Mvments (A)","WI22","23","8","71.4%","71.4%","2.79","A- (3.71)","B (3.17)"
"Walkover, Lillian B","COMM 114T - CSI: Science Communication (A)","WI22","24","16","100.0%","100.0%","5.25","B+ (3.63)","B+ (3.50)"
"Irani, Lilly C","COMM 124A - Critical Design/Adv Studio (A)","WI22","65","27","96.2%","100.0%","5.42","A- (3.76)","B+ (3.69)"
"Fields, Gary","COMM 131 - Comm, Dissent, Social Mvments (A)","WI22","46","14","92.9%","92.9%","3.50","A- (3.79)","B+ (3.46)"
"Boateng, Boatema","COMM 132 - Adv Studies-Comm, Poli & Socty (A)","WI22","27","7","71.4%","71.4%","6.50","B- (2.86)","B- (3.00)"
"Kidman, Shawna F","COMM 134 - Media Audiences (A)","WI22","48","16","93.8%","100.0%","4.63","A- (3.87)","B (3.19)"
"Ahn, Patricia Jeehyun","COMM 146 - Adv Studies-Cultural Prductn (A)","WI22","32","7","100.0%","100.0%","3.93","A (4.00)","A- (3.91)"
"Serlin, David","COMM 153 - Architecture as Communication (A)","WI22","21","4","75.0%","75.0%","5.00","B (3.25)","B+ (3.43)"
"Whitworth-Smith, Andrew C","COMM 160 - Poli Economy-Internatl Comm (A)","WI22","51","36","94.4%","100.0%","6.06","B+ (3.67)","B+ (3.54)"
"Schmidt, Thomas Rainer","COMM 162 - Adv Studies in Cul Industries (A)","WI22","44","19","100.0%","88.9%","4.15","A- (3.82)","A- (3.71)"
"Anderson, Patrick W.","COMM 177 - Culture Domination & Resistnce (A)","WI22","26","5","100.0%","100.0%","4.50","A (4.00)","A- (3.81)"
"Booker, Angela N","COMM 190 - Junior Seminar in Comm (A)","WI22","21","8","100.0%","100.0%","5.00","A- (3.88)","B+ (3.52)"
"Cordoba Azcarate, Matilde","COMM 190 - Junior Seminar in Comm (B)","WI22","22","13","100.0%","100.0%","5.58","B+ (3.69)","A- (3.70)"
"Sims, Christopher O","COMM 190 - Junior Seminar in Comm (C)","WI22","11","4","100.0%","100.0%","4.50","B+ (3.50)","N/A"
"Kidman, Shawna F","COMM 190 - Junior Seminar in Comm (D)","WI22","23","7","100.0%","100.0%","6.50","B (3.14)","B+ (3.39)"
"Dominguez Rubio, Fernando","COMM 10 - Introduction to Communication (A)","FA21","287","145","70.0%","72.3%","5.74","B (3.28)","B- (2.98)"
"Irani, Lilly C","COMM 100A - Comm, the Person&Everyday Life (A)","FA21","262","101","96.0%","97.9%","5.81","A- (3.79)","B+ (3.53)"
"Davis, Zeinabu I.","COMM 101 - Intro Audio-Vis Media Practice (A)","FA21","64","49","97.8%","97.8%","5.90","B+ (3.65)","B+ (3.51)"
"Martinico, Daniel J","COMM 101D - MPL:Non-Linear Digital Editing (A)","FA21","15","11","100.0%","100.0%","6.32","A (4.00)","N/A"
"Ahn, Patricia Jeehyun","COMM 101K - MPL: Documentary Sketchbook (A)","FA21","19","8","100.0%","100.0%","6.50","A- (3.88)","N/A"
"Martinico, Daniel J","COMM 101N - MPL:Sound Prductn & Manipulatn (A)","FA21","16","5","100.0%","100.0%","7.30","A (4.00)","N/A"
"Campion, Camille E","COMM 102C - MMPP: Media & Design Practicum (A)","FA21","19","8","85.7%","100.0%","3.36","B+ (3.57)","N/A"
"Leuning, Grant Maurstad","COMM 103F - How to Read a Film (A)","FA21","27","23","87.0%","90.9%","4.85","B+ (3.43)","B+ (3.53)"
"Hill, Erin Truesdell","COMM 106F - CI: The Film Industry (A)","FA21","51","23","72.7%","68.2%","5.41","B+ (3.36)","B+ (3.51)"
"Walkover, Lillian B","COMM 108G - POB: Gender and Biomedicine (A)","FA21","30","22","90.9%","100.0%","3.95","B+ (3.68)","B+ (3.60)"
"Hallin, Daniel C","COMM 109N - MC: American News Media (A)","FA21","45","15","86.7%","86.7%","4.50","B+ (3.40)","B (3.23)"
"Whitworth-Smith, Andrew C","COMM 110G - LLC:Communication in Orgs (A)","FA21","55","46","100.0%","100.0%","4.18","A- (3.89)","A- (3.87)"
"Conner, Thomas Hartnell","COMM 111P - CCP:Perform & Cultural Studies (A)","FA21","22","7","100.0%","100.0%","4.21","B+ (3.57)","B+ (3.33)"
"Iatarola, Briana Marie","COMM 111T - CCP:Cultural Politics of Sport (A)","FA21","42","30","100.0%","100.0%","3.63","A- (3.90)","A- (3.74)"
"Walkover, Lillian B","COMM 113T - Intm Topics in Communication (A)","FA21","24","20","100.0%","100.0%","4.70","B+ (3.47)","B+ (3.68)"
"Rojo Solis, Juan Jose","COMM 113T - Intm Topics in Communication (B)","FA21","27","11","90.0%","90.0%","3.90","B+ (3.40)","B (3.23)"
"Iatarola, Briana Marie","COMM 114D - CSI: New Media,Youth&Democracy (A)","FA21","33","23","100.0%","100.0%","3.63","A- (3.87)","A- (3.96)"
"Davis, Zeinabu I.","COMM 137 - Black Women Filmmakers (A)","FA21","25","4","100.0%","100.0%","2.50","A (4.00)","A- (3.75)"
"Ahn, Patricia Jeehyun","COMM 146 - Adv Studies-Cultural Prductn (A)","FA21","24","14","100.0%","100.0%","4.21","A (4.00)","A- (3.92)"
"Peacher, Amanda M","COMM 146 - Adv Studies-Cultural Prductn (B)","FA21","20","6","100.0%","83.3%","5.83","A (4.00)","B (3.01)"
"Hellman, Jacob","COMM 151 - The Info Age: Fact & Fiction (A)","FA21","27","8","85.7%","85.7%","3.64","A (4.00)","A- (3.98)"
"Fields, Gary","COMM 158 - Rep/Israeli/Pal Conflict (A)","FA21","38","13","92.3%","92.3%","6.19","B+ (3.38)","B+ (3.47)"
"Boateng, Boatema","COMM 162 - Adv Studies in Cul Industries (A)","FA21","26","9","66.7%","77.8%","4.72","B (3.22)","B (3.24)"
"Kim, Jungyoung","COMM 163 - Concepts of Freedom (A)","FA21","27","11","63.6%","63.6%","5.77","B (3.09)","B- (2.82)"
"Sivakumar, Akshita","COMM 171 - Environmental Communication (A)","FA21","30","13","92.3%","84.6%","4.96","A- (3.77)","B+ (3.42)"
"Abuelhiga, Soraya Jill","COMM 190 - Junior Seminar in Comm (C)","FA21","22","20","100.0%","100.0%","4.70","A- (3.85)","A (4.00)"
"Staschus, Sophie","COMM 190 - Junior Seminar in Comm (D)","FA21","19","3","100.0%","100.0%","1.83","B+ (3.67)","N/A"
"Boateng, Boatema","COMM 190 - Junior Seminar in Comm (E)","FA21","14","3","66.7%","66.7%","4.50","A (4.00)","N/A"
"Dewaard, Andrew Michael","COMM 190 - Junior Seminar in Comm (F)","FA21","22","12","100.0%","100.0%","4.14","A- (3.91)","B+ (3.59)"
"Schmidt, Thomas Rainer","COMM 30 - Digital Media Literacy (A)","FA21","22","10","100.0%","100.0%","2.90","A- (3.80)","A- (3.73)"
"Edelstein, Alexander Ivan","COMM 10 - Introduction to Communication (A)","S221","57","17","93.8%","100.0%","3.97","A- (3.73)","B+ (3.59)"
"Santa Rosa Siqueira Mendes, Paula","COMM 100C - Comm, Institutions & Power (A)","S221","20","13","100.0%","100.0%","5.00","A- (3.82)","B+ (3.36)"
"Fox, Rachel","COMM 108G - POB: Gender and Biomedicine (A)","S221","22","5","100.0%","100.0%","4.50","A (4.00)","B+ (3.69)"
"Lazitski Torres, Olga","COMM 109P - MC: Propaganda and Persuasion (A)","S221","9","3","100.0%","100.0%","7.83","A (4.00)","N/A"
"Iatarola, Briana Marie","COMM 111T - CCP:Cultural Politics of Sport (A)","S221","31","5","100.0%","100.0%","5.70","A (4.00)","A- (3.99)"
"Palos Pons, Manel","COMM 114I - CSI: Media Tech&Social Mvments (A)","S221","32","15","80.0%","73.3%","6.10","A- (3.80)","B+ (3.40)"
"Bush, Barbara Ann","COMM 127 - The Problem of Voice (A)","S221","28","13","92.3%","100.0%","6.96","B+ (3.62)","B- (2.76)"
"Rojo Solis, Juan Jose","COMM 143 - Science Fiction (A)","S221","23","5","80.0%","60.0%","7.70","B+ (3.60)","B (3.13)"
"Conner, Thomas Hartnell","COMM 190 - Junior Seminar in Comm (A)","S221","16","3","100.0%","50.0%","11.17","B+ (3.33)","N/A"
"Gaffney, Samuel Jude","COMM 100A - Comm, the Person&Everyday Life (A)","S121","50","41","97.5%","100.0%","5.30","B+ (3.67)","B+ (3.66)"
"Sivakumar, Akshita","COMM 100B - Comm, Culture & Representation (A)","S121","36","25","95.8%","95.8%","5.46","B+ (3.64)","B (3.28)"
"Leuning, Grant Maurstad","COMM 103F - How to Read a Film (A)","S121","26","22","90.9%","90.9%","9.05","A- (3.75)","B (3.27)"
"Ramirez-Mayoral, Erika Michelle","COMM 114D - CSI: New Media,Youth&Democracy (A)","S121","30","7","100.0%","100.0%","6.50","A- (3.83)","B+ (3.44)"
"McKenna, Denise","COMM 132 - Adv Studies-Comm, Poli & Socty (A)","S121","23","7","100.0%","100.0%","6.50","A (4.00)","B+ (3.68)"
"Hill, Erin Truesdell","COMM 146 - Adv Studies-Cultural Prductn (A)","S121","13","6","80.0%","80.0%","6.50","B (3.00)","N/A"
"Staschus, Sophie","COMM 163 - Concepts of Freedom (A)","S121","25","6","100.0%","100.0%","8.83","B+ (3.50)","B (3.26)"
"Aushana, Christina","COMM 190 - Junior Seminar in Comm (A)","S121","21","14","100.0%","100.0%","5.64","A- (3.79)","B+ (3.63)"
"Fattal, Alexander Leor","COMM 10 - Introduction to Communication (A)","SP21","126","48","95.7%","93.3%","4.41","A- (3.71)","A- (3.71)"
"Kidman, Shawna F","COMM 100C - Comm, Institutions & Power (A)","SP21","289","97","81.9%","89.2%","5.45","B+ (3.50)","B (3.29)"
"Martinico, Daniel J","COMM 101D - MPL:Non-Linear Digital Editing (A)","SP21","13","7","100.0%","100.0%","5.83","A- (3.71)","N/A"
"Martinico, Daniel J","COMM 101N - MPL:Sound Prductn & Manipulatn (A)","SP21","15","8","100.0%","100.0%","5.00","A (4.00)","N/A"
"Ahn, Patricia Jeehyun","COMM 101T - Media Prod Lab: Topics in Prod (A)","SP21","21","6","83.3%","83.3%","3.83","A (4.00)","A- (3.94)"
"Peacher, Amanda M","COMM 102B - MMPP: AudioStory&PodcastPract (B)","SP21","15","3","100.0%","100.0%","7.17","A (4.00)","N/A"
"Campion, Camille E","COMM 102C - MMPP: Media & Design Practicum (A)","SP21","22","5","100.0%","100.0%","3.50","A- (3.75)","B+ (3.43)"
"Hill, Erin Truesdell","COMM 103F - How to Read a Film (A)","SP21","61","31","100.0%","96.4%","4.57","A- (3.76)","B+ (3.52)"
"Iatarola, Briana Marie","COMM 106A - Cul Industries: Introduction (A)","SP21","47","38","100.0%","100.0%","4.97","A- (3.86)","A- (3.76)"
"Hill, Erin Truesdell","COMM 106F - CI: The Film Industry (A)","SP21","60","29","85.2%","96.3%","5.69","A- (3.78)","B+ (3.38)"
"Gates, Kelly","COMM 107 - Visual Culture (A)","SP21","48","15","100.0%","100.0%","4.63","B+ (3.60)","A- (3.76)"
"Jack, Caroline Sarah","COMM 109P - MC: Propaganda and Persuasion (A)","SP21","63","19","93.8%","93.8%","4.62","A- (3.75)","B (3.24)"
"Whitworth-Smith, Andrew C","COMM 110G - LLC:Communication in Orgs (A)","SP21","63","38","100.0%","100.0%","3.76","A- (3.78)","A- (3.80)"
"Booker, Angela N","COMM 110M - LLC: Comm & Community (A)","SP21","49","16","93.8%","93.3%","4.13","B+ (3.69)","B+ (3.36)"
"Zilberg, Elana","COMM 111C - CCP:Cities & Politics of Space (A)","SP21","19","3","66.7%","100.0%","5.83","B+ (3.67)","N/A"
"Tanaka, Stefan A.","COMM 112C - The Idea of Childhood (A)","SP21","35","9","66.7%","50.0%","4.94","B (3.11)","B- (2.97)"
"Fields, Gary","COMM 113T - Intm Topics in Communication (A)","SP21","28","7","100.0%","100.0%","4.21","B+ (3.57)","B+ (3.57)"
"Sivakumar, Akshita","COMM 124B - Critical Design/Topic Studio (A)","SP21","10","6","100.0%","100.0%","7.50","B+ (3.67)","N/A"
"Fields, Gary","COMM 131 - Comm, Dissent, Social Mvments (A)","SP21","36","11","100.0%","100.0%","2.32","A (4.00)","B+ (3.64)"
"Liu, Yazhou","COMM 132 - Adv Studies-Comm, Poli & Socty (A)","SP21","20","15","100.0%","100.0%","5.83","A- (3.80)","B+ (3.44)"
"Abuelhiga, Soraya Jill","COMM 134 - Media Audiences (A)","SP21","27","18","93.8%","93.3%","4.17","A- (3.94)","A- (3.79)"
"Ahn, Patricia Jeehyun","COMM 146 - Adv Studies-Cultural Prductn (A)","SP21","24","6","100.0%","83.3%","2.83","A (4.00)","A- (3.85)"
"Davis, Zeinabu I.","COMM 146 - Adv Studies-Cultural Prductn (B)","SP21","37","14","100.0%","100.0%","2.50","A- (3.85)","A- (3.83)"
"Cordoba Azcarate, Matilde","COMM 159 - Tourism, Power & Place (A)","SP21","33","19","100.0%","100.0%","3.94","A- (3.83)","A- (3.79)"
"Gaffney, Samuel Jude","COMM 171 - Environmental Communication (A)","SP21","29","23","91.3%","95.5%","6.33","B+ (3.39)","B+ (3.35)"
"Alac, Morana","COMM 174 - Comm & Social Machines (A)","SP21","34","4","100.0%","100.0%","2.50","A (4.00)","B+ (3.64)"
"Guarrasi, Ivana","COMM 182 - Education & Global Citizenship (A)","SP21","32","11","100.0%","100.0%","4.14","A- (3.91)","B+ (3.38)"
"Abuelhiga, Soraya Jill","COMM 190 - Junior Seminar in Comm (A)","SP21","23","19","100.0%","100.0%","3.06","A- (3.83)","A- (3.95)"
"McMickens, Taisha Janee","COMM 190 - Junior Seminar in Comm (B)","SP21","21","5","100.0%","100.0%","2.50","A (4.00)","B+ (3.60)"
"Kalika, Angelica L","COMM 190 - Junior Seminar in Comm (C)","SP21","29","22","95.5%","95.0%","6.05","A- (3.81)","A- (3.89)"
"Schmidt, Thomas Rainer","COMM 10 - Introduction to Communication (A)","WI21","196","112","97.3%","98.2%","3.53","A- (3.92)","A- (3.95)"
"Cordoba Azcarate, Matilde","COMM 100B - Comm, Culture & Representation (A)","WI21","289","153","83.3%","85.7%","5.32","B+ (3.42)","B (3.28)"
"Davis, Zeinabu I.","COMM 101 - Intro Audio-Vis Media Practice (A)","WI21","68","25","88.0%","91.7%","7.62","B+ (3.70)","B+ (3.49)"
"Martinico, Daniel J","COMM 101D - MPL:Non-Linear Digital Editing (A)","WI21","15","7","100.0%","100.0%","8.21","A (4.00)","N/A"
"Martinico, Daniel J","COMM 101K - MPL: Documentary Sketchbook (A)","WI21","15","6","100.0%","100.0%","3.50","A (4.00)","N/A"
"Campion, Camille E","COMM 102C - MMPP: Media & Design Practicum (A)","WI21","18","5","100.0%","100.0%","3.70","A- (3.80)","N/A"
"Ahn, Patricia Jeehyun","COMM 102M - MMPP: Studio/TV (A)","WI21","16","5","100.0%","100.0%","4.50","A (4.00)","N/A"
"Whitworth-Smith, Andrew C","COMM 106I - CI: Internet Industry (A)","WI21","66","56","92.9%","94.6%","4.79","B+ (3.67)","A- (3.77)"
"Hill, Erin Truesdell","COMM 106T - CI: TV, Culture & the Public (A)","WI21","61","25","80.0%","92.0%","5.54","B (3.24)","B+ (3.59)"
"Jack, Caroline Sarah","COMM 109D - MC: Advertising & Society (A)","WI21","63","30","96.7%","96.7%","5.57","B+ (3.55)","B+ (3.60)"
"Tanaka, Stefan A.","COMM 109I - MC: History of Information (A)","WI21","18","6","83.3%","83.3%","3.50","B (3.17)","N/A"
"Zilberg, Elana","COMM 111B - CCP:Borders, Space & Politics (A)","WI21","17","5","100.0%","100.0%","6.90","A- (3.80)","N/A"
"Rojo Solis, Juan Jose","COMM 111P - CCP:Perform & Cultural Studies (A)","WI21","30","11","100.0%","81.8%","3.23","A- (3.91)","B+ (3.57)"
"Guarrasi, Ivana","COMM 112G - IM: Language & Globalization (A)","WI21","31","10","100.0%","100.0%","3.39","A (4.00)","B+ (3.58)"
