"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Willis, Jarryd Thomas","PSYC 158 - Interpersonal Relationships (A)","FA22","342","274","98.5%","97.1%","4.11","B+ (3.67)","B+ (3.63)"
"Wixted, John T","PSYC 162 - Psychology and the Law (A)","FA22","232","107","95.3%","98.1%","4.86","B (3.29)","B (3.01)"
"Walker, Caren Michelle","PSYC 167 - Science of Imagination (A)","FA22","31","29","100.0%","100.0%","3.88","B+ (3.64)","B+ (3.63)"
"Chapman, Eddie Nathaniel","PSYC 168 - Psychological Disorders/Child (A)","FA22","340","107","99.0%","99.0%","5.12","A- (3.77)","A- (3.89)"
"Mukku, Dhananjaya","PSYC 171 - Neurobiology-Learning & Memory (A)","FA22","74","59","98.3%","98.3%","5.42","B+ (3.36)","B+ (3.69)"
"Glaser, Dale","PSYC 178 - Industrial Organizational Psyc (A)","FA22","134","47","88.6%","97.7%","3.82","B+ (3.43)","B+ (3.42)"
"Lacefield, Katharine I","PSYC 179 - Drugs,Addiction&Mental Disordr (A)","FA22","383","140","98.5%","100.0%","4.10","A- (3.92)","A- (3.84)"
"Anagnostaras, Stephan","PSYC 181 - Drugs And Behavior (A)","FA22","321","188","92.5%","93.0%","4.58","B+ (3.52)","B+ (3.50)"
"Gentner, Tim","PSYC 189 - Brain, Behavior, and Evolution (A)","FA22","25","10","87.5%","100.0%","6.50","B (3.00)","B (3.10)"
"Gremel, Christina M","PSYC 193 - Topics in Psychology (A)","FA22","17","6","100.0%","100.0%","3.17","A- (3.83)","N/A"
"Lapidow, Elizabeth Sophie","PSYC 193 - Topics in Psychology (B)","FA22","20","19","94.7%","100.0%","3.17","B+ (3.58)","A- (3.71)"
"Hurwitz, Ethan Scott","PSYC 193L - Psychology Laboratory Topics (A)","FA22","48","42","92.9%","95.2%","9.69","B+ (3.44)","B (3.27)"
"Heyman, Gail D.","PSYC 194A - Honors Thesis I (A)","FA22","33","10","100.0%","88.9%","5.30","A (4.00)","A- (3.95)"
"Moranton, Nirelia Melbina-","PSYC 2 - Gen Psych:Biological Foundatns (A)","FA22","257","146","87.7%","92.0%","5.86","B (3.01)","C+ (2.49)"
"Pilegard, Celeste Cristine","PSYC 3 - Gen Psych:Cognitive Foundatns (A)","FA22","315","205","95.5%","97.0%","4.12","B+ (3.41)","B (3.04)"
"McCullough, Michael E","PSYC 6 - General Psychology: Social (A)","FA22","292","220","93.6%","95.4%","3.99","B (3.23)","B- (2.95)"
"Lowe, Angela Beth","PSYC 60 - Introduction to Statistics (A)","FA22","232","130","83.7%","95.3%","6.27","B (3.02)","B- (2.90)"
"Rickard, Timothy C.","PSYC 60 - Introduction to Statistics (B)","FA22","231","111","81.7%","78.7%","4.74","B (3.09)","C+ (2.61)"
"Powell, Lindsey Jane","PSYC 7 - Gen Psych:Developmental Fndtns (A)","FA22","288","130","98.4%","96.0%","3.28","B+ (3.57)","B+ (3.40)"
"Pilegard, Celeste Cristine","PSYC 70 - Research Methods in Psychology (A)","FA22","207","120","95.0%","97.5%","5.13","B+ (3.48)","B+ (3.30)"
"Lowe, Angela Beth","PSYC 71 - Lab/Psych Research Methods (A)","FA22","49","29","85.7%","96.4%","7.04","B- (2.93)","B (3.03)"
"Steiner, Eric Tomas","PSYC 71 - Lab/Psych Research Methods (B)","FA22","49","19","100.0%","100.0%","5.06","B (3.11)","B (3.01)"
"Gorman, Michael R.","PSYC 87 - First-year Seminar (A)","FA22","16","9","88.9%","77.8%","0.75","A (4.00)","N/A"
"Dobkins, Karen R.","PSYC 88 - Learning Sustainable Wellbeing (A)","FA22","56","19","100.0%","100.0%","1.03","A (4.00)","N/A"
"Sousa, Margarette Pamela-Burd","PSYC 104 - Social Psychology (A)","S222","76","20","95.0%","90.0%","6.70","A- (3.74)","B+ (3.46)"
"Lowe, Angela Beth","PSYC 105 - Cognitive Psychology (A)","S222","50","34","94.1%","100.0%","5.15","B (3.19)","B- (2.97)"
"Winkielman, Piotr","PSYC 114 - Lab/Psychophysiological Persp (A)","S222","26","5","100.0%","100.0%","4.10","B+ (3.60)","B (3.26)"
"Moranton, Nirelia Melbina-","PSYC 122 - Mechanisms of Animal Behavior (A)","S222","24","7","100.0%","100.0%","6.50","B+ (3.50)","B+ (3.40)"
"Chapman, Eddie Nathaniel","PSYC 124 - Clinical Assessment/Treatment (A)","S222","66","19","100.0%","100.0%","5.79","A- (3.94)","A- (3.91)"
"Anagnostaras, Stephan","PSYC 131 - Scientific Racism (A)","S222","56","45","95.6%","97.8%","4.54","A- (3.96)","A- (3.91)"
"Lowe, Angela Beth","PSYC 136 - Cognitive Development (A)","S222","18","11","81.8%","90.9%","5.05","B- (2.91)","N/A"
"Wixted, John T","PSYC 144 - Memory and Amnesia (A)","S222","30","7","100.0%","100.0%","8.21","B (3.14)","B- (2.92)"
"Lacefield, Katharine I","PSYC 154 - Behavior Modification (A)","S222","87","19","93.3%","100.0%","4.25","A- (3.73)","B+ (3.68)"
"Willis, Jarryd Thomas","PSYC 158 - Interpersonal Relationships (A)","S222","78","61","96.7%","95.0%","5.58","B+ (3.66)","B+ (3.49)"
"Lacefield, Katharine I","PSYC 179 - Drugs,Addiction&Mental Disordr (A)","S222","95","21","100.0%","100.0%","4.60","A- (3.90)","A- (3.86)"
"Anagnostaras, Stephan","PSYC 181 - Drugs And Behavior (A)","S222","75","40","100.0%","100.0%","5.40","B+ (3.50)","B+ (3.37)"
"Rickard, Timothy C.","PSYC 191 - Psychology of Sleep (A)","S222","17","4","100.0%","100.0%","6.00","B (3.25)","N/A"
"Willis, Jarryd Thomas","PSYC 193 - Topics in Psychology (A)","S222","8","7","100.0%","85.7%","6.50","B+ (3.57)","N/A"
"Schill, Hayden","PSYC 193 - Topics in Psychology (B)","S222","10","10","100.0%","100.0%","4.50","A- (3.90)","N/A"
"Hurwitz, Ethan Scott","PSYC 193L - Psychology Laboratory Topics (B)","S222","17","8","100.0%","100.0%","9.50","B (3.29)","N/A"
"Albright, Thomas D","PSYC 2 - Gen Psych:Biological Foundatns (A)","S222","22","6","83.3%","66.7%","6.83","B+ (3.60)","B- (2.98)"
"Holden, Stefanie Cathrine Marie","PSYC 6 - General Psychology: Social (A)","S222","43","17","100.0%","100.0%","4.03","A- (3.94)","B+ (3.70)"
"Rickard, Timothy C.","PSYC 60 - Introduction to Statistics (A)","S222","28","8","100.0%","100.0%","4.75","A- (3.71)","B- (2.70)"
"Willis, Jarryd Thomas","PSYC 1 - Psychology (A)","S122","71","43","95.3%","93.0%","5.57","A- (3.85)","A- (3.86)"
"Lacefield, Katharine I","PSYC 100 - Clinical Psychology (A)","S122","177","36","93.9%","93.9%","5.15","A- (3.82)","A- (3.81)"
"Heyman, Gail D.","PSYC 101 - Developmental Psychology (A)","S122","58","16","92.3%","92.3%","6.35","A- (3.79)","B (3.28)"
"Case, Laura K","PSYC 102 - Sensory Neuroscience (A)","S122","27","7","100.0%","100.0%","7.07","B- (2.86)","B- (2.97)"
"Geller, Emma Harlan","PSYC 105 - Cognitive Psychology (A)","S122","48","34","93.9%","93.9%","6.14","B+ (3.32)","B- (2.83)"
"Gorman, Michael R.","PSYC 106 - Behavioral Neuroscience (A)","S122","32","3","100.0%","100.0%","8.50","B+ (3.67)","B- (2.95)"
"Winkielman, Piotr","PSYC 114 - Lab/Psychophysiological Persp (A)","S122","37","6","100.0%","100.0%","4.83","A- (3.83)","B+ (3.52)"
"Winkielman, Piotr","PSYC 137 - Social Cognition (A)","S122","23","4","75.0%","75.0%","4.50","B+ (3.50)","A- (3.74)"
"Willis, Jarryd Thomas","PSYC 155 - Social Psychology and Medicine (A)","S122","68","51","100.0%","100.0%","6.14","A- (3.80)","A- (3.78)"
"Wixted, John T","PSYC 162 - Psychology and the Law (A)","S122","79","13","83.3%","83.3%","5.83","B (3.08)","B- (2.88)"
"Lacefield, Katharine I","PSYC 168 - Psychological Disorders/Child (A)","S122","165","35","100.0%","96.8%","5.73","A- (3.77)","A- (3.72)"
"Schill, Hayden","PSYC 174 - Visual Cognition (A)","S122","18","13","92.3%","92.3%","4.04","B (3.23)","N/A"
"Glaser, Dale","PSYC 178 - Industrial Organizational Psyc (A)","S122","24","5","80.0%","80.0%","8.00","B+ (3.60)","C+ (2.58)"
"Anagnostaras, Stephan","PSYC 181GS - Drugs and Behavior (A)","S122","28","11","100.0%","100.0%","3.59","A- (3.91)","B+ (3.69)"
"Chapman, Eddie Nathaniel","PSYC 193 - Topics in Psychology (B)","S122","16","3","100.0%","100.0%","8.50","B+ (3.67)","N/A"
"Anagnostaras, Stephan","PSYC 193GS - Special Topics in Psychology (A)","S122","28","10","100.0%","100.0%","4.70","A- (3.90)","A- (3.98)"
"Lowe, Angela Beth","PSYC 193L - Psychology Laboratory Topics (A)","S122","19","7","100.0%","100.0%","4.21","A- (3.71)","N/A"
"Hurwitz, Ethan Scott","PSYC 193L - Psychology Laboratory Topics (B)","S122","16","10","90.0%","100.0%","11.30","B (3.22)","N/A"
"Moranton, Nirelia Melbina-","PSYC 2 - Gen Psych:Biological Foundatns (A)","S122","20","8","100.0%","100.0%","7.75","B+ (3.57)","B (3.20)"
"Fine, Rachel","PSYC 3 - Gen Psych:Cognitive Foundatns (A)","S122","17","3","100.0%","100.0%","8.50","B+ (3.67)","N/A"
"Lowe, Angela Beth","PSYC 60 - Introduction to Statistics (A)","S122","32","19","100.0%","100.0%","6.61","B (3.17)","B- (2.78)"
"Geller, Emma Harlan","PSYC 70 - Research Methods in Psychology (A)","S122","30","28","100.0%","100.0%","4.86","B (3.18)","B (3.13)"
"Steiner, Eric Tomas","PSYC 71 - Lab/Psych Research Methods (A)","S122","19","12","100.0%","100.0%","5.17","B+ (3.36)","N/A"
"Kim, Min Ju","PSYC 1 - Psychology (A)","SP22","288","124","97.6%","96.7%","3.19","A- (3.88)","B+ (3.61)"
"Chapman, Eddie Nathaniel","PSYC 100 - Clinical Psychology (A)","SP22","362","129","98.4%","96.8%","5.45","A- (3.87)","A- (3.90)"
"Pesowski, Madison Leigh","PSYC 101 - Developmental Psychology (A)","SP22","292","103","99.0%","94.1%","4.19","B+ (3.63)","B+ (3.51)"
"Fine, Rachel","PSYC 104 - Social Psychology (A)","SP22","269","107","86.0%","81.1%","3.45","B+ (3.34)","B (3.23)"
"Lowe, Angela Beth","PSYC 105 - Cognitive Psychology (A)","SP22","276","192","90.6%","93.2%","5.24","B (3.20)","B- (2.95)"
"Gremel, Christina M","PSYC 106 - Behavioral Neuroscience (A)","SP22","238","86","80.5%","82.9%","5.91","B- (2.95)","C+ (2.56)"
"Geller, Emma Harlan","PSYC 111B - Research Methods II (A)","SP22","37","31","90.3%","93.5%","10.82","B+ (3.48)","B+ (3.65)"
"Pashler, Harold E","PSYC 115B - Lab/Cognitive Psychology II (A)","SP22","15","7","57.1%","42.9%","1.93","B+ (3.57)","N/A"
"Lang, Ariel","PSYC 116C - Lab/Clinical Psyc Research III (A)","SP22","21","8","100.0%","100.0%","7.36","A- (3.86)","A- (3.95)"
"Bajic, Daniel Andrew","PSYC 117 - Educ Research/Outreach Lab (A)","SP22","21","16","100.0%","100.0%","6.90","A- (3.93)","A (4.00)"
"Kaye, Walter H.","PSYC 134 - Eating Disorders (A)","SP22","275","89","90.5%","81.0%","3.65","B+ (3.39)","B (3.15)"
"Lowe, Angela Beth","PSYC 136 - Cognitive Development (A)","SP22","54","22","81.8%","95.5%","4.50","B (3.19)","B (3.02)"
"Fine, Rachel","PSYC 137 - Social Cognition (A)","SP22","221","77","69.3%","71.6%","4.53","B (3.24)","B (3.20)"
"Dickenson, Janna Alene","PSYC 155 - Social Psychology and Medicine (A)","SP22","219","165","97.0%","99.4%","4.11","A- (3.78)","B+ (3.63)"
"Willis, Jarryd Thomas","PSYC 158 - Interpersonal Relationships (A)","SP22","397","332","98.2%","96.4%","4.03","A- (3.80)","A- (3.73)"
"Pashler, Harold E","PSYC 161 - Engineering Psychology (A)","SP22","89","25","52.0%","44.0%","4.98","B (3.09)","B- (2.88)"
"Chapman, Eddie Nathaniel","PSYC 168 - Psychological Disorders/Child (A)","SP22","286","97","100.0%","98.9%","5.23","A- (3.81)","A- (3.89)"
"Dickenson, Janna Alene","PSYC 172 - Psychology of Human Sexuality (A)","SP22","343","256","88.6%","87.8%","5.25","B+ (3.47)","B+ (3.48)"
"Brady, Timothy Francis","PSYC 174 - Visual Cognition (A)","SP22","141","56","100.0%","98.2%","4.03","B+ (3.59)","B (3.22)"
"Mc Kenzie, Craig R.M.","PSYC 176 - Creativity (A)","SP22","101","34","66.7%","63.6%","3.29","B+ (3.30)","B (3.06)"
"Glaser, Dale","PSYC 178 - Industrial Organizational Psyc (A)","SP22","140","52","93.9%","95.8%","3.95","B (3.13)","B- (2.80)"
"Shields, Chloe Noelle","PSYC 179 - Drugs,Addiction&Mental Disordr (A)","SP22","143","49","95.8%","93.8%","3.92","B+ (3.56)","B+ (3.45)"
"Van Alstyne, Kaitlin Rhianna","PSYC 181 - Drugs And Behavior (A)","SP22","246","177","98.3%","97.2%","4.67","B+ (3.52)","B+ (3.61)"
"Aron, Adam","PSYC 185 - Psychology Climate Crisis (A)","SP22","104","61","83.1%","84.7%","6.14","B (3.29)","B- (2.97)"
"Gentner, Tim","PSYC 189 - Brain, Behavior, and Evolution (A)","SP22","23","10","60.0%","70.0%","6.90","B+ (3.30)","B (3.09)"
"Rickard, Timothy C.","PSYC 191 - Psychology of Sleep (A)","SP22","104","39","88.6%","94.3%","4.73","B+ (3.30)","B (3.03)"
"Harris, Christine Renee","PSYC 193 - Topics in Psychology (A)","SP22","18","10","100.0%","100.0%","5.50","A (4.00)","N/A"
"Rickard, Timothy C.","PSYC 193 - Topics in Psychology (B)","SP22","20","3","100.0%","100.0%","3.50","A (4.00)","B+ (3.49)"
"Lacefield, Katharine I","PSYC 193L - Psychology Laboratory Topics (A)","SP22","34","23","100.0%","100.0%","6.15","A- (3.83)","A (4.00)"
"Lacefield, Katharine I","PSYC 193L - Psychology Laboratory Topics (B)","SP22","35","25","100.0%","100.0%","5.00","A- (3.96)","A (4.00)"
"Barner, David A.","PSYC 193L - Psychology Laboratory Topics (C)","SP22","22","4","100.0%","100.0%","3.50","A- (3.75)","B (3.13)"
"Heyman, Gail D.","PSYC 194C - Honors Thesis III (A)","SP22","30","5","100.0%","100.0%","10.50","A (4.00)","A- (3.99)"
"Pilegard, Celeste Cristine","PSYC 3 - Gen Psych:Cognitive Foundatns (A)","SP22","309","178","96.0%","98.8%","4.01","B+ (3.48)","B- (2.96)"
"Willis, Jarryd Thomas","PSYC 6 - General Psychology: Social (A)","SP22","283","213","98.6%","98.1%","3.59","B+ (3.68)","B+ (3.60)"
"Fan, Judith Ellen","PSYC 60 - Introduction to Statistics (A)","SP22","194","94","88.2%","94.6%","6.97","B+ (3.53)","B (3.21)"
"Rose, Fred E.","PSYC 60 - Introduction to Statistics (B)","SP22","222","87","91.8%","90.6%","6.62","B+ (3.31)","B- (2.72)"
"Powell, Lindsey Jane","PSYC 7 - Gen Psych:Developmental Fndtns (A)","SP22","278","167","97.5%","95.7%","3.69","B+ (3.42)","B+ (3.69)"
"Pilegard, Celeste Cristine","PSYC 70 - Research Methods in Psychology (A)","SP22","207","144","91.6%","97.2%","4.74","B+ (3.39)","B (3.21)"
"Geller, Emma Harlan","PSYC 71 - Lab/Psych Research Methods (A)","SP22","49","39","92.3%","94.9%","5.99","B (3.08)","B- (2.84)"
"Steiner, Eric Tomas","PSYC 71 - Lab/Psych Research Methods (B)","SP22","50","39","100.0%","100.0%","4.19","B (3.26)","B (3.16)"
"Gorman, Michael R.","PSYC 87 - First-year Seminar (A)","SP22","19","10","100.0%","100.0%","0.50","N/A","N/A"
"Dobkins, Karen R.","PSYC 88 - Learning Sustainable Wellbeing (A)","SP22","56","22","95.5%","95.5%","1.86","A (4.00)","N/A"
"Willis, Jarryd Thomas","PSYC 1 - Psychology (A)","WI22","293","169","99.4%","100.0%","3.95","A- (3.87)","A- (3.87)"
"Dickenson, Janna Alene","PSYC 100 - Clinical Psychology (A)","WI22","284","168","94.6%","84.5%","4.84","B+ (3.66)","B+ (3.63)"
"Walker, Caren Michelle","PSYC 101 - Developmental Psychology (A)","WI22","309","218","92.2%","93.1%","4.97","B+ (3.46)","B (3.03)"
"Gentner, Tim","PSYC 102 - Sensory Neuroscience (A)","WI22","249","91","89.0%","92.3%","5.23","B (3.29)","B- (2.95)"
"Wong, Lauren Hitomi","PSYC 104 - Social Psychology (A)","WI22","320","240","98.3%","97.5%","4.82","B+ (3.63)","B+ (3.47)"
"Brady, Timothy Francis","PSYC 105 - Cognitive Psychology (A)","WI22","324","139","100.0%","100.0%","4.26","A- (3.77)","B+ (3.70)"
"Dobkins, Karen R.","PSYC 106 - Behavioral Neuroscience (A)","WI22","302","109","96.2%","92.5%","4.40","A- (3.72)","B+ (3.55)"
"Urgolites, Zhisen Jiang","PSYC 108 - Cognitive Neuroscience (A)","WI22","282","107","94.4%","92.4%","3.90","B+ (3.70)","A- (3.72)"
"Heyman, Gail D.","PSYC 110 - Junior Honors Research Seminar (A)","WI22","39","21","85.0%","65.0%","4.79","B+ (3.67)","A- (3.79)"
"Geller, Emma Harlan","PSYC 111A - Research Methods I (A)","WI22","40","36","83.3%","88.9%","10.56","B+ (3.39)","B+ (3.39)"
"Winkielman, Piotr","PSYC 114 - Lab/Psychophysiological Persp (A)","WI22","34","12","91.7%","100.0%","4.33","A- (3.92)","A- (3.72)"
"Pashler, Harold E","PSYC 115A - Lab/Cognitive Psychology I (A)","WI22","19","8","62.5%","62.5%","6.00","B (3.13)","N/A"
"Lang, Ariel","PSYC 116B - Lab/Clinical Psych Research II (A)","WI22","21","13","100.0%","100.0%","5.58","B+ (3.67)","A- (3.76)"
"Miller, Cory T.","PSYC 118 - Laboratory in Animal Behavior (A)","WI22","33","24","87.5%","91.7%","4.92","B+ (3.67)","A- (3.76)"
"Dickenson, Janna Alene","PSYC 124 - Clinical Assessment/Treatment (A)","WI22","64","32","87.5%","93.8%","4.00","A- (3.72)","A- (3.74)"
"Anagnostaras, Stephan","PSYC 131 - Scientific Racism (A)","WI22","64","44","100.0%","95.5%","3.23","A- (3.93)","A- (3.99)"
"McCullough, Michael E","PSYC 141 - Evolution and Human Nature (A)","WI22","128","88","85.1%","92.0%","4.73","B+ (3.44)","B- (2.85)"
"Wixted, John T","PSYC 144 - Memory and Amnesia (A)","WI22","201","136","83.0%","88.1%","5.86","B (3.22)","B- (2.98)"
"Glaser, Dale","PSYC 151 - Tests and Measurement (A)","WI22","52","22","76.2%","75.0%","4.61","B (3.00)","B- (2.93)"
"Harris, Christine Renee","PSYC 153 - Psychology of Emotion (A)","WI22","242","86","89.4%","89.3%","5.31","B+ (3.43)","B- (2.97)"
"Lacefield, Katharine I","PSYC 154 - Behavior Modification (A)","WI22","313","84","100.0%","97.5%","4.73","A- (3.81)","B+ (3.61)"
"Hanes, Esther","PSYC 164 - Criminology (A)","WI22","330","114","96.4%","95.5%","4.97","B+ (3.69)","B+ (3.66)"
"Dobkins, Karen R.","PSYC 175 - Science of Mindfulness (A)","WI22","21","11","100.0%","100.0%","3.95","A- (3.82)","A- (3.74)"
"Aron, Adam","PSYC 185 - Psychology Climate Crisis (A)","WI22","95","56","81.5%","87.8%","5.87","B (3.27)","B (3.14)"
"Brady, Adena Schachner","PSYC 187 - Development/Social Cognition (A)","WI22","34","15","100.0%","100.0%","4.23","B+ (3.33)","B (3.29)"
"Lacefield, Katharine I","PSYC 188 - Impulse Control Disorders (A)","WI22","273","93","95.7%","98.9%","4.13","A- (3.80)","B+ (3.67)"
"Barner, David A.","PSYC 190R - The Science of Parenting (A)","WI22","382","144","95.0%","94.9%","4.57","B+ (3.66)","B+ (3.48)"
"Chapman, Eddie Nathaniel","PSYC 193 - Topics in Psychology (A)","WI22","31","8","100.0%","100.0%","4.00","A- (3.88)","A- (3.88)"
"Pilegard, Celeste Cristine","PSYC 193 - Topics in Psychology (B)","WI22","47","36","97.2%","100.0%","4.50","B+ (3.66)","A- (3.78)"
"Lowe, Angela Beth","PSYC 193L - Psychology Laboratory Topics (A)","WI22","35","17","82.4%","94.1%","5.56","B+ (3.47)","B+ (3.42)"
"Fan, Judith Ellen","PSYC 193L - Psychology Laboratory Topics (B)","WI22","34","17","60.0%","60.0%","10.13","B (3.19)","B+ (3.40)"
"Heyman, Gail D.","PSYC 194B - Honors Thesis II (A)","WI22","30","8","100.0%","100.0%","10.79","A (4.00)","N/A"
"Rose, Fred E.","PSYC 2 - Gen Psych:Biological Foundatns (A)","WI22","242","105","96.1%","96.0%","4.67","B+ (3.59)","B (3.18)"
"Chapman, Eddie Nathaniel","PSYC 4 - General Psychology: Behavioral (A)","WI22","245","107","90.4%","85.3%","3.56","B+ (3.55)","A- (3.77)"
"Lowe, Angela Beth","PSYC 60 - Introduction to Statistics (A)","WI22","217","150","93.2%","98.0%","5.39","B (3.17)","B- (2.75)"
"Steiner, Eric Tomas","PSYC 60 - Introduction to Statistics (B)","WI22","221","170","89.3%","94.7%","5.04","B (3.19)","B- (2.78)"
"Geller, Emma Harlan","PSYC 70 - Research Methods in Psychology (A)","WI22","202","158","86.5%","95.5%","5.59","B (3.28)","B- (2.98)"
"Pilegard, Celeste Cristine","PSYC 71 - Lab/Psych Research Methods (A)","WI22","49","16","100.0%","100.0%","5.88","B+ (3.38)","B+ (3.39)"
"Steiner, Eric Tomas","PSYC 71 - Lab/Psych Research Methods (B)","WI22","46","20","88.9%","100.0%","5.50","B+ (3.35)","B- (2.95)"
"Ferreira, Victor","PSYC 1 - Psychology (A)","FA21","388","247","96.3%","98.3%","3.51","B (3.26)","B (3.25)"
"Dickenson, Janna Alene","PSYC 100 - Clinical Psychology (A)","FA21","324","247","98.0%","98.8%","5.04","A- (3.76)","B+ (3.64)"
"Heyman, Gail D.","PSYC 101 - Developmental Psychology (A)","FA21","334","236","89.7%","85.3%","5.85","B+ (3.47)","B+ (3.39)"
"Serences, John Thomas","PSYC 102 - Sensory Neuroscience (A)","FA21","287","135","91.7%","94.7%","4.64","B+ (3.54)","B+ (3.53)"
"Belding, Jennifer","PSYC 104 - Social Psychology (A)","FA21","283","158","96.8%","97.4%","6.67","B+ (3.66)","B+ (3.60)"
"Geller, Emma Harlan","PSYC 105 - Cognitive Psychology (A)","FA21","338","265","96.6%","97.0%","5.96","B+ (3.55)","B (3.29)"
"Lang, Ariel","PSYC 116A - Lab/Clinical Psych Research I (A)","FA21","22","14","92.9%","92.9%","5.21","B+ (3.54)","A- (3.90)"
"Miller, Cory T.","PSYC 122 - Mechanisms of Animal Behavior (A)","FA21","165","135","90.2%","88.7%","5.13","B+ (3.35)","B+ (3.42)"
"Chapman, Eddie Nathaniel","PSYC 124 - Clinical Assessment/Treatment (A)","FA21","242","94","97.8%","98.9%","4.68","A- (3.82)","A- (3.88)"
"Rose, Fred E.","PSYC 125 - Clinical Neuropsychology (A)","FA21","120","55","98.1%","98.1%","4.16","B+ (3.58)","B+ (3.47)"
"Steiner, Eric Tomas","PSYC 132 - Hormones and Behavior (A)","FA21","151","128","89.7%","96.8%","5.44","B (3.20)","B- (2.93)"
"Golden, Susan S.","PSYC 133 - Circadian Rhythms-Bio Clocks (A)","FA21","81","29","78.6%","66.7%","8.36","B+ (3.38)","C+ (2.64)"
"Gorman, Michael R.","PSYC 133 - Circadian Rhythms-Bio Clocks (A)","FA21","81","29","78.6%","77.8%","8.36","B+ (3.38)","C+ (2.64)"
"Kaye, Walter H.","PSYC 134 - Eating Disorders (A)","FA21","234","98","86.0%","76.3%","4.16","B+ (3.40)","B (3.06)"
"Willis, Jarryd Thomas","PSYC 155 - Social Psychology and Medicine (A)","FA21","287","225","96.0%","93.7%","4.41","A- (3.81)","A- (3.87)"
"Wixted, John T","PSYC 162 - Psychology and the Law (A)","FA21","270","158","94.8%","94.7%","4.63","B (3.24)","C+ (2.58)"
"Chapman, Eddie Nathaniel","PSYC 168 - Psychological Disorders/Child (A)","FA21","244","111","99.1%","99.1%","5.30","A- (3.75)","A- (3.87)"
"Mukku, Dhananjaya","PSYC 171 - Neurobiology-Learning & Memory (A)","FA21","142","122","77.9%","81.1%","5.49","B+ (3.43)","B+ (3.56)"
"Glaser, Dale","PSYC 178 - Industrial Organizational Psyc (A)","FA21","135","54","81.1%","86.8%","4.08","B+ (3.38)","B (3.19)"
"Lacefield, Katharine I","PSYC 179 - Drugs,Addiction&Mental Disordr (A)","FA21","294","242","97.1%","97.5%","4.25","A- (3.75)","A- (3.72)"
"Hanes, Esther","PSYC 180 - Adolescence (A)","FA21","266","130","98.4%","99.2%","4.18","A- (3.83)","A- (3.76)"
"Anagnostaras, Stephan","PSYC 181 - Drugs And Behavior (A)","FA21","390","313","92.6%","94.2%","4.51","B+ (3.61)","B+ (3.46)"
"Gremel, Christina M","PSYC 193 - Topics in Psychology (A)","FA21","11","5","80.0%","80.0%","3.50","A (4.00)","N/A"
"Dickenson, Janna Alene","PSYC 193 - Topics in Psychology (B)","FA21","14","13","100.0%","100.0%","7.42","A- (3.77)","N/A"
"Hanes, Esther","PSYC 193 - Topics in Psychology (C)","FA21","62","23","86.4%","90.9%","4.41","B+ (3.57)","B+ (3.52)"
"Powell, Lindsey Jane","PSYC 193 - Topics in Psychology (D)","FA21","24","11","100.0%","100.0%","4.14","A- (3.73)","B+ (3.54)"
"Agrawal, Tanushree","PSYC 193 - Topics in Psychology (F)","FA21","48","41","87.8%","100.0%","3.57","B+ (3.68)","B+ (3.51)"
"Lacefield, Katharine I","PSYC 193L - Psychology Laboratory Topics (A)","FA21","35","16","100.0%","100.0%","5.70","A- (3.80)","A- (3.88)"
