"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Willoughby, Randy K","POLI 142I - National & Internatnl Security (A)","FA22","31","6","83.3%","83.3%","5.50","B+ (3.50)","B- (2.98)"
"Slantchev, Branislav","POLI 142J - National Security Strategy (A)","FA22","44","8","50.0%","62.5%","7.50","C+ (2.63)","B- (2.94)"
"Gartzke, Erik","POLI 143 - Int'lConflict:Cyber,Space,UAVs (A)","FA22","99","21","90.0%","94.7%","4.70","B+ (3.68)","B+ (3.55)"
"Joseph, Michael F","POLI 149 - Spies/Intelligence/US Nat'lSec (A)","FA22","235","51","96.0%","93.9%","4.58","A- (3.70)","A- (3.71)"
"Schneider, Christina","POLI 151 - International Organizations (A)","FA22","155","39","91.9%","97.2%","5.58","B+ (3.67)","B+ (3.55)"
"Joseph, Michael F","POLI 178 - App.Data Analyt./ US Nat.Sec (A)","FA22","60","10","62.5%","75.0%","7.17","A- (3.78)","A- (3.78)"
"Forman, Fonna","POLI 191A - Senr Hon Sem:Frontier/POLI I (A)","FA22","13","6","100.0%","100.0%","8.83","A (4.00)","N/A"
"Hoston, Germaine","POLI 191A - Senr Hon Sem:Frontier/POLI I (A)","FA22","13","6","100.0%","66.7%","8.83","A (4.00)","N/A"
"Elgin, Samuel Zincke","POLI 27 - Ethics And Society I (A)","FA22","201","70","93.9%","97.0%","4.20","A- (3.80)","A- (3.81)"
"Elgin, Samuel Zincke","POLI 28 - Ethics And Society II (A)","FA22","133","34","85.3%","97.1%","3.26","A- (3.73)","A- (3.93)"
"Desposato, Scott","POLI 30D - Political Inquiry (A)","FA22","162","57","85.2%","92.6%","5.83","B+ (3.53)","B (3.08)"
"Seese, Michael Francis","POLI 10 - Intro/Poli Sci:Amer Politics (A)","S222","46","13","92.3%","81.8%","4.50","A- (3.78)","B+ (3.52)"
"Seese, Michael Francis","POLI 10 - Intro/Poli Sci:Amer Politics (B)","S222","50","19","77.8%","87.5%","4.61","B (3.18)","B (3.05)"
"Draper, Matthew William","POLI 100F - Social Networks (A)","S222","49","18","33.3%","27.3%","6.50","B+ (3.33)","B- (2.98)"
"Kousser, Thad","POLI 103A - Calif Government & Politics (A)","S222","45","5","100.0%","100.0%","8.10","A- (3.80)","A- (3.90)"
"Ingham, Sean","POLI 110C - Politcl Thought/Kant-Nietzsche (A)","S222","16","3","66.7%","33.3%","5.83","B+ (3.33)","N/A"
"Hoston, Germaine","POLI 113BR - Chin/Japn Political Thought I (A)","S222","48","13","81.8%","90.9%","6.30","A- (3.80)","A- (3.82)"
"Forman, Fonna","POLI 117R - Bending/Curve: Climate Change (A)","S222","18","8","100.0%","100.0%","4.21","A- (3.88)","N/A"
"Ingham, Sean","POLI 118 - Game Theory/Political Science (A)","S222","17","3","100.0%","100.0%","11.17","A (4.00)","N/A"
"Strom, Kaare","POLI 120E - Scandinavian Politics (A)","S222","5","3","66.7%","66.7%","6.50","B (3.00)","N/A"
"Timmins, Graham","POLI 120G - British Politics (A)","S222","29","4","100.0%","100.0%","3.50","A- (3.75)","B+ (3.64)"
"Fisk, David Lee","POLI 126AB - Politics&Econ/CntrlEast Europe (A)","S222","13","3","100.0%","100.0%","9.17","B+ (3.67)","N/A"
"Desposato, Scott","POLI 134D - Topics/Latin American Politics (A)","S222","23","4","100.0%","100.0%","5.00","B+ (3.50)","B (3.27)"
"Gartzke, Erik","POLI 142A - United States Foreign Policy (A)","S222","41","5","100.0%","100.0%","9.70","B+ (3.67)","B (3.25)"
"Bergman, Matthew Edward","POLI 160AA - Introduction/Policy Analysis (A)","S222","34","4","75.0%","100.0%","9.00","B (3.25)","C+ (2.41)"
"Desposato, Scott","POLI 30 - Political Inquiry (A)","S222","44","6","100.0%","100.0%","5.17","A- (3.83)","B (3.21)"
"Jamel Edim Falabella, Leonardo","POLI 5 - Data Analytics/Social Science (A)","S222","49","43","95.2%","95.2%","5.79","A- (3.70)","A- (3.83)"
"Smith, Glenn Chatmas","POLI 104A - Supreme Court & Constitution (A)","S122","21","5","100.0%","100.0%","6.90","B+ (3.50)","B+ (3.43)"
"Draper, Matthew William","POLI 104I - Law&Politcs-Crts&Poli Controv (A)","S122","50","6","100.0%","100.0%","8.50","A- (3.80)","B (3.24)"
"Wiens, David","POLI 112A - Economic Theories/Pol Behavior (A)","S122","29","3","66.7%","100.0%","7.17","B+ (3.67)","B (3.19)"
"Magagna, Victor Valentine","POLI 113A - E. Asia Thought/Comp Perspectv (A)","S122","162","24","100.0%","100.0%","5.80","A- (3.95)","A- (3.94)"
"Forman, Fonna","POLI 117R - Bending/Curve: Climate Change (A)","S122","21","3","100.0%","100.0%","4.50","A (4.00)","A- (3.77)"
"Hoffman, Geoffrey Joseph","POLI 12 - Intro/Poli Sci:Int'l Relations (A)","S122","36","8","100.0%","100.0%","5.00","A (4.00)","B+ (3.31)"
"Fefer, Adam Brooks","POLI 130 - Politics of Violence (A)","S122","37","5","50.0%","75.0%","7.00","A- (3.75)","B+ (3.50)"
"Forman, Fonna","POLI 13R - Power and Justice (A)","S122","41","4","75.0%","75.0%","10.00","A (4.00)","B+ (3.66)"
"Draper, Matthew William","POLI 27 - Ethics And Society I (A)","S122","67","5","100.0%","100.0%","3.83","A (4.00)","B+ (3.58)"
"Ban, Pamela M","POLI 100B - The U. S. Congress (A)","SP22","155","45","95.5%","100.0%","3.91","A- (3.77)","B+ (3.60)"
"Galderisi, Peter","POLI 102C - American Political Development (A)","SP22","64","18","92.9%","92.9%","3.36","B+ (3.31)","B+ (3.40)"
"Fletcher, Nathan","POLI 103A - Calif Government & Politics (A)","SP22","143","36","96.8%","96.7%","3.98","A- (3.97)","A- (3.76)"
"Smith, Glenn Chatmas","POLI 104D - Judicial Politics (A)","SP22","143","38","88.9%","91.4%","5.21","B (3.25)","B (3.23)"
"Macmanus, Maureen Danielle","POLI 104K - Legal Argument Formulation (A)","SP22","29","6","50.0%","25.0%","5.30","B+ (3.40)","A- (3.98)"
"Orfield, Michael Bennett","POLI 104P - Science, Technology & the Law (A)","SP22","137","38","92.1%","92.1%","3.39","A- (3.82)","A- (3.83)"
"Macmanus, Maureen Danielle","POLI 104T - Evidence, Civil Proc&Crim Law (A)","SP22","39","5","60.0%","40.0%","4.50","A- (3.80)","A- (3.84)"
"Nichter, Maysa","POLI 104U - Introduction to Business Law (A)","SP22","113","26","100.0%","100.0%","3.42","A- (3.96)","B+ (3.63)"
"Hoston, Germaine","POLI 114BR - Marxist Political Thought (A)","SP22","48","13","84.6%","76.9%","5.58","B+ (3.64)","B (3.20)"
"Desposato, Scott","POLI 11D - Intro/Poli Sci:Compar Politics (A)","SP22","126","66","95.5%","93.9%","3.28","B+ (3.68)","B+ (3.51)"
"Neuheiser, Joerg","POLI 120D - Germany:  Division (A)","SP22","44","33","97.0%","100.0%","3.89","B (3.29)","B- (2.93)"
"Fisk, David Lee","POLI 120F - Europe as a Political Model (A)","SP22","65","21","100.0%","100.0%","3.50","A- (3.71)","A- (3.72)"
"Feeley, Maureen Catherine","POLI 122 - Politics of Human Rights (A)","SP22","183","40","89.7%","94.9%","5.83","B+ (3.43)","B (3.23)"
"Feeley, Maureen Catherine","POLI 125 - Gender,Politics&Globalization (A)","SP22","51","13","92.3%","100.0%","4.81","A- (3.83)","B+ (3.56)"
"Gartzke, Erik","POLI 12D - Intro/Poli Sci:Int'l Relations (A)","SP22","196","70","95.5%","92.4%","4.71","A- (3.73)","B+ (3.66)"
"Warren, Scott","POLI 138D - Spec Topic/Comparatve Politics (A)","SP22","46","12","91.7%","100.0%","2.67","A- (3.91)","A- (3.78)"
"Gartzke, Erik","POLI 142D - Weapons of Mass Destruction (A)","SP22","255","52","94.0%","96.0%","3.38","A- (3.90)","B+ (3.59)"
"Willoughby, Randy K","POLI 142I - National & Internatnl Security (A)","SP22","33","6","66.7%","66.7%","7.83","B+ (3.50)","B- (2.98)"
"Magagna, Victor Valentine","POLI 142K - Politics and Warfare (A)","SP22","436","104","99.0%","97.9%","3.32","A- (3.98)","A- (3.85)"
"Magagna, Victor Valentine","POLI 142K - Politics and Warfare (B)","SP22","444","105","95.8%","93.7%","2.65","A- (3.96)","A- (3.87)"
"Broz, James Lawrence","POLI 144F - Politics/Int'l Trade & Finance (A)","SP22","64","15","93.3%","85.7%","4.64","B+ (3.33)","B (3.06)"
"Joseph, Michael F","POLI 145 - Theories/Techno & Nat Security (A)","SP22","47","11","90.9%","100.0%","5.23","A- (3.70)","A- (3.70)"
"Bergman, Matthew Edward","POLI 160AA - Introduction/Policy Analysis (A)","SP22","129","44","46.5%","62.8%","5.40","B (3.14)","B- (2.89)"
"Roberts, Margaret Earling","POLI 176 - Text as Data (A)","SP22","60","12","100.0%","100.0%","4.94","A- (3.78)","B+ (3.42)"
"Elgin, Samuel Zincke","POLI 27 - Ethics And Society I (A)","SP22","208","78","89.0%","97.3%","2.99","A- (3.77)","B+ (3.34)"
"Elgin, Samuel Zincke","POLI 28 - Ethics And Society II (A)","SP22","174","50","81.3%","97.9%","4.63","B+ (3.58)","B+ (3.59)"
"Galderisi, Peter","POLI 30D - Political Inquiry (A)","SP22","169","52","78.0%","82.0%","4.70","B+ (3.42)","B (3.06)"
"Arnold, David Hall","POLI 5D - Data Analytics/Social Sciences (A)","SP22","32","20","90.0%","100.0%","6.17","B+ (3.55)","B (3.10)"
"Paglayan, Agustina","POLI 100W - Politics,Policy,& Educ Inequal (A)","WI22","127","36","97.1%","94.3%","5.07","B+ (3.63)","B (3.15)"
"Ban, Pamela M","POLI 100Z - Gender and American Politics (A)","WI22","94","15","100.0%","100.0%","3.70","A- (3.93)","B+ (3.62)"
"Fletcher, Nathan","POLI 102D - Voting Rights Act 50 yrs later (A)","WI22","108","25","100.0%","100.0%","3.86","A- (3.88)","A- (3.77)"
"Smith, Glenn Chatmas","POLI 104B - Civil Liberties-Fundmntl Rghts (A)","WI22","133","40","95.0%","95.0%","5.10","B+ (3.46)","B (3.27)"
"Galderisi, Peter","POLI 104G - Election Law (A)","WI22","65","17","100.0%","100.0%","5.00","B+ (3.56)","B+ (3.42)"
"Nichter, Maysa","POLI 104J - Introduction/Legal Reasoning (A)","WI22","78","27","100.0%","100.0%","5.46","A- (3.81)","A- (3.85)"
"Hill, Seth J","POLI 10D - Intro/Poli Sci:Amer Politics (A)","WI22","259","126","97.5%","98.3%","4.85","B+ (3.50)","B (3.17)"
"Pamuk, Zeynep","POLI 110B - Sovereigns,Subj & Modern State (A)","WI22","46","24","87.5%","91.7%","3.83","B+ (3.46)","B+ (3.44)"
"Elgin, Samuel Zincke","POLI 110F - Critical Reasoning&Consumption (A)","WI22","12","5","100.0%","100.0%","7.70","A (4.00)","N/A"
"Ingham, Sean","POLI 110K - Liberty and Equality (A)","WI22","18","6","50.0%","50.0%","6.17","C (2.20)","N/A"
"Izzo, Federica","POLI 112A - Economic Theories/Pol Behavior (A)","WI22","89","27","69.2%","84.6%","3.81","A- (3.72)","B+ (3.51)"
"Hoston, Germaine","POLI 113BR - Chin/Japn Political Thought I (A)","WI22","55","12","100.0%","100.0%","4.32","B (3.27)","A- (3.87)"
"Wiens, David","POLI 118 - Game Theory/Political Science (A)","WI22","47","18","81.3%","81.3%","5.68","B+ (3.59)","B+ (3.40)"
"Magagna, Victor Valentine","POLI 120A - Pol Develop of Western Europe (A)","WI22","422","89","95.2%","95.2%","3.15","A- (3.95)","A- (3.88)"
"Strom, Kaare","POLI 120E - Scandinavian Politics (A)","WI22","33","10","80.0%","70.0%","3.61","B (3.00)","B- (2.73)"
"Fisk, David Lee","POLI 120K - Comparative Legislatures (A)","WI22","27","4","100.0%","100.0%","8.50","A- (3.75)","B+ (3.47)"
"Strom, Kaare","POLI 122D - Abuse of Power (A)","WI22","43","10","88.9%","88.9%","5.17","A- (3.78)","B- (2.86)"
"Naoi, Megumi","POLI 125B - Politics of Food/Global Econ. (A)","WI22","80","18","100.0%","87.5%","4.63","A- (3.76)","B (3.29)"
"Feeley, Maureen Catherine","POLI 127 - Politics of Development (A)","WI22","41","9","100.0%","100.0%","3.83","B+ (3.56)","B (3.25)"
"Hoston, Germaine","POLI 131CR - The Chinese Revolution (A)","WI22","53","10","100.0%","100.0%","5.90","A (4.00)","B+ (3.64)"
"Nellis, Gareth Hb","POLI 133 - DemocracyDevelopment/SouthAsia (A)","WI22","19","9","88.9%","88.9%","4.50","B+ (3.63)","N/A"
"Nellis, Gareth Hb","POLI 134 - Political Parties/Development (A)","WI22","23","10","90.0%","90.0%","2.90","B+ (3.40)","B+ (3.41)"
"Saiegh, Sebastian","POLI 134D - Topics/Latin American Politics (A)","WI22","37","11","90.9%","90.9%","3.23","B+ (3.50)","B (3.00)"
"Ferree, Karen E","POLI 135D - Compar. Pol/Race & Ethnicity (A)","WI22","57","22","95.2%","100.0%","5.74","B+ (3.67)","B+ (3.39)"
"Magagna, Victor Valentine","POLI 136 - Religion and Politics (A)","WI22","452","104","95.1%","94.1%","2.28","A- (3.95)","A- (3.94)"
"Fisk, David Lee","POLI 137A - Compar Pol Parties/Interst Grp (A)","WI22","16","3","100.0%","100.0%","3.50","B+ (3.50)","N/A"
"Wong, Tak Kei","POLI 140D - It'l Human Rights Law Migrants (A)","WI22","118","34","94.1%","97.0%","4.97","B+ (3.59)","C+ (2.66)"
"Lake, David A","POLI 142A - United States Foreign Policy (A)","WI22","116","29","92.9%","92.3%","5.50","B+ (3.46)","B (3.26)"
"Roeder, Philip G","POLI 147B - Russian-American Relations (A)","WI22","41","12","91.7%","91.7%","5.33","B+ (3.33)","B- (2.90)"
"Wong, Tak Kei","POLI 150A - Politics of Immigration (A)","WI22","157","42","100.0%","100.0%","3.85","A- (3.92)","B+ (3.33)"
"Saiegh, Sebastian","POLI 163 - Analyzing Politics (A)","WI22","55","17","82.4%","100.0%","2.85","B+ (3.53)","B (3.20)"
"Warren, Scott","POLI 165 - Special Topics:Policy Analysis (A)","WI22","21","7","100.0%","100.0%","4.21","A- (3.86)","A- (3.85)"
"Izzo, Federica","POLI 174 - Analyzing Elections (A)","WI22","22","10","90.0%","100.0%","4.50","B+ (3.30)","B+ (3.57)"
"Roberts, Margaret Earling","POLI 191B - Senr Hon Sem:Frontier/POLI II (A)","WI22","14","3","100.0%","100.0%","13.83","A (4.00)","N/A"
"Roeder, Philip G","POLI 191B - Senr Hon Sem:Frontier/POLI II (A)","WI22","14","3","100.0%","100.0%","13.83","A (4.00)","N/A"
"Elgin, Samuel Zincke","POLI 27 - Ethics And Society I (A)","WI22","140","45","92.9%","97.6%","4.98","B+ (3.66)","B+ (3.54)"
"Elgin, Samuel Zincke","POLI 28 - Ethics And Society II (A)","WI22","176","71","92.8%","98.5%","3.71","B+ (3.60)","B+ (3.52)"
"Galderisi, Peter","POLI 30D - Political Inquiry (A)","WI22","162","97","81.9%","79.8%","5.82","B+ (3.55)","B+ (3.49)"
"Arnold, David Hall","POLI 5D - Data Analytics/Social Sciences (A)","WI22","15","10","90.0%","100.0%","5.50","B+ (3.50)","N/A"
"Arnold, David Hall","POLI 5D - Data Analytics/Social Sciences (B)","WI22","15","8","87.5%","100.0%","6.00","B (3.25)","N/A"
"Zhao, Jiannan","POLI 5D - Data Analytics/Social Sciences (C)","WI22","10","4","25.0%","75.0%","3.50","B- (2.75)","N/A"
"Jamel Edim Falabella, Leonardo","POLI 5D - Data Analytics/Social Sciences (D)","WI22","10","9","88.9%","100.0%","6.72","B+ (3.44)","N/A"
"Ingham, Sean","POLI 87 - Freshman Seminar (A)","WI22","17","11","70.0%","80.0%","1.30","A (4.00)","N/A"
"Fletcher, Nathan","POLI 100G - How to Win or Lose an Election (A)","FA21","163","60","93.0%","98.2%","4.36","A- (3.72)","B+ (3.62)"
"Smith, Glenn Chatmas","POLI 104A - Supreme Court & Constitution (A)","FA21","182","54","86.5%","94.2%","5.93","B+ (3.35)","B+ (3.30)"
"Smith, Glenn Chatmas","POLI 104F - Constitutional Law (A)","FA21","15","5","100.0%","100.0%","10.10","A- (3.80)","N/A"
"Macmanus, Maureen Danielle","POLI 104J - Introduction/Legal Reasoning (A)","FA21","38","10","70.0%","60.0%","3.50","A- (3.90)","A- (3.92)"
"Stephens, Mattheus E","POLI 104N - Race and Law (A)","FA21","149","43","97.7%","97.7%","4.87","B+ (3.62)","B+ (3.46)"
"Porten, John Joseph","POLI 108 - Politics of Multiculturalism (A)","FA21","265","83","96.3%","96.2%","4.58","B+ (3.70)","B (3.28)"
"Wiens, David","POLI 110A - Citiz & Saints:Plato-Augustine (A)","FA21","69","22","76.2%","90.5%","5.55","B+ (3.57)","B+ (3.47)"
"Magagna, Victor Valentine","POLI 113A - E. Asia Thought/Comp Perspectv (A)","FA21","255","71","90.9%","89.4%","3.32","A- (3.88)","A- (3.85)"
"Magagna, Victor Valentine","POLI 113A - E. Asia Thought/Comp Perspectv (B)","FA21","333","96","94.5%","95.6%","3.50","A- (3.96)","A- (3.77)"
"Forman, Fonna","POLI 117R - Bending/Curve: Climate Change (A)","FA21","33","8","100.0%","100.0%","3.75","A- (3.88)","A- (3.93)"
"Strom, Kaare","POLI 11D - Intro/Poli Sci:Compar Politics (A)","FA21","123","53","77.8%","79.5%","4.83","B (3.13)","B- (2.90)"
"Fisk, David Lee","POLI 120G - British Politics (A)","FA21","109","35","97.1%","100.0%","5.38","B+ (3.52)","B (3.20)"
"Fisk, David Lee","POLI 120H - European Integration (A)","FA21","93","29","96.2%","92.3%","5.43","B+ (3.54)","B (3.28)"
"Nichter, Simeon C","POLI 125D - Corruption/DevelopingCountries (A)","FA21","253","62","95.0%","96.7%","5.67","A- (3.78)","B+ (3.52)"
"Nichter, Simeon C","POLI 126 - Political Economy/Development (A)","FA21","167","47","95.6%","95.6%","5.08","A- (3.79)","B+ (3.52)"
"Roeder, Philip G","POLI 12D - Intro/Poli Sci:Int'l Relations (A)","FA21","193","101","90.6%","96.6%","4.79","B+ (3.41)","B+ (3.35)"
"Forman, Fonna","POLI 13D - Power and Justice (A)","FA21","198","85","92.8%","97.6%","5.04","B+ (3.69)","B+ (3.56)"
"Gartzke, Erik","POLI 143 - Int'lConflict:Cyber,Space,UAVs (A)","FA21","91","27","80.0%","80.0%","4.58","B+ (3.68)","B+ (3.34)"
"Mares, David R","POLI 146A - US & Latin Amer:Pol&Econ Rel (A)","FA21","102","25","91.7%","90.9%","5.33","B+ (3.58)","C+ (2.52)"
"Joseph, Michael F","POLI 149 - Spies/Intelligence/US Nat'lSec (A)","FA21","142","38","83.8%","78.4%","5.64","B+ (3.61)","B+ (3.57)"
"Schneider, Christina","POLI 151 - International Organizations (A)","FA21","121","78","81.8%","96.1%","6.24","B+ (3.43)","B+ (3.32)"
"Wachob, William","POLI 165 - Special Topics:Policy Analysis (A)","FA21","30","10","77.8%","88.9%","3.90","A- (3.90)","B+ (3.64)"
"Bansak, Kirk C","POLI 170 - Algorithms/Public Policy/Ethic (A)","FA21","36","11","90.9%","100.0%","5.05","A- (3.70)","B (3.13)"
"Joseph, Michael F","POLI 178 - App.Data Analyt./ US Nat.Sec (A)","FA21","24","10","80.0%","88.9%","6.50","A- (3.70)","A- (3.78)"
"Roberts, Margaret Earling","POLI 191A - Senr Hon Sem:Frontier/POLI I (A)","FA21","17","6","100.0%","100.0%","7.30","A- (3.75)","N/A"
"Roeder, Philip G","POLI 191A - Senr Hon Sem:Frontier/POLI I (A)","FA21","17","6","100.0%","100.0%","7.30","A- (3.75)","N/A"
"Pamuk, Zeynep","POLI 28 - Ethics And Society II (A)","FA21","132","75","74.0%","94.4%","4.41","B+ (3.33)","B+ (3.54)"
"Desposato, Scott","POLI 30D - Political Inquiry (A)","FA21","236","90","84.9%","98.8%","5.14","B+ (3.61)","B (3.01)"
"Seese, Michael Francis","POLI 10 - Intro/Poli Sci:Amer Politics (A)","S221","41","11","81.8%","90.9%","5.05","A- (3.90)","B+ (3.45)"
"Jiang, Jiying","POLI 100A - The Presidency (A)","S221","36","8","100.0%","85.7%","6.50","B+ (3.63)","A- (3.71)"
"Smith, Glenn Chatmas","POLI 104A - Supreme Court & Constitution (A)","S221","40","7","100.0%","100.0%","4.50","B (3.00)","B (3.22)"
"Wiens, David","POLI 112A - Economic Theories/Pol Behavior (A)","S221","10","3","66.7%","100.0%","5.83","B (3.00)","N/A"
"Nichter, Simeon C","POLI 125D - Corruption/DevelopingCountries (A)","S221","21","5","100.0%","100.0%","8.10","B+ (3.40)","A- (3.81)"
"Forman, Fonna","POLI 13 - Power and Justice (A)","S221","43","7","100.0%","100.0%","7.64","A- (3.83)","B+ (3.68)"
"Timmins, Graham","POLI 130AA - The Soviet Successor States (A)","S221","14","3","50.0%","100.0%","5.50","B (3.00)","N/A"
"Naoi, Megumi","POLI 133A - Japanese Pol:Devlpmnt Perspctv (A)","S221","42","5","100.0%","100.0%","5.30","A (4.00)","B+ (3.47)"
"Gartzke, Erik","POLI 142A - United States Foreign Policy (A)","S221","29","5","25.0%","25.0%","8.00","B+ (3.67)","B- (2.92)"
"Magagna, Victor Valentine","POLI 142K - Politics and Warfare (A)","S221","83","12","83.3%","83.3%","5.33","A- (3.82)","A- (3.82)"
"Gartzke, Erik","POLI 143 - Int'lConflict:Cyber,Space,UAVs (A)","S221","28","5","80.0%","80.0%","5.70","A- (3.75)","B- (2.73)"
"Zhao, Jiannan","POLI 171 - Making Policy with Data (A)","S221","16","5","60.0%","80.0%","5.70","B (3.20)","N/A"
"Draper, Matthew William","POLI 27 - Ethics And Society I (A)","S221","42","10","90.0%","88.9%","5.90","B+ (3.57)","B (3.24)"
"Jamel Edim Falabella, Leonardo","POLI 5 - Data Analytics/Social Science (A)","S221","65","55","96.3%","96.3%","5.39","A- (3.93)","A- (3.83)"
"Reller, Cassidy Sebastian","POLI 100C - American Political Parties (A)","S121","21","3","100.0%","100.0%","3.17","B+ (3.33)","B+ (3.66)"
"Do, Nhat-Dang","POLI 100H - Race & Ethnicity/Amer Politics (A)","S121","41","9","100.0%","100.0%","5.61","B+ (3.56)","B+ (3.66)"
"Lange, Alexandra Rene","POLI 100M - Political Psychology (A)","S121","32","21","100.0%","100.0%","5.83","A- (3.76)","B+ (3.63)"
"Lockhart, Mackenzie William","POLI 102F - Mass Media and Politics (A)","S121","33","8","100.0%","100.0%","3.25","A (4.00)","A- (3.75)"
"Kousser, Thad","POLI 103A - Calif Government & Politics (A)","S121","26","4","100.0%","100.0%","5.00","A (4.00)","A- (3.76)"
"Magagna, Victor Valentine","POLI 113A - E. Asia Thought/Comp Perspectv (A)","S121","165","23","90.9%","90.5%","6.41","A- (3.86)","A- (3.80)"
"Forman, Fonna","POLI 117R - Bending/Curve: Climate Change (A)","S121","16","6","100.0%","100.0%","7.50","A (4.00)","N/A"
"Ingham, Sean","POLI 118 - Game Theory/Political Science (A)","S121","12","6","83.3%","83.3%","6.17","B (3.00)","N/A"
"Gibson, Clark C","POLI 125E - Pol/Conservation/DevCountries (A)","S121","9","4","66.7%","66.7%","5.17","C (2.00)","N/A"
"Fisk, David Lee","POLI 126AB - Politics&Econ/CntrlEast Europe (A)","S121","29","6","100.0%","100.0%","4.90","A (4.00)","B (3.28)"
"Jamel Edim Falabella, Leonardo","POLI 134AA - Compar Politics/Latin America (A)","S121","12","5","100.0%","100.0%","5.30","A- (3.80)","N/A"
"Fisk, David Lee","POLI 145C - Interntnl Reltn After Cold War (A)","S121","16","3","66.7%","100.0%","5.83","B (3.00)","N/A"
"Timmins, Graham","POLI 151 - International Organizations (A)","S121","17","4","100.0%","100.0%","5.00","A- (3.75)","N/A"
"Bergman, Matthew Edward","POLI 160AA - Introduction/Policy Analysis (A)","S121","27","5","100.0%","100.0%","8.10","B+ (3.60)","B (3.26)"
"Galderisi, Peter","POLI 30 - Political Inquiry (A)","S121","27","7","100.0%","100.0%","8.50","A- (3.83)","B+ (3.50)"
"Ban, Pamela M","POLI 100B - The U. S. Congress (A)","SP21","141","30","100.0%","100.0%","3.70","A- (3.90)","B+ (3.55)"
"Paglayan, Agustina","POLI 100W - Politics,Policy,& Educ Inequal (A)","SP21","80","21","89.5%","100.0%","5.87","B+ (3.65)","B+ (3.34)"
"Ban, Pamela M","POLI 100X - Quant Analysis/Congress Poli (A)","SP21","76","23","95.5%","95.5%","4.50","B+ (3.52)","B+ (3.63)"
"Galderisi, Peter","POLI 102C - American Political Development (A)","SP21","67","20","100.0%","100.0%","4.20","B+ (3.58)","B- (2.98)"
"Fletcher, Nathan","POLI 103A - Calif Government & Politics (A)","SP21","108","23","91.3%","91.3%","4.33","A- (3.76)","B+ (3.58)"
"Smith, Glenn Chatmas","POLI 104D - Judicial Politics (A)","SP21","116","20","100.0%","100.0%","5.60","A- (3.74)","B+ (3.52)"
"Galderisi, Peter","POLI 104G - Election Law (A)","SP21","72","14","100.0%","100.0%","6.07","B+ (3.69)","B+ (3.56)"
"Orfield, Michael Bennett","POLI 104P - Science, Technology & the Law (A)","SP21","103","31","96.6%","96.4%","3.53","A- (3.93)","A- (3.86)"
"Macmanus, Maureen Danielle","POLI 104T - Evidence, Civil Proc&Crim Law (A)","SP21","32","7","85.7%","42.9%","4.79","B+ (3.57)","B+ (3.64)"
"Nichter, Maysa","POLI 104U - Introduction to Business Law (A)","SP21","97","24","100.0%","100.0%","4.07","A- (3.87)","B+ (3.63)"
