"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Shenkman, Michael Thomas","USP 5 - Intro to Real Estate/Develmnt (A)","FA22","64","26","100.0%","96.2%","5.81","B+ (3.69)","B+ (3.50)"
"Martin, Isaac","USP 50 - Real Estate & Dev Colloquium (A)","FA22","30","9","100.0%","100.0%","1.00","B+ (3.33)","N/A"
"Shvartzberg Carrio, Manuel","USP 6 - Intro to Global Architecture (A)","FA22","38","16","93.3%","93.3%","3.13","B+ (3.69)","A- (3.91)"
"Sarkar, Sheila Srilekha","USP 100 - Introduction to Urban Planning (A)","S222","6","3","100.0%","100.0%","4.50","B+ (3.67)","N/A"
"Boomhower, Matthew Charles","USP 124 - Land Use Planning (A)","S222","22","6","100.0%","83.3%","5.50","B+ (3.33)","B- (2.92)"
"Moden, Kelly Kjestine","USP 151 - Real Estate Plan & Development (A)","S222","17","4","100.0%","100.0%","4.50","B (3.00)","N/A"
"Bajaj, Ravi Siddharth","USP 169 - Intro to Green Building (A)","S222","10","3","100.0%","100.0%","9.17","B+ (3.67)","N/A"
"Hinds, Juli Beth","USP 170 - Sustainable Planning (A)","S222","23","7","57.1%","57.1%","9.07","B+ (3.33)","B+ (3.58)"
"Curcio, Paul David","USP 181 - Public Transportation (A)","S222","17","5","80.0%","80.0%","7.30","A- (3.80)","N/A"
"Kwak, Nancy","USP 1 - History/US Urban Communities (A)","S122","25","4","75.0%","75.0%","8.50","A- (3.75)","B+ (3.38)"
"Hinds, Juli Beth","USP 2 - Urban World System (A)","S122","13","4","100.0%","100.0%","3.00","B+ (3.50)","N/A"
"Moses, Kelema Lee","USP 100 - Introduction to Urban Planning (A)","SP22","55","15","80.0%","93.3%","3.50","B+ (3.64)","B+ (3.54)"
"Bergman, Matthew Edward","USP 101 - Introduction/Policy Analysis (A)","SP22","19","7","50.0%","83.3%","6.10","B+ (3.40)","N/A"
"Hinds, Juli Beth","USP 124 - Land Use Planning (A)","SP22","57","19","94.4%","94.4%","5.50","B+ (3.61)","B (3.01)"
"Lerner, Amy M","USP 125 - The Design of Social Research (A)","SP22","20","6","100.0%","100.0%","2.83","A- (3.83)","B+ (3.35)"
"Lewis, Leslie R","USP 128B - CAS: Capstone Project (A)","SP22","10","3","100.0%","100.0%","3.83","B+ (3.33)","N/A"
"Lewis, Leslie R","USP 142B - Urban Chal. Homelessness II (A)","SP22","17","6","100.0%","100.0%","4.17","A (4.00)","N/A"
"Nations, Jennifer M","USP 147 - Case Studies/Hlth Care/Poor (A)","SP22","136","51","94.0%","94.0%","4.74","A- (3.71)","B+ (3.53)"
"Frank, Lawrence Douglas","USP 148 - Health & the Built Environment (A)","SP22","16","3","50.0%","50.0%","5.50","A (4.00)","N/A"
"Norr, Alex Vaughn","USP 15 - Urban Econ/Plan&Development (A)","SP22","61","23","100.0%","100.0%","4.41","B+ (3.67)","B (3.08)"
"Devereux, Christina Schopp","USP 150 - Real Estate/Law & Regulation (A)","SP22","40","14","100.0%","92.9%","4.93","A- (3.75)","B (3.07)"
"Shenkman, Michael Thomas","USP 153 - Real Estate&DevMarket Analysis (A)","SP22","53","14","100.0%","100.0%","4.36","B+ (3.36)","B (3.25)"
"Moeder, Nathan L","USP 158A - Adv. Special Topics in RED (A)","SP22","21","7","100.0%","100.0%","9.36","A (4.00)","B+ (3.38)"
"Wartell, Julie Dara","USP 160 - Resrch Methods/Analyzing Crime (A)","SP22","16","6","100.0%","100.0%","2.50","B+ (3.67)","N/A"
"Moses, Kelema Lee","USP 164 - Cities in Film (A)","SP22","26","8","100.0%","100.0%","4.50","B+ (3.33)","B+ (3.67)"
"Lerner, Amy M","USP 171 - Sustainable Development (A)","SP22","62","19","94.1%","94.1%","4.26","A- (3.76)","B+ (3.30)"
"Peerson, Susan","USP 172 - Graphics/Visual Communication (A)","SP22","25","10","100.0%","100.0%","5.70","A (4.00)","A- (3.88)"
"Velasco, Diego","USP 177A - Urban Design Practicum (A)","SP22","22","4","100.0%","100.0%","3.00","B+ (3.67)","A- (3.97)"
"Peerson, Susan","USP 177B - Advanced Urban Design (A)","SP22","20","7","100.0%","100.0%","7.07","A- (3.86)","A- (3.73)"
"Shvartzberg Carrio, Manuel","USP 184 - Decolonizing Design (A)","SP22","18","16","87.5%","100.0%","3.88","A- (3.92)","N/A"
"Osias, David","USP 189 - Special Topics/Urban Planning (A)","SP22","15","11","100.0%","100.0%","3.90","B (3.00)","N/A"
"Rothberg, Scott Jacob","USP 191B - Adv. GIS for Urban Research (A)","SP22","8","3","100.0%","100.0%","7.17","A (4.00)","N/A"
"Martin, Isaac","USP 3 - City and Social Theory (A)","SP22","116","38","97.4%","97.4%","3.64","B+ (3.60)","B (3.10)"
"Polat, Soydan Alihan","USP 4 - Intro/Geographic Info Systems (A)","SP22","37","9","100.0%","100.0%","4.28","A (4.00)","B+ (3.69)"
"Boomhower, Matthew Charles","USP 5 - Intro to Real Estate/Develmnt (A)","SP22","59","31","100.0%","100.0%","3.85","A- (3.81)","B+ (3.62)"
"Lerner, Amy M","USP 125 - The Design of Social Research (A)","WI22","25","6","100.0%","100.0%","3.70","B+ (3.60)","B (3.16)"
"Lewis, Leslie R","USP 128A - CAS: Community Engaged Resrch (B)","WI22","12","5","100.0%","100.0%","5.30","A (4.00)","N/A"
"Wartell, Julie Dara","USP 131 - Craft Breweries/Urban Economy (A)","WI22","45","18","100.0%","94.4%","2.94","A- (3.87)","A- (3.99)"
"Lewis, Leslie R","USP 141A - Life Course Scholars Research (A)","WI22","17","12","100.0%","100.0%","5.50","A (4.00)","N/A"
"Bussell, Mirle Rabinowitz","USP 142A - Urban Chal. Homelessness I (A)","WI22","20","9","88.9%","88.9%","5.61","A (4.00)","A- (3.93)"
"Hinds, Juli Beth","USP 143 - The US Health Care System (A)","WI22","221","83","73.2%","74.1%","5.73","B+ (3.43)","A- (3.87)"
"Huezo, Alexander D","USP 149 - Madness and Urbanization (A)","WI22","10","4","75.0%","75.0%","4.00","A (4.00)","N/A"
"Yetwin, Richard Mark","USP 150 - Real Estate/Law & Regulation (A)","WI22","41","17","76.5%","76.5%","4.63","B+ (3.38)","B (3.17)"
"Boomhower, Matthew Charles","USP 151 - Real Estate Plan & Development (A)","WI22","47","15","100.0%","100.0%","6.90","B+ (3.67)","A- (3.74)"
"Moeder, Nathan L","USP 152 - Real Estate/Dev Finance&Invest (A)","WI22","60","19","78.9%","77.8%","6.29","B (3.16)","B (3.09)"
"Wartell, Julie Dara","USP 161 - Environ Design & Crime Prevent (A)","WI22","19","6","100.0%","100.0%","4.17","B+ (3.40)","N/A"
"Garcia, Kathleen","USP 170 - Sustainable Planning (A)","WI22","34","9","88.9%","88.9%","4.72","A- (3.75)","B+ (3.58)"
"Shvartzberg Carrio, Manuel","USP 173 - History/Urban Planning&Design (A)","WI22","38","31","87.1%","83.9%","3.66","B+ (3.31)","B+ (3.41)"
"Peerson, Susan","USP 175 - Site Analysis (B)","WI22","18","5","80.0%","80.0%","6.90","A- (3.80)","N/A"
"Velasco, Diego","USP 177A - Urban Design Practicum (A)","WI22","26","6","100.0%","100.0%","3.17","A (4.00)","A- (3.87)"
"Peerson, Susan","USP 179 - Urban Design,Theory & Practice (A)","WI22","24","9","100.0%","100.0%","6.75","A- (3.75)","B+ (3.59)"
"Frank, Lawrence Douglas","USP 180 - Transportation Planning (A)","WI22","29","9","77.8%","87.5%","6.06","B+ (3.44)","B (3.22)"
"Martin, Isaac","USP 182 - Gentrification (A)","WI22","18","8","100.0%","100.0%","5.25","A- (3.71)","N/A"
"Norr, Alex Vaughn","USP 185B - Real Estate Fin/Dev Studio II (A)","WI22","54","10","80.0%","80.0%","11.70","B+ (3.50)","B (3.14)"
"Pezzoli, Keith","USP 187 - Senior Seq. Research Project (A)","WI22","33","10","80.0%","88.9%","11.10","B- (2.90)","B (3.07)"
"Andrews, Abigail Leslie","USP 188 - Field Research in Migrant Comm (A)","WI22","7","4","100.0%","100.0%","7.50","A- (3.75)","N/A"
"Rothberg, Scott Jacob","USP 191 - Int. GIS for Urban & Comm Plan (A)","WI22","10","6","83.3%","100.0%","7.17","B (3.00)","N/A"
"Bussell, Mirle Rabinowitz","USP 193 - San Diego Community Research (A)","WI22","16","6","100.0%","100.0%","7.50","A (4.00)","N/A"
"Pezzoli, Keith","USP 2 - Urban World System (A)","WI22","99","43","86.0%","86.0%","4.22","B+ (3.63)","B+ (3.48)"
"Polat, Soydan Alihan","USP 4 - Intro/Geographic Info Systems (A)","WI22","37","10","100.0%","100.0%","4.06","A- (3.78)","B (3.27)"
"Shvartzberg Carrio, Manuel","USP 6 - Intro to Global Architecture (A)","WI22","43","28","85.7%","96.4%","4.64","B+ (3.57)","B+ (3.44)"
"Kwak, Nancy","USP 1 - History/US Urban Communities (A)","FA21","122","42","87.2%","92.3%","4.10","B+ (3.63)","B (3.29)"
"Bussell, Mirle Rabinowitz","USP 124 - Land Use Planning (A)","FA21","128","45","97.8%","100.0%","5.91","B+ (3.59)","B (3.20)"
"Shilon, Mor","USP 125 - The Design of Social Research (A)","FA21","21","4","100.0%","100.0%","3.50","B (3.25)","B+ (3.68)"
"Nations, Jennifer M","USP 145 - Aging-Social & Health Policy (A)","FA21","85","37","82.4%","88.2%","4.84","B+ (3.70)","B+ (3.65)"
"Anderson, William Raymond","USP 15 - Urban Econ/Plan&Development (A)","FA21","47","22","68.2%","59.1%","4.05","B+ (3.36)","B (3.11)"
"Boomhower, Matthew Charles","USP 151 - Real Estate Plan & Development (A)","FA21","46","15","100.0%","100.0%","5.30","B+ (3.67)","A- (3.75)"
"Moden, Kelly Kjestine","USP 153 - Real Estate&DevMarket Analysis (A)","FA21","42","8","62.5%","75.0%","3.75","B (3.25)","C+ (2.67)"
"Shilon, Mor","USP 165B - Adv.SpecTopics/Sustainability (A)","FA21","13","5","100.0%","100.0%","4.90","A (4.00)","N/A"
"Bajaj, Ravi Siddharth","USP 169 - Intro to Green Building (A)","FA21","23","7","85.7%","85.7%","2.21","B- (2.83)","B (3.19)"
"Lerner, Amy M","USP 171 - Sustainable Development (A)","FA21","49","12","80.0%","90.0%","6.06","B+ (3.56)","B (3.17)"
"Peerson, Susan","USP 177A - Urban Design Practicum (A)","FA21","25","4","100.0%","100.0%","8.00","A- (3.75)","A- (3.74)"
"Norr, Alex Vaughn","USP 185A - Real Estate Fin/Dev Studio I (A)","FA21","54","9","100.0%","100.0%","14.94","B (3.11)","B (3.29)"
"Pezzoli, Keith","USP 186 - Senior Sequence Resrch Proposl (A)","FA21","37","9","77.8%","88.9%","8.06","B (3.00)","B (3.09)"
"Bussell, Mirle Rabinowitz","USP 189 - Special Topics/Urban Planning (A)","FA21","14","4","100.0%","100.0%","5.00","A- (3.75)","N/A"
"Polat, Soydan Alihan","USP 191 - Int. GIS for Urban & Comm Plan (A)","FA21","11","5","100.0%","100.0%","5.30","A- (3.80)","N/A"
"Lerner, Amy M","USP 2 - Urban World System (A)","FA21","50","26","100.0%","100.0%","3.27","B+ (3.69)","B (3.15)"
"Adams, Zachary","USP 25 - Real Estate/Principle&Analysis (A)","FA21","57","15","84.6%","92.3%","2.79","A- (3.93)","B+ (3.64)"
"Wartell, Julie Dara","USP 4 - Intro/Geographic Info Systems (A)","FA21","39","15","92.3%","84.6%","5.12","A- (3.83)","B+ (3.66)"
"Moeder, Nathan L","USP 5 - Intro to Real Estate/Develmnt (A)","FA21","60","15","92.9%","85.7%","4.07","B+ (3.50)","B- (2.84)"
"Martin, Isaac","USP 50 - Real Estate & Dev Colloquium (A)","FA21","25","8","100.0%","100.0%","0.75","A (4.00)","N/A"
"Kwak, Nancy","USP 1 - History/US Urban Communities (A)","S221","19","4","100.0%","100.0%","4.00","B (3.00)","N/A"
"Boomhower, Matthew Charles","USP 124 - Land Use Planning (A)","S221","19","5","100.0%","100.0%","5.70","B+ (3.50)","N/A"
"Hinds, Juli Beth","USP 170 - Sustainable Planning (A)","S121","24","6","100.0%","100.0%","5.50","A (4.00)","B+ (3.49)"
"Curcio, Paul David","USP 181 - Public Transportation (A)","S121","14","6","100.0%","100.0%","5.17","B+ (3.67)","N/A"
"Herzog, Lawrence","USP 100 - Introduction to Urban Planning (A)","SP21","38","13","92.3%","100.0%","5.88","A- (3.77)","B+ (3.67)"
"Hinds, Juli Beth","USP 124 - Land Use Planning (A)","SP21","50","23","86.4%","100.0%","6.32","B+ (3.39)","B+ (3.61)"
"Shilon, Mor","USP 125 - The Design of Social Research (A)","SP21","15","6","66.7%","83.3%","4.50","B+ (3.60)","N/A"
"Velasco, Diego","USP 137 - Housg&Comm.Dev./Policy & Prac (A)","SP21","34","12","100.0%","100.0%","3.00","A- (3.92)","A- (3.80)"
"Bussell, Mirle Rabinowitz","USP 141B - Life Course Scholars Capstone (A)","SP21","13","11","100.0%","100.0%","3.77","A (4.00)","N/A"
"Lewis, Leslie R","USP 141B - Life Course Scholars Capstone (A)","SP21","13","11","100.0%","100.0%","3.77","A (4.00)","N/A"
"Bussell, Mirle Rabinowitz","USP 142B - Urban Chal. Homelessness II (A)","SP21","18","12","100.0%","100.0%","7.67","A- (3.75)","N/A"
"Lewis, Leslie R","USP 142B - Urban Chal. Homelessness II (A)","SP21","18","12","100.0%","100.0%","7.67","A- (3.75)","N/A"
"Lewis, Leslie R","USP 147 - Case Studies/Hlth Care/Poor (A)","SP21","142","68","100.0%","97.0%","3.74","A- (3.72)","B+ (3.61)"
"Norr, Alex Vaughn","USP 15 - Urban Econ/Plan&Development (A)","SP21","59","22","95.5%","95.5%","5.95","B+ (3.57)","B (3.18)"
"Devereux, Christina Schopp","USP 150 - Real Estate/Law & Regulation (A)","SP21","34","10","55.6%","77.8%","4.50","B (3.29)","B- (2.92)"
"Boomhower, Matthew Charles","USP 151 - Real Estate Plan & Development (A)","SP21","63","15","100.0%","100.0%","5.70","A- (3.77)","A- (3.83)"
"Moeder, Nathan L","USP 152 - Real Estate/Dev Finance&Invest (A)","SP21","62","19","83.3%","88.9%","5.66","B+ (3.31)","B (3.07)"
"Gherini, Paul Pier-Carlo","USP 159B - NAIOP Challenge II (A)","SP21","10","3","100.0%","100.0%","19.17","A (4.00)","N/A"
"Wartell, Julie Dara","USP 160 - Resrch Methods/Analyzing Crime (A)","SP21","18","5","80.0%","100.0%","4.50","A- (3.75)","N/A"
"Garcia, Kathleen","USP 165B - Adv.SpecTopics/Sustainability (A)","SP21","12","4","100.0%","100.0%","4.00","A (4.00)","N/A"
"Hinds, Juli Beth","USP 171 - Sustainable Development (A)","SP21","75","31","77.4%","90.3%","6.18","B+ (3.33)","A- (3.76)"
"Peerson, Susan","USP 172 - Graphics/Visual Communication (A)","SP21","23","11","100.0%","100.0%","5.95","A (4.00)","A- (3.83)"
"Wright, Nicholle Narhi","USP 177A - Urban Design Practicum (A)","SP21","14","5","80.0%","80.0%","5.30","A- (3.75)","N/A"
"Frank, Lawrence Douglas","USP 180 - Transportation Planning (A)","SP21","20","9","77.8%","88.9%","4.72","A- (3.75)","A- (3.83)"
"Curcio, Paul David","USP 189 - Special Topics/Urban Planning (A)","SP21","7","4","100.0%","100.0%","6.00","A (4.00)","N/A"
"Lerner, Amy M","USP 190 - Senior Honors Seminar (A)","SP21","5","3","100.0%","100.0%","9.83","A (4.00)","N/A"
"Lerner, Amy M","USP 2 - Urban World System (A)","SP21","54","20","90.0%","95.0%","4.30","B+ (3.63)","B- (2.75)"
"Martin, Isaac","USP 3 - City and Social Theory (A)","SP21","168","57","90.6%","90.4%","3.76","B+ (3.46)","B- (2.99)"
"Polat, Soydan Alihan","USP 4 - Intro/Geographic Info Systems (A)","SP21","33","12","83.3%","75.0%","5.33","B+ (3.50)","B+ (3.34)"
"Wartell, Julie Dara","USP 131 - Craft Breweries/Urban Economy (A)","WI21","48","16","87.5%","100.0%","3.00","A- (3.80)","A- (3.91)"
"Anderson, William Raymond","USP 138 - Urban Economic Development (A)","WI21","8","3","100.0%","100.0%","3.83","B+ (3.33)","N/A"
"Lewis, Leslie R","USP 141A - Life Course Scholars Research (A)","WI21","13","13","100.0%","100.0%","3.58","A (4.00)","N/A"
"Bussell, Mirle Rabinowitz","USP 142A - Urban Chal. Homelessness I (A)","WI21","18","14","100.0%","100.0%","6.64","A- (3.86)","N/A"
"Munday, Jennifer S","USP 143 - The US Health Care System (A)","WI21","222","113","90.0%","91.8%","4.26","A- (3.88)","A- (3.94)"
"Yetwin, Richard Mark","USP 150 - Real Estate/Law & Regulation (A)","WI21","52","19","83.3%","77.8%","3.34","B+ (3.53)","B+ (3.34)"
"Gherini, Paul Pier-Carlo","USP 159A - NAIOP Challenge I (A)","WI21","10","4","100.0%","100.0%","6.50","A (4.00)","N/A"
"Wartell, Julie Dara","USP 161 - Environ Design & Crime Prevent (A)","WI21","14","5","100.0%","100.0%","3.30","B+ (3.60)","N/A"
"Garcia, Kathleen","USP 165B - Adv.SpecTopics/Sustainability (A)","WI21","4","3","100.0%","100.0%","9.83","B+ (3.67)","N/A"
"Shvartzberg Carrio, Manuel","USP 165D - Adv.SpecTopics/Urban Design (B)","WI21","6","3","100.0%","100.0%","9.83","A (4.00)","N/A"
"Garcia, Kathleen","USP 170 - Sustainable Planning (A)","WI21","27","10","90.0%","90.0%","3.90","B+ (3.67)","B+ (3.64)"
"Herzog, Lawrence","USP 173 - History/Urban Planning&Design (A)","WI21","36","9","88.9%","77.8%","4.72","B+ (3.67)","B+ (3.53)"
"Peerson, Susan","USP 175 - Site Anal.-Opptys&Constraints (A)","WI21","20","13","100.0%","100.0%","7.88","A- (3.85)","A- (3.76)"
"Velasco, Diego","USP 177A - Urban Design Practicum (A)","WI21","25","6","100.0%","100.0%","3.50","A- (3.83)","A- (3.91)"
"Peerson, Susan","USP 179 - Urban Design,Theory & Practice (A)","WI21","20","12","100.0%","100.0%","6.50","A- (3.82)","A- (3.83)"
"Curcio, Paul David","USP 181 - Public Transportation (A)","WI21","12","10","80.0%","80.0%","4.30","B+ (3.60)","N/A"
"Martin, Isaac","USP 182 - Gentrification (A)","WI21","18","11","100.0%","100.0%","5.05","B+ (3.56)","N/A"
"Norr, Alex Vaughn","USP 185B - Real Estate Fin/Dev Studio II (A)","WI21","53","16","87.5%","87.5%","13.25","B (3.27)","B (3.12)"
"Pezzoli, Keith","USP 187 - Senior Seq. Research Project (A)","WI21","34","12","91.7%","90.0%","7.67","B+ (3.45)","B+ (3.49)"
"Rothberg, Scott Jacob","USP 191 - Int. GIS for Urban & Comm Plan (A)","WI21","8","3","100.0%","66.7%","12.50","A (4.00)","N/A"
"Martin, Isaac","USP 193 - San Diego Community Research (A)","WI21","11","6","100.0%","100.0%","7.83","B+ (3.40)","N/A"
"Pezzoli, Keith","USP 2 - Urban World System (A)","WI21","112","50","95.9%","93.8%","3.60","A- (3.80)","B+ (3.62)"
"Polat, Soydan Alihan","USP 4 - Intro/Geographic Info Systems (A)","WI21","14","9","88.9%","87.5%","3.17","B+ (3.43)","N/A"
"Moeder, Nathan L","USP 5 - Intro to Real Estate/Develmnt (A)","WI21","62","15","86.7%","86.7%","3.70","B+ (3.45)","B+ (3.32)"
"Martin, Isaac","USP 50 - Real Estate & Dev Colloquium (A)","WI21","15","5","80.0%","80.0%","0.90","A (4.00)","N/A"
"Shvartzberg Carrio, Manuel","USP 6 - Intro to Global Architecture (A)","WI21","13","6","83.3%","100.0%","3.17","A- (3.80)","N/A"
"Kwak, Nancy","USP 1 - History/US Urban Communities (A)","FA20","117","50","91.8%","95.9%","4.05","B+ (3.66)","B- (2.92)"
"Bussell, Mirle Rabinowitz","USP 124 - Land Use Planning (A)","FA20","136","55","98.1%","98.1%","5.17","B+ (3.62)","B+ (3.58)"
"Shilon, Mor","USP 125 - The Design of Social Research (A)","FA20","24","8","87.5%","87.5%","3.00","B+ (3.50)","B+ (3.59)"
"Harper, Heather Marie","USP 133 - Soc Inequality & Public Policy (A)","FA20","29","13","100.0%","100.0%","5.88","B+ (3.69)","B+ (3.59)"
"Devereux, Christina Schopp","USP 136 - Collaborative Comm. Leadership (A)","FA20","8","4","100.0%","100.0%","3.00","A (4.00)","N/A"
"Lewis, Leslie R","USP 144 - Environ/Prevent Health Issues (A)","FA20","143","60","94.9%","98.3%","3.65","A- (3.72)","B+ (3.65)"
"Malmuth, David","USP 151 - Real Estate Plan & Development (A)","FA20","46","14","69.2%","53.8%","7.73","B+ (3.42)","B (3.19)"
"Edwards, Gregory S","USP 153 - Real Estate&DevMarket Analysis (A)","FA20","65","17","87.5%","87.5%","7.25","B+ (3.57)","B (3.28)"
"Bajaj, Ravi Siddharth","USP 169 - Intro to Green Building (A)","FA20","8","4","100.0%","100.0%","5.50","B+ (3.50)","N/A"
"Peerson, Susan","USP 177A - Urban Design Practicum (A)","FA20","12","9","100.0%","100.0%","7.61","B+ (3.56)","N/A"
"Norr, Alex Vaughn","USP 185A - Real Estate Fin/Dev Studio I (A)","FA20","53","17","82.4%","82.4%","14.62","B- (2.94)","B+ (3.31)"
"Pezzoli, Keith","USP 186 - Senior Sequence Resrch Proposl (A)","FA20","35","15","93.3%","93.3%","6.37","B (3.29)","B+ (3.62)"
"Polat, Soydan Alihan","USP 191 - Int. GIS for Urban & Comm Plan (A)","FA20","10","6","100.0%","100.0%","6.17","A- (3.83)","N/A"
"Edwards, Gregory S","USP 25 - Real Estate/Principle&Analysis (A)","FA20","65","19","89.5%","94.7%","5.13","A- (3.89)","A- (3.72)"
"Wartell, Julie Dara","USP 4 - Intro/Geographic Info Systems (A)","FA20","35","16","86.7%","100.0%","5.13","A- (3.80)","B+ (3.64)"
"Boomhower, Matthew Charles","USP 5 - Intro to Real Estate/Develmnt (A)","FA20","60","18","94.4%","100.0%","4.17","A- (3.78)","B+ (3.39)"
"Hajrasouliha, Amir Hossein","USP 124 - Land Use Planning (A)","S220","24","3","100.0%","66.7%","5.17","A (4.00)","B+ (3.49)"
"Hajrasouliha, Amir Hossein","USP 4 - Intro/Geographic Info Systems (A)","S220","11","5","100.0%","80.0%","6.10","A- (3.80)","N/A"
"Do, Nhat-Dang","USP 109 - Calif Government & Politics (A)","S120","5","4","100.0%","100.0%","5.00","B (3.00)","N/A"
"Hinds, Juli Beth","USP 170 - Sustainable Planning (A)","S120","20","7","100.0%","100.0%","5.07","A- (3.71)","A- (3.94)"
"Bussell, Mirle Rabinowitz","USP 173 - History/Urban Planning&Design (A)","S120","24","10","100.0%","100.0%","6.25","B+ (3.63)","A- (3.70)"
"Peerson, Susan","USP 177A - Urban Design Practicum (A)","S120","13","3","100.0%","100.0%","8.50","A (4.00)","N/A"
"Hinds, Juli Beth","USP 2 - Urban World System (A)","S120","19","3","100.0%","100.0%","4.50","A (4.00)","N/A"
"Dewey, Matthew D","USP 3 - City and Social Theory (A)","S120","18","3","66.7%","100.0%","8.50","A (4.00)","N/A"
"Herzog, Lawrence","USP 100 - Introduction to Urban Planning (A)","SP20","60","23","95.7%","100.0%","4.41","B+ (3.44)","B (3.25)"
"Nieto-Barthaburu, Augusto","USP 102 - Urban Economics (A)","SP20","6","3","100.0%","100.0%","3.83","B (3.00)","N/A"
"Shtern, Mark","USP 105 - Urban Sociology (A)","SP20","24","8","100.0%","100.0%","6.00","B (3.13)","A- (3.86)"
"Velasco, Diego","USP 137 - Housg&Comm.Dev./Policy & Prac (A)","SP20","33","13","100.0%","84.6%","3.88","A- (3.92)","A- (3.86)"
"Bussell, Mirle Rabinowitz","USP 141B - Life Course Scholars Capstone (A)","SP20","12","3","100.0%","100.0%","6.50","A (4.00)","N/A"
"Lewis, Leslie R","USP 141B - Life Course Scholars Capstone (A)","SP20","12","3","100.0%","100.0%","6.50","A (4.00)","N/A"
"Lewis, Leslie R","USP 145 - Aging-Social & Health Policy (A)","SP20","87","32","96.9%","100.0%","5.73","A- (3.79)","A- (3.83)"
"Norr, Alex Vaughn","USP 15 - Urban Econ/Plan&Development (A)","SP20","63","25","84.0%","76.0%","7.22","B+ (3.38)","B (3.24)"
